idx,ID,NAME,TEXT,Joie,Peur,Surprise,Tristesse,Admiration,Embarras,Jalousie,Autre,Colere,Degout,Culpabilite,Fierte,Comportementale,Designee,Montree,Suggeree,Base,Complexe,elongation,ironie,insulte,mépris / haine,argot,abréviation,interjection,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,marker_type,marker_value,source_file
240,247,Selena,tg brice de nice,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,word,brice,CyberAdoAgg_gold_global_total_latest.xlsx
240,247,Selena,tg brice de nice,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,word,de,CyberAdoAgg_gold_global_total_latest.xlsx
240,247,Selena,tg brice de nice,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,word,nice,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,chuis,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,sûr,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,paul,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,à,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,pas,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,respecter,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,le,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,ramadan,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,juste,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,pour,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,son,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,gros,CyberAdoAgg_gold_global_total_latest.xlsx
241,248,Arthur,Chuis sûr paul à pas respecter le ramadan juste pour son gros ventre,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,,NEG,word,ventre,CyberAdoAgg_gold_global_total_latest.xlsx
242,249,pierre83,tg julien jparle de ta mere,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,tg,CyberAdoAgg_gold_global_total_latest.xlsx
242,249,pierre83,tg julien jparle de ta mere,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,julien,CyberAdoAgg_gold_global_total_latest.xlsx
242,249,pierre83,tg julien jparle de ta mere,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,jparle,CyberAdoAgg_gold_global_total_latest.xlsx
242,249,pierre83,tg julien jparle de ta mere,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,de,CyberAdoAgg_gold_global_total_latest.xlsx
242,249,pierre83,tg julien jparle de ta mere,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,ta,CyberAdoAgg_gold_global_total_latest.xlsx
242,249,pierre83,tg julien jparle de ta mere,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,mere,CyberAdoAgg_gold_global_total_latest.xlsx
243,250,julien,qui aime les muffin sinon ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,bully_support,CAG,victim,DNG,AIN,ATK,NEG,word,qui,CyberAdoAgg_gold_global_total_latest.xlsx
243,250,julien,qui aime les muffin sinon ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,bully_support,CAG,victim,DNG,AIN,ATK,NEG,word,aime,CyberAdoAgg_gold_global_total_latest.xlsx
243,250,julien,qui aime les muffin sinon ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,bully_support,CAG,victim,DNG,AIN,ATK,NEG,word,les,CyberAdoAgg_gold_global_total_latest.xlsx
243,250,julien,qui aime les muffin sinon ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,bully_support,CAG,victim,DNG,AIN,ATK,NEG,word,muffin,CyberAdoAgg_gold_global_total_latest.xlsx
243,250,julien,qui aime les muffin sinon ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,bully_support,CAG,victim,DNG,AIN,ATK,NEG,word,sinon,CyberAdoAgg_gold_global_total_latest.xlsx
243,250,julien,qui aime les muffin sinon ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,bully_support,CAG,victim,DNG,AIN,ATK,NEG,punctuation,?,CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,word,t,CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,word,as,CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,word,tellement,CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,word,de,CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,word,bonne,CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,word,répartie,CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,word,julien,CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,word,mdr,CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,punctuation,:,CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,punctuation,',CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,punctuation,),CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,punctuation,:,CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,punctuation,',CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,punctuation,),CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,punctuation,:,CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,punctuation,',CyberAdoAgg_gold_global_total_latest.xlsx
244,251,Thibaut,t as tellement de bonne répartie Julien mdr:') :') :'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,punctuation,),CyberAdoAgg_gold_global_total_latest.xlsx
245,252,Selena,t jaloux de paul frr,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,victim_support,NAG,,,OTH,,POS,word,t,CyberAdoAgg_gold_global_total_latest.xlsx
245,252,Selena,t jaloux de paul frr,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,victim_support,NAG,,,OTH,,POS,word,jaloux,CyberAdoAgg_gold_global_total_latest.xlsx
245,252,Selena,t jaloux de paul frr,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,victim_support,NAG,,,OTH,,POS,word,de,CyberAdoAgg_gold_global_total_latest.xlsx
245,252,Selena,t jaloux de paul frr,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,victim_support,NAG,,,OTH,,POS,word,paul,CyberAdoAgg_gold_global_total_latest.xlsx
245,252,Selena,t jaloux de paul frr,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,victim_support,NAG,,,OTH,,POS,word,frr,CyberAdoAgg_gold_global_total_latest.xlsx
246,253,pierre83,arthur tg paul il est pas muslim,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,arthur,CyberAdoAgg_gold_global_total_latest.xlsx
246,253,pierre83,arthur tg paul il est pas muslim,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,tg,CyberAdoAgg_gold_global_total_latest.xlsx
246,253,pierre83,arthur tg paul il est pas muslim,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,paul,CyberAdoAgg_gold_global_total_latest.xlsx
246,253,pierre83,arthur tg paul il est pas muslim,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,il,CyberAdoAgg_gold_global_total_latest.xlsx
246,253,pierre83,arthur tg paul il est pas muslim,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,est,CyberAdoAgg_gold_global_total_latest.xlsx
246,253,pierre83,arthur tg paul il est pas muslim,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,pas,CyberAdoAgg_gold_global_total_latest.xlsx
246,253,pierre83,arthur tg paul il est pas muslim,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,word,muslim,CyberAdoAgg_gold_global_total_latest.xlsx
247,254,Selena,parce que ton daron est parti acheté du lait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,word,parce,CyberAdoAgg_gold_global_total_latest.xlsx
247,254,Selena,parce que ton daron est parti acheté du lait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,word,que,CyberAdoAgg_gold_global_total_latest.xlsx
247,254,Selena,parce que ton daron est parti acheté du lait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,word,ton,CyberAdoAgg_gold_global_total_latest.xlsx
247,254,Selena,parce que ton daron est parti acheté du lait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,word,daron,CyberAdoAgg_gold_global_total_latest.xlsx
247,254,Selena,parce que ton daron est parti acheté du lait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,word,est,CyberAdoAgg_gold_global_total_latest.xlsx
247,254,Selena,parce que ton daron est parti acheté du lait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,word,parti,CyberAdoAgg_gold_global_total_latest.xlsx
247,254,Selena,parce que ton daron est parti acheté du lait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,word,acheté,CyberAdoAgg_gold_global_total_latest.xlsx
247,254,Selena,parce que ton daron est parti acheté du lait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,word,du,CyberAdoAgg_gold_global_total_latest.xlsx
247,254,Selena,parce que ton daron est parti acheté du lait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,word,lait,CyberAdoAgg_gold_global_total_latest.xlsx
248,255,julien,qu est t en sais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully_support,NAG,,,OTH,DFN,NEU,word,qu,CyberAdoAgg_gold_global_total_latest.xlsx
248,255,julien,qu est t en sais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully_support,NAG,,,OTH,DFN,NEU,word,est,CyberAdoAgg_gold_global_total_latest.xlsx
248,255,julien,qu est t en sais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully_support,NAG,,,OTH,DFN,NEU,word,t,CyberAdoAgg_gold_global_total_latest.xlsx
248,255,julien,qu est t en sais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully_support,NAG,,,OTH,DFN,NEU,word,en,CyberAdoAgg_gold_global_total_latest.xlsx
248,255,julien,qu est t en sais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully_support,NAG,,,OTH,DFN,NEU,word,sais,CyberAdoAgg_gold_global_total_latest.xlsx
249,256,brice,bon mtn vos gueules tous,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,bully,OAG,victim/victim_support,OTH,ATK,,NEG,word,bon,CyberAdoAgg_gold_global_total_latest.xlsx
249,256,brice,bon mtn vos gueules tous,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,bully,OAG,victim/victim_support,OTH,ATK,,NEG,word,mtn,CyberAdoAgg_gold_global_total_latest.xlsx
249,256,brice,bon mtn vos gueules tous,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,bully,OAG,victim/victim_support,OTH,ATK,,NEG,word,vos,CyberAdoAgg_gold_global_total_latest.xlsx
249,256,brice,bon mtn vos gueules tous,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,bully,OAG,victim/victim_support,OTH,ATK,,NEG,word,gueules,CyberAdoAgg_gold_global_total_latest.xlsx
249,256,brice,bon mtn vos gueules tous,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,bully,OAG,victim/victim_support,OTH,ATK,,NEG,word,tous,CyberAdoAgg_gold_global_total_latest.xlsx
250,257,julien,ca peut etre un muslim cahe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,word,ca,CyberAdoAgg_gold_global_total_latest.xlsx
250,257,julien,ca peut etre un muslim cahe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,word,peut,CyberAdoAgg_gold_global_total_latest.xlsx
250,257,julien,ca peut etre un muslim cahe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,word,etre,CyberAdoAgg_gold_global_total_latest.xlsx
250,257,julien,ca peut etre un muslim cahe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,word,un,CyberAdoAgg_gold_global_total_latest.xlsx
250,257,julien,ca peut etre un muslim cahe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,word,muslim,CyberAdoAgg_gold_global_total_latest.xlsx
250,257,julien,ca peut etre un muslim cahe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,word,cahe,CyberAdoAgg_gold_global_total_latest.xlsx
251,258,pierre83,il peut pas casser un ramadan quil ne fait pas mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,conciliator,NAG,,,CNS,ATK,NEU,word,il,CyberAdoAgg_gold_global_total_latest.xlsx
251,258,pierre83,il peut pas casser un ramadan quil ne fait pas mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,conciliator,NAG,,,CNS,ATK,NEU,word,peut,CyberAdoAgg_gold_global_total_latest.xlsx
251,258,pierre83,il peut pas casser un ramadan quil ne fait pas mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,conciliator,NAG,,,CNS,ATK,NEU,word,pas,CyberAdoAgg_gold_global_total_latest.xlsx
251,258,pierre83,il peut pas casser un ramadan quil ne fait pas mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,conciliator,NAG,,,CNS,ATK,NEU,word,casser,CyberAdoAgg_gold_global_total_latest.xlsx
251,258,pierre83,il peut pas casser un ramadan quil ne fait pas mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,conciliator,NAG,,,CNS,ATK,NEU,word,un,CyberAdoAgg_gold_global_total_latest.xlsx
251,258,pierre83,il peut pas casser un ramadan quil ne fait pas mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,conciliator,NAG,,,CNS,ATK,NEU,word,ramadan,CyberAdoAgg_gold_global_total_latest.xlsx
251,258,pierre83,il peut pas casser un ramadan quil ne fait pas mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,conciliator,NAG,,,CNS,ATK,NEU,word,quil,CyberAdoAgg_gold_global_total_latest.xlsx
251,258,pierre83,il peut pas casser un ramadan quil ne fait pas mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,conciliator,NAG,,,CNS,ATK,NEU,word,ne,CyberAdoAgg_gold_global_total_latest.xlsx
251,258,pierre83,il peut pas casser un ramadan quil ne fait pas mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,conciliator,NAG,,,CNS,ATK,NEU,word,fait,CyberAdoAgg_gold_global_total_latest.xlsx
251,258,pierre83,il peut pas casser un ramadan quil ne fait pas mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,conciliator,NAG,,,CNS,ATK,NEU,word,pas,CyberAdoAgg_gold_global_total_latest.xlsx
251,258,pierre83,il peut pas casser un ramadan quil ne fait pas mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,conciliator,NAG,,,CNS,ATK,NEU,word,mv,CyberAdoAgg_gold_global_total_latest.xlsx
252,259,Paul-Victime,MAis je suis même pas muslim frr !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,victim,NAG,,,CNS,ATK,NEU,word,mais,CyberAdoAgg_gold_global_total_latest.xlsx
252,259,Paul-Victime,MAis je suis même pas muslim frr !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,victim,NAG,,,CNS,ATK,NEU,word,je,CyberAdoAgg_gold_global_total_latest.xlsx
252,259,Paul-Victime,MAis je suis même pas muslim frr !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,victim,NAG,,,CNS,ATK,NEU,word,suis,CyberAdoAgg_gold_global_total_latest.xlsx
252,259,Paul-Victime,MAis je suis même pas muslim frr !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,victim,NAG,,,CNS,ATK,NEU,word,même,CyberAdoAgg_gold_global_total_latest.xlsx
252,259,Paul-Victime,MAis je suis même pas muslim frr !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,victim,NAG,,,CNS,ATK,NEU,word,pas,CyberAdoAgg_gold_global_total_latest.xlsx
252,259,Paul-Victime,MAis je suis même pas muslim frr !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,victim,NAG,,,CNS,ATK,NEU,word,muslim,CyberAdoAgg_gold_global_total_latest.xlsx
252,259,Paul-Victime,MAis je suis même pas muslim frr !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,victim,NAG,,,CNS,ATK,NEU,word,frr,CyberAdoAgg_gold_global_total_latest.xlsx
252,259,Paul-Victime,MAis je suis même pas muslim frr !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,victim,NAG,,,CNS,ATK,NEU,punctuation,!,CyberAdoAgg_gold_global_total_latest.xlsx
253,260,Arthur,mais tema sa gueule c sur il est muslim,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,bully_support,NAG,,,OTH,DFN,NEU,word,mais,CyberAdoAgg_gold_global_total_latest.xlsx
