marker_value,marker_type,Comportementale,Désignée,Montrée,Suggérée,total_count,P(Comportementale),P(Désignée),P(Montrée),P(Suggérée),entropy,normalized_entropy
vu,word,0,0,3,11,14,0.00,0.00,0.21,0.79,0.75,0.37
victime,lemma,6,4,0,58,68,0.09,0.06,0.00,0.85,0.75,0.37
score,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
montrer,word,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
papa,lemma,0,0,1,4,5,0.00,0.00,0.20,0.80,0.72,0.36
travers,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
commun,lemma,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
entrent,word,4,0,0,1,5,0.80,0.00,0.00,0.20,0.72,0.36
renvoyer,lemma,0,2,0,8,10,0.00,0.20,0.00,0.80,0.72,0.36
commun,word,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
moutons,word,0,0,1,4,5,0.00,0.00,0.20,0.80,0.72,0.36
viol,lemma,0,0,1,4,5,0.00,0.00,0.20,0.80,0.72,0.36
sacré,word,0,0,4,1,5,0.00,0.00,0.80,0.20,0.72,0.36
préoccupation,lemma,1,4,0,0,5,0.20,0.80,0.00,0.00,0.72,0.36
partout,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
élire,lemma,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
milieu,word,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
humain,word,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
milieu,lemma,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
surveiller,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
travers,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
produire,lemma,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
but,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
françaises,word,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
papa,word,0,0,1,4,5,0.00,0.00,0.20,0.80,0.72,0.36
essayer,lemma,0,0,1,4,5,0.00,0.00,0.20,0.80,0.72,0.36
positif,lemma,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
d'un,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
bravo,word,0,0,4,1,5,0.00,0.00,0.80,0.20,0.72,0.36
malgré,lemma,0,0,4,1,5,0.00,0.00,0.80,0.20,0.72,0.36
rigole,word,4,0,0,1,5,0.80,0.00,0.00,0.20,0.72,0.36
match,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
élue,word,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
agressées,word,2,0,0,8,10,0.20,0.00,0.00,0.80,0.72,0.36
petits,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
bravo,lemma,0,0,4,1,5,0.00,0.00,0.80,0.20,0.72,0.36
menace,lemma,3,12,0,0,15,0.20,0.80,0.00,0.00,0.72,0.36
moquer,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
européenne,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
aimer,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
ailleurs,word,0,0,4,1,5,0.00,0.00,0.80,0.20,0.72,0.36
cadeaux,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
partout,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
maltraités,word,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
spectacle,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
arrive,word,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
attaque,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
rit,word,4,0,0,1,5,0.80,0.00,0.00,0.20,0.72,0.36
habiter,lemma,4,0,0,1,5,0.80,0.00,0.00,0.20,0.72,0.36
sentiment,lemma,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
sentiment,word,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
tour,lemma,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
peut-être,word,0,0,1,4,5,0.00,0.00,0.20,0.80,0.72,0.36
déclarer,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
drapeau,lemma,4,0,0,1,5,0.80,0.00,0.00,0.20,0.72,0.36
émerveillée,word,1,4,0,0,5,0.20,0.80,0.00,0.00,0.72,0.36
injustice,lemma,3,0,0,12,15,0.20,0.00,0.00,0.80,0.72,0.36
malgré,word,0,0,4,1,5,0.00,0.00,0.80,0.20,0.72,0.36
brice,word,1,0,4,0,5,0.20,0.00,0.80,0.00,0.72,0.36
brice,lemma,1,0,4,0,5,0.20,0.00,0.80,0.00,0.72,0.36
envers,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
envers,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
subir,word,0,4,0,1,5,0.00,0.80,0.00,0.20,0.72,0.36
machine,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
carburants,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
rond,lemma,4,0,0,1,5,0.80,0.00,0.00,0.20,0.72,0.36
rage,word,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
cauchemar,lemma,0,4,1,0,5,0.00,0.80,0.20,0.00,0.72,0.36
capitale,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
bouche,lemma,4,0,0,1,5,0.80,0.00,0.00,0.20,0.72,0.36
new,word,0,0,1,4,5,0.00,0.00,0.20,0.80,0.72,0.36
capitale,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
polluer,lemma,0,0,1,4,5,0.00,0.00,0.20,0.80,0.72,0.36
gâteau,lemma,0,0,1,4,5,0.00,0.00,0.20,0.80,0.72,0.36
appartenir,lemma,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
rage,lemma,0,1,0,4,5,0.00,0.20,0.00,0.80,0.72,0.36
réaliser,lemma,0,2,0,8,10,0.00,0.20,0.00,0.80,0.72,0.36
véhicule,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
véhicule,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
choquant,word,0,4,0,1,5,0.00,0.80,0.00,0.20,0.72,0.36
bouche,word,4,0,0,1,5,0.80,0.00,0.00,0.20,0.72,0.36
blagues,word,1,4,0,0,5,0.20,0.80,0.00,0.00,0.72,0.36
york,word,0,0,1,4,5,0.00,0.00,0.20,0.80,0.72,0.36
york,lemma,0,0,1,4,5,0.00,0.00,0.20,0.80,0.72,0.36
angoisser,lemma,0,4,1,0,5,0.00,0.80,0.20,0.00,0.72,0.36
ensemble,lemma,4,0,0,1,5,0.80,0.00,0.00,0.20,0.72,0.36
acte,word,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
accident,lemma,2,0,0,8,10,0.20,0.00,0.00,0.80,0.72,0.36
v,lemma,0,0,8,2,10,0.00,0.00,0.80,0.20,0.72,0.36
université,lemma,4,0,0,1,5,0.80,0.00,0.00,0.20,0.72,0.36
presque,lemma,0,0,1,4,5,0.00,0.00,0.20,0.80,0.72,0.36
éviter,lemma,1,0,0,4,5,0.20,0.00,0.00,0.80,0.72,0.36
rendre,lemma,25,0,0,6,31,0.81,0.00,0.00,0.19,0.71,0.35
danger,word,1,29,0,4,34,0.03,0.85,0.00,0.12,0.71,0.35
coup,lemma,3,1,0,24,28,0.11,0.04,0.00,0.86,0.71,0.35
coups,word,1,1,0,13,15,0.07,0.07,0.00,0.87,0.70,0.35
?,punctuation,3,0,99,14,116,0.03,0.00,0.85,0.12,0.70,0.35
tuer,lemma,7,1,0,46,54,0.13,0.02,0.00,0.85,0.69,0.34
amour,lemma,0,2,0,9,11,0.00,0.18,0.00,0.82,0.68,0.34
paris,word,2,0,0,9,11,0.18,0.00,0.00,0.82,0.68,0.34
panique,word,2,9,0,0,11,0.18,0.82,0.00,0.00,0.68,0.34
paris,lemma,2,0,0,9,11,0.18,0.00,0.00,0.82,0.68,0.34
qu'est-ce,word,0,0,9,2,11,0.00,0.00,0.82,0.18,0.68,0.34
sale,word,0,0,9,2,11,0.00,0.00,0.82,0.18,0.68,0.34
sale,lemma,0,0,9,2,11,0.00,0.00,0.82,0.18,0.68,0.34
jo,lemma,2,0,0,9,11,0.18,0.00,0.00,0.82,0.68,0.34
jo,word,2,0,0,9,11,0.18,0.00,0.00,0.82,0.68,0.34
euro,lemma,0,0,2,9,11,0.00,0.00,0.18,0.82,0.68,0.34
panique,lemma,2,9,0,0,11,0.18,0.82,0.00,0.00,0.68,0.34
danger,lemma,1,31,0,4,36,0.03,0.86,0.00,0.11,0.68,0.34
heureusement,lemma,0,14,3,0,17,0.00,0.82,0.18,0.00,0.67,0.34
heureusement,word,0,14,3,0,17,0.00,0.82,0.18,0.00,0.67,0.34
million,lemma,0,1,1,14,16,0.00,0.06,0.06,0.88,0.67,0.33
meilleur,lemma,2,1,0,21,24,0.08,0.04,0.00,0.88,0.66,0.33
mauvais,word,2,0,0,10,12,0.17,0.00,0.00,0.83,0.65,0.33
sexuelles,word,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
élève,lemma,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
remarques,word,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
remarque,lemma,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
renforcer,lemma,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
amuser,word,10,2,0,0,12,0.83,0.17,0.00,0.00,0.65,0.33
sentent,word,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
groupe,lemma,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
bombes,word,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
records,word,0,0,1,5,6,0.00,0.00,0.17,0.83,0.65,0.33
faux,lemma,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
médias,word,5,0,0,1,6,0.83,0.00,0.00,0.17,0.65,0.33
américain,word,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
étonne,word,1,5,0,0,6,0.17,0.83,0.00,0.00,0.65,0.33
gueule,lemma,1,0,5,0,6,0.17,0.00,0.83,0.00,0.65,0.33
justice,lemma,5,0,0,1,6,0.83,0.00,0.00,0.17,0.65,0.33
l'école,word,0,0,1,5,6,0.00,0.00,0.17,0.83,0.65,0.33
garçons,word,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
cyclone,lemma,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
étonn,lemma,1,5,0,0,6,0.17,0.83,0.00,0.00,0.65,0.33
faisait,word,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
justice,word,5,0,0,1,6,0.83,0.00,0.00,0.17,0.65,0.33
émerveiller,lemma,1,5,0,0,6,0.17,0.83,0.00,0.00,0.65,0.33
choqué,word,0,25,0,5,30,0.00,0.83,0.00,0.17,0.65,0.33
party,lemma,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
passer,word,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
échapper,word,5,0,0,1,6,0.83,0.00,0.00,0.17,0.65,0.33
détourner,lemma,5,0,0,1,6,0.83,0.00,0.00,0.17,0.65,0.33
blague,word,0,0,5,1,6,0.00,0.00,0.83,0.17,0.65,0.33
sais,word,0,0,5,1,6,0.00,0.00,0.83,0.17,0.65,0.33
tenter,lemma,5,0,0,1,6,0.83,0.00,0.00,0.17,0.65,0.33
représenter,lemma,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
suffit,word,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
presque,word,0,0,1,5,6,0.00,0.00,0.17,0.83,0.65,0.33
étonnés,word,1,5,0,0,6,0.17,0.83,0.00,0.00,0.65,0.33
équipe,word,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
jeune,word,0,0,1,5,6,0.00,0.00,0.17,0.83,0.65,0.33
j'avais,word,0,0,1,5,6,0.00,0.00,0.17,0.83,0.65,0.33
partie,lemma,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
élèves,word,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
partie,word,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
arrêté,word,5,0,0,1,6,0.83,0.00,0.00,0.17,0.65,0.33
repas,word,0,0,1,5,6,0.00,0.00,0.17,0.83,0.65,0.33
repas,lemma,0,0,1,5,6,0.00,0.00,0.17,0.83,0.65,0.33
arrivé,word,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
mouton,lemma,0,0,1,5,6,0.00,0.00,0.17,0.83,0.65,0.33
rejetés,word,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
femme,word,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
commencer,lemma,0,0,1,5,6,0.00,0.00,0.17,0.83,0.65,0.33
média,lemma,5,0,0,1,6,0.83,0.00,0.00,0.17,0.65,0.33
sécurité,word,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
descendus,word,5,0,0,1,6,0.83,0.00,0.00,0.17,0.65,0.33
sécurité,lemma,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
heureuse,word,0,5,1,0,6,0.00,0.83,0.17,0.00,0.65,0.33
injuste,word,0,0,2,10,12,0.00,0.00,0.17,0.83,0.65,0.33
montrer,lemma,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
beaux,word,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
famine,word,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
ailleurs,lemma,0,0,5,1,6,0.00,0.00,0.83,0.17,0.65,0.33
terre,lemma,1,1,0,15,17,0.06,0.06,0.00,0.88,0.64,0.32
grosse,word,0,1,15,1,17,0.00,0.06,0.88,0.06,0.64,0.32
dangereux,lemma,2,38,0,3,43,0.05,0.88,0.00,0.07,0.63,0.32
fuir,word,23,1,0,2,26,0.88,0.04,0.00,0.08,0.62,0.31
morts,word,2,0,0,11,13,0.15,0.00,0.00,0.85,0.62,0.31
coup,word,2,0,0,11,13,0.15,0.00,0.00,0.85,0.62,0.31
chasser,lemma,2,0,0,11,13,0.15,0.00,0.00,0.85,0.62,0.31
beau,lemma,0,1,1,16,18,0.00,0.06,0.06,0.89,0.61,0.31
école,word,0,3,0,17,20,0.00,0.15,0.00,0.85,0.61,0.30
détruire,lemma,0,3,0,17,20,0.00,0.15,0.00,0.85,0.61,0.30
embêter,lemma,0,6,1,0,7,0.00,0.86,0.14,0.00,0.59,0.30
accident,word,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
appelé,word,6,0,0,1,7,0.86,0.00,0.00,0.14,0.59,0.30
route,lemma,12,0,0,2,14,0.86,0.00,0.00,0.14,0.59,0.30
décevoir,lemma,0,6,0,1,7,0.00,0.86,0.00,0.14,0.59,0.30
permettre,lemma,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
confiance,lemma,0,0,1,6,7,0.00,0.00,0.14,0.86,0.59,0.30
menaces,word,1,6,0,0,7,0.14,0.86,0.00,0.00,0.59,0.30
confiance,word,0,0,1,6,7,0.00,0.00,0.14,0.86,0.59,0.30
bonheur,lemma,0,12,0,2,14,0.00,0.86,0.00,0.14,0.59,0.30
bonheur,word,0,12,0,2,14,0.00,0.86,0.00,0.14,0.59,0.30
voler,lemma,2,0,0,12,14,0.14,0.00,0.00,0.86,0.59,0.30
tranquille,word,0,0,6,1,7,0.00,0.00,0.86,0.14,0.59,0.30
enfuir,lemma,6,0,0,1,7,0.86,0.00,0.00,0.14,0.59,0.30
long,lemma,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
insolite,lemma,0,6,0,1,7,0.00,0.86,0.00,0.14,0.59,0.30
oublier,lemma,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
vache,lemma,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
belle,word,0,0,1,6,7,0.00,0.00,0.14,0.86,0.59,0.30
exploit,lemma,0,4,0,24,28,0.00,0.14,0.00,0.86,0.59,0.30
famine,lemma,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
risques,word,0,6,0,1,7,0.00,0.86,0.00,0.14,0.59,0.30
sécheresse,word,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
manger,word,0,1,0,6,7,0.00,0.14,0.00,0.86,0.59,0.30
manifestation,word,6,0,0,1,7,0.86,0.00,0.00,0.14,0.59,0.30
passé,word,0,0,1,6,7,0.00,0.00,0.14,0.86,0.59,0.30
héros,lemma,0,1,0,6,7,0.00,0.14,0.00,0.86,0.59,0.30
près,lemma,0,1,0,6,7,0.00,0.14,0.00,0.86,0.59,0.30
près,word,0,1,0,6,7,0.00,0.14,0.00,0.86,0.59,0.30
dizaine,lemma,0,0,1,6,7,0.00,0.00,0.14,0.86,0.59,0.30
héros,word,0,1,0,6,7,0.00,0.14,0.00,0.86,0.59,0.30
dizaines,word,0,0,1,6,7,0.00,0.00,0.14,0.86,0.59,0.30
agresser,lemma,2,0,0,12,14,0.14,0.00,0.00,0.86,0.59,0.30
souvenir,word,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
cool,word,0,6,1,0,7,0.00,0.86,0.14,0.00,0.59,0.30
cool,lemma,0,6,1,0,7,0.00,0.86,0.14,0.00,0.59,0.30
persécuter,lemma,0,2,0,12,14,0.00,0.14,0.00,0.86,0.59,0.30
critiques,word,6,0,0,1,7,0.86,0.00,0.00,0.14,0.59,0.30
deuxième,lemma,0,1,0,6,7,0.00,0.14,0.00,0.86,0.59,0.30
déchirer,lemma,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
bel,lemma,0,0,1,6,7,0.00,0.00,0.14,0.86,0.59,0.30
deuxième,word,0,1,0,6,7,0.00,0.14,0.00,0.86,0.59,0.30
sécheresse,lemma,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
injuste,lemma,0,0,2,12,14,0.00,0.00,0.14,0.86,0.59,0.30
accusé,word,19,0,0,3,22,0.86,0.00,0.00,0.14,0.57,0.29
difficiles,word,2,0,0,13,15,0.13,0.00,0.00,0.87,0.57,0.28
critique,lemma,13,0,0,2,15,0.87,0.00,0.00,0.13,0.57,0.28
remporter,word,0,0,2,13,15,0.00,0.00,0.13,0.87,0.57,0.28
dangereuse,word,0,13,0,2,15,0.00,0.87,0.00,0.13,0.57,0.28
accord,word,1,1,0,19,21,0.05,0.05,0.00,0.90,0.55,0.27
dirigeants,word,7,1,0,0,8,0.88,0.12,0.00,0.00,0.54,0.27
garçon,lemma,1,0,0,7,8,0.12,0.00,0.00,0.88,0.54,0.27
grondouk,lemma,0,0,7,1,8,0.00,0.00,0.88,0.12,0.54,0.27
considérer,lemma,1,0,0,7,8,0.12,0.00,0.00,0.88,0.54,0.27
agressions,word,1,0,0,7,8,0.12,0.00,0.00,0.88,0.54,0.27
eau,lemma,0,1,0,7,8,0.00,0.12,0.00,0.88,0.54,0.27
grondouk,word,0,0,7,1,8,0.00,0.00,0.88,0.12,0.54,0.27
sûr,lemma,0,0,7,1,8,0.00,0.00,0.88,0.12,0.54,0.27
maladie,word,0,1,0,7,8,0.00,0.12,0.00,0.88,0.54,0.27
dormir,word,1,0,0,7,8,0.12,0.00,0.00,0.88,0.54,0.27
pied,lemma,1,0,0,7,8,0.12,0.00,0.00,0.88,0.54,0.27
fierté,word,1,7,0,0,8,0.12,0.88,0.00,0.00,0.54,0.27
t'es,word,0,0,7,1,8,0.00,0.00,0.88,0.12,0.54,0.27
plainte,word,7,0,0,1,8,0.88,0.00,0.00,0.12,0.54,0.27
rare,word,0,0,1,7,8,0.00,0.00,0.12,0.88,0.54,0.27
menacent,word,0,7,0,1,8,0.00,0.88,0.00,0.12,0.54,0.27
manquer,lemma,1,0,0,7,8,0.12,0.00,0.00,0.88,0.54,0.27
sûr,word,0,0,7,1,8,0.00,0.00,0.88,0.12,0.54,0.27
sœur,word,1,0,0,7,8,0.12,0.00,0.00,0.88,0.54,0.27
hasard,lemma,0,1,0,7,8,0.00,0.12,0.00,0.88,0.54,0.27
hasard,word,0,1,0,7,8,0.00,0.12,0.00,0.88,0.54,0.27
vient,word,0,0,1,7,8,0.00,0.00,0.12,0.88,0.54,0.27
marrant,word,0,7,1,0,8,0.00,0.88,0.12,0.00,0.54,0.27
meilleure,word,0,1,0,7,8,0.00,0.12,0.00,0.88,0.54,0.27
critique,word,7,0,0,1,8,0.88,0.00,0.00,0.12,0.54,0.27
disputer,lemma,7,0,0,1,8,0.88,0.00,0.00,0.12,0.54,0.27
arme,word,0,1,0,7,8,0.00,0.12,0.00,0.88,0.54,0.27
révolter,lemma,7,1,0,0,8,0.88,0.12,0.00,0.00,0.54,0.27
suffire,lemma,0,0,1,7,8,0.00,0.00,0.12,0.88,0.54,0.27
accusée,word,7,0,0,1,8,0.88,0.00,0.00,0.12,0.54,0.27
équipe,lemma,1,0,0,7,8,0.12,0.00,0.00,0.88,0.54,0.27
difficile,lemma,2,0,1,29,32,0.06,0.00,0.03,0.91,0.53,0.27
choquer,lemma,0,44,0,6,50,0.00,0.88,0.00,0.12,0.53,0.26
jeux,word,1,0,0,8,9,0.11,0.00,0.00,0.89,0.50,0.25
seul,word,0,1,0,8,9,0.00,0.11,0.00,0.89,0.50,0.25
important,lemma,0,1,0,8,9,0.00,0.11,0.00,0.89,0.50,0.25
donner,lemma,1,0,0,8,9,0.11,0.00,0.00,0.89,0.50,0.25
forcer,lemma,1,0,0,8,9,0.11,0.00,0.00,0.89,0.50,0.25
protestations,word,8,0,0,1,9,0.89,0.00,0.00,0.11,0.50,0.25
pauvres,word,1,0,0,8,9,0.11,0.00,0.00,0.89,0.50,0.25
cadeau,lemma,1,0,0,8,9,0.11,0.00,0.00,0.89,0.50,0.25
refuge,word,8,0,0,1,9,0.89,0.00,0.00,0.11,0.50,0.25
refuge,lemma,8,0,0,1,9,0.89,0.00,0.00,0.11,0.50,0.25
dérange,word,0,8,1,0,9,0.00,0.89,0.11,0.00,0.50,0.25
découvre,word,0,1,0,8,9,0.00,0.11,0.00,0.89,0.50,0.25
rare,lemma,0,0,1,8,9,0.00,0.00,0.11,0.89,0.50,0.25
dérange,lemma,0,8,1,0,9,0.00,0.89,0.11,0.00,0.50,0.25
souvenir,lemma,1,0,0,8,9,0.11,0.00,0.00,0.89,0.50,0.25
plainte,lemma,8,0,0,1,9,0.89,0.00,0.00,0.11,0.50,0.25
gueule,word,1,0,8,0,9,0.11,0.00,0.89,0.00,0.50,0.25
rues,word,8,0,0,1,9,0.89,0.00,0.00,0.11,0.50,0.25
pleurer,lemma,45,1,0,3,49,0.92,0.02,0.00,0.06,0.47,0.24
impressionnant,lemma,0,9,0,1,10,0.00,0.90,0.00,0.10,0.47,0.23
amour,word,0,1,0,9,10,0.00,0.10,0.00,0.90,0.47,0.23
est-ce,word,0,0,9,1,10,0.00,0.00,0.90,0.10,0.47,0.23
occasion,word,0,1,0,9,10,0.00,0.10,0.00,0.90,0.47,0.23
petite,word,0,1,0,9,10,0.00,0.10,0.00,0.90,0.47,0.23
victoire,lemma,2,0,0,18,20,0.10,0.00,0.00,0.90,0.47,0.23
conséquence,lemma,0,1,0,9,10,0.00,0.10,0.00,0.90,0.47,0.23
plaindre,lemma,9,0,0,1,10,0.90,0.00,0.00,0.10,0.47,0.23
refuse,word,9,0,0,1,10,0.90,0.00,0.00,0.10,0.47,0.23
descendre,lemma,9,0,0,1,10,0.90,0.00,0.00,0.10,0.47,0.23
conséquences,word,0,1,0,9,10,0.00,0.10,0.00,0.90,0.47,0.23
sexuel,lemma,1,0,0,9,10,0.10,0.00,0.00,0.90,0.47,0.23
victoire,word,2,0,0,18,20,0.10,0.00,0.00,0.90,0.47,0.23
cher,word,0,0,1,9,10,0.00,0.00,0.10,0.90,0.47,0.23
marrant,lemma,0,9,1,0,10,0.00,0.90,0.10,0.00,0.47,0.23
occasion,lemma,0,1,0,9,10,0.00,0.10,0.00,0.90,0.47,0.23
deux,word,1,0,1,24,26,0.04,0.00,0.04,0.92,0.47,0.23
deux,lemma,1,0,1,24,26,0.04,0.00,0.04,0.92,0.47,0.23
sœur,lemma,1,0,0,10,11,0.09,0.00,0.00,0.91,0.44,0.22
honte,word,0,10,1,0,11,0.00,0.91,0.09,0.00,0.44,0.22
bande,lemma,0,0,10,1,11,0.00,0.00,0.91,0.09,0.44,0.22
merci,word,0,1,10,0,11,0.00,0.09,0.91,0.00,0.44,0.22
merci,lemma,0,1,10,0,11,0.00,0.09,0.91,0.00,0.44,0.22
désaccord,word,1,0,0,10,11,0.09,0.00,0.00,0.91,0.44,0.22
nombreux,word,0,1,0,10,11,0.00,0.09,0.00,0.91,0.44,0.22
bombe,lemma,1,0,0,10,11,0.09,0.00,0.00,0.91,0.44,0.22
devenir,word,0,0,1,10,11,0.00,0.00,0.09,0.91,0.44,0.22
bloquer,lemma,20,0,0,2,22,0.91,0.00,0.00,0.09,0.44,0.22
vs,word,0,0,10,1,11,0.00,0.00,0.91,0.09,0.44,0.22
bande,word,0,0,10,1,11,0.00,0.00,0.91,0.09,0.44,0.22
hommage,lemma,30,0,0,3,33,0.91,0.00,0.00,0.09,0.44,0.22
exploit,word,0,2,0,21,23,0.00,0.09,0.00,0.91,0.43,0.21
vivre,word,0,0,1,11,12,0.00,0.00,0.08,0.92,0.41,0.21
t'as,word,0,0,11,1,12,0.00,0.00,0.92,0.08,0.41,0.21
désaccord,lemma,1,0,0,11,12,0.08,0.00,0.00,0.92,0.41,0.21
pourtant,lemma,0,0,12,1,13,0.00,0.00,0.92,0.08,0.39,0.20
parent,lemma,0,0,1,12,13,0.00,0.00,0.08,0.92,0.39,0.20
routes,word,12,0,0,1,13,0.92,0.00,0.00,0.08,0.39,0.20
pourtant,word,0,0,12,1,13,0.00,0.00,0.92,0.08,0.39,0.20
rendre,word,12,0,0,1,13,0.92,0.00,0.00,0.08,0.39,0.20
perdu,word,1,0,0,12,13,0.08,0.00,0.00,0.92,0.39,0.20
parents,word,0,0,1,12,13,0.00,0.00,0.08,0.92,0.39,0.20
seul,lemma,0,1,0,12,13,0.00,0.08,0.00,0.92,0.39,0.20
fuir,lemma,48,1,0,2,51,0.94,0.02,0.00,0.04,0.38,0.19
risque,lemma,0,13,0,1,14,0.00,0.93,0.00,0.07,0.37,0.19
craignent,lemma,1,13,0,0,14,0.07,0.93,0.00,0.00,0.37,0.19
heureux,lemma,0,34,1,1,36,0.00,0.94,0.03,0.03,0.37,0.18
réclamer,word,14,1,0,0,15,0.93,0.07,0.00,0.00,0.35,0.18
étonnant,word,0,14,1,0,15,0.00,0.93,0.07,0.00,0.35,0.18
beau,word,0,0,1,14,15,0.00,0.00,0.07,0.93,0.35,0.18
mis,word,14,0,0,1,15,0.93,0.00,0.00,0.07,0.35,0.18
dangereux,word,2,55,0,1,58,0.03,0.95,0.00,0.02,0.34,0.17
malheur,word,0,15,1,0,16,0.00,0.94,0.06,0.00,0.34,0.17
malheur,lemma,0,15,1,0,16,0.00,0.94,0.06,0.00,0.34,0.17
accuser,lemma,77,0,0,5,82,0.94,0.00,0.00,0.06,0.33,0.17
