marker_value,marker_type,Colère,Dégoût,Joie,Peur,Surprise,Tristesse,Admiration,Culpabilité,Embarras,Fierté,Jalousie,total_count,P(Colère),P(Dégoût),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilité),P(Embarras),P(Fierté),P(Jalousie),entropy,normalized_entropy
longue,word,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
impression,lemma,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,2.0,0.5781296526357758
mordre,lemma,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,2.0,0.5781296526357758
sai,lemma,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
sait,word,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2.0,0.5781296526357758
c'était,word,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
auxquelles,lemma,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
saut,word,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
longueur,word,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
lors,word,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
entier,lemma,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
saut,lemma,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
mauvais,lemma,12.0,0.0,0.0,7.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,29.0,0.41379310344827586,0.0,0.0,0.2413793103448276,0.10344827586206896,0.20689655172413793,0.0,0.0,0.034482758620689655,0.0,0.0,1.998129375488003,0.5775889208861092
nouvelle,word,2.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,0.15384615384615385,0.0,0.46153846153846156,0.0,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,1.9877733714879842,0.5745953643884966
ville,word,3.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,0.23076923076923078,0.0,0.0,0.46153846153846156,0.15384615384615385,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,1.9877733714879842,0.5745953643884966
juste,lemma,17.0,1.0,3.0,2.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,37.0,0.4594594594594595,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.32432432432432434,0.02702702702702703,0.0,0.0,0.0,0.0,1.9861748301675144,0.5741332823193329
grave,lemma,10.0,1.0,1.0,20.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,48.0,0.20833333333333334,0.020833333333333332,0.020833333333333332,0.4166666666666667,0.020833333333333332,0.2916666666666667,0.020833333333333332,0.0,0.0,0.0,0.0,1.98161225581642,0.5728144025569714
qu'est-ce,word,2.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,1.9808259362290785,0.5725871052220262
bon,lemma,8.0,0.0,29.0,2.0,2.0,5.0,0.0,0.0,1.0,4.0,0.0,51.0,0.1568627450980392,0.0,0.5686274509803921,0.0392156862745098,0.0392156862745098,0.09803921568627451,0.0,0.0,0.0196078431372549,0.0784313725490196,0.0,1.9765216295570562,0.5713428815614592
épreuve,lemma,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.3,0.0,0.2,0.0,0.2,0.0,0.0,0.3,0.0,1.9709505944546688,0.5697324912671766
mis,word,6.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,15.0,0.4,0.0,0.06666666666666667,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,1.9655962303576018,0.5681847329394153
mot,lemma,0.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.5,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.0,1.9609640474436814,0.5668457317899301
réaliser,lemma,1.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.1,0.0,0.5,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.0,1.9609640474436814,0.5668457317899301
grave,word,4.0,1.0,1.0,17.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,36.0,0.1111111111111111,0.027777777777777776,0.027777777777777776,0.4722222222222222,0.027777777777777776,0.3055555555555556,0.027777777777777776,0.0,0.0,0.0,0.0,1.9604634429349224,0.5667010246345517
finir,lemma,3.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.25,0.0,0.3333333333333333,0.25,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.9591479170272448,0.5663207523665322
performance,word,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.25,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,1.9591479170272446,0.5663207523665322
performance,lemma,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.25,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,1.9591479170272446,0.5663207523665322
victime,lemma,12.0,0.0,0.0,18.0,1.0,30.0,1.0,0.0,6.0,0.0,0.0,68.0,0.17647058823529413,0.0,0.0,0.2647058823529412,0.014705882352941176,0.4411764705882353,0.014705882352941176,0.0,0.08823529411764706,0.0,0.0,1.9581291220268393,0.5660262545666865
deuxième,word,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.9502120649147465,0.5637377118276307
demande,lemma,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.9502120649147465,0.5637377118276307
espèce,lemma,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.9502120649147465,0.5637377118276307
demande,word,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.9502120649147465,0.5637377118276307
deuxième,lemma,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.9502120649147465,0.5637377118276307
prix,word,16.0,0.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,40.0,0.4,0.0,0.275,0.025,0.025,0.0,0.025,0.0,0.0,0.25,0.0,1.9401023760402647,0.5608153563690007
prix,lemma,16.0,0.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,40.0,0.4,0.0,0.275,0.025,0.025,0.0,0.025,0.0,0.0,0.25,0.0,1.9401023760402647,0.5608153563690007
école,word,0.0,0.0,2.0,7.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.1,0.35,0.05,0.4,0.0,0.0,0.0,0.1,0.0,1.939353872167201,0.5605989902269353
paix,word,2.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,16.0,0.125,0.0,0.375,0.0625,0.0,0.0625,0.0,0.0,0.0,0.375,0.0,1.936278124459133,0.5597098997499049
paix,lemma,2.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,16.0,0.125,0.0,0.375,0.0625,0.0,0.0625,0.0,0.0,0.0,0.375,0.0,1.936278124459133,0.5597098997499049
mauvaise,word,2.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.18181818181818182,0.0,0.0,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,1.9362600275315274,0.5597046685646697
remporté,word,0.0,0.0,11.0,0.0,2.0,2.0,2.0,0.0,0.0,7.0,0.0,24.0,0.0,0.0,0.4583333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.2916666666666667,0.0,1.9305778232455937,0.5580621431696535
exploits,word,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
l'air,word,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
élu,word,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
électricité,word,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
exprimer,lemma,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
milieu,word,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
œil,word,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
aimer,word,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
ailleurs,word,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
électricité,lemma,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
d'être,word,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
polluer,lemma,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
empêcher,lemma,2.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
travers,word,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
cinq,lemma,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,1.9219280948873623,0.5555618109440844
national,word,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,1.9219280948873623,0.5555618109440844
milieu,lemma,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
machine,lemma,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.4,0.0,1.9219280948873623,0.5555618109440844
mauver,lemma,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
moutons,word,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
tour,lemma,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
montrer,word,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,1.9219280948873623,0.5555618109440844
impressionner,word,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,1.9219280948873623,0.5555618109440844
installer,word,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
pardon,word,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
sujet,word,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,1.9219280948873623,0.5555618109440844
quel,word,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
public,lemma,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.2,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
petits,word,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
pardon,lemma,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
sujet,lemma,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,1.9219280948873623,0.5555618109440844
jeu,lemma,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,10.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
bataille,lemma,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
jolie,lemma,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
bataille,word,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
facilement,lemma,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
montre,word,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
facilement,word,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
sacré,word,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
frère,lemma,2.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
œil,lemma,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
classe,word,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
frère,word,2.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
déclarer,lemma,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
lit,lemma,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
tombe,lemma,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,1.9219280948873623,0.5555618109440844
cinq,word,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,1.9219280948873623,0.5555618109440844
sentiment,word,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.9219280948873623,0.5555618109440844
travers,lemma,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
ensemble,lemma,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
sentiment,lemma,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.9219280948873623,0.5555618109440844
bouche,word,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
bouche,lemma,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
tombe,word,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,1.9219280948873623,0.5555618109440844
classe,lemma,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
presque,lemma,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,1.9219280948873623,0.5555618109440844
élu,lemma,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
habiter,lemma,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.2,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
dernier,word,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.9182958340544896,0.5545118520972888
épreuves,word,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,1.9182958340544896,0.5545118520972888
préférer,lemma,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.9182958340544896,0.5545118520972888
championnes,word,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,1.9182958340544896,0.5545118520972888
montrer,lemma,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,1.9182958340544896,0.5545118520972888
mouton,lemma,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.9182958340544896,0.5545118520972888
enfant,word,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,1.9182958340544896,0.5545118520972888
femme,word,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,1.9182958340544896,0.5545118520972888
arracher,lemma,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.9182958340544896,0.5545118520972888
records,word,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,1.9182958340544896,0.5545118520972888
représenter,lemma,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,1.9182958340544896,0.5545118520972888
ancien,word,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.9182958340544896,0.5545118520972888
ailleurs,lemma,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.9182958340544896,0.5545118520972888
partie,word,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.9182958340544893,0.5545118520972888
