corpus,file_id,unit_id,start_idx,end_idx,text_span,remarque
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628673004554,2535,2563,vouloir se passer du travail,envie
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628673023859,2809,2816,l’amour,amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628673028288,2823,2831,l’amitié,amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628673033577,2836,2868,aime quelqu’un d’autre par choix,amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628673152563,1558,1565,voulons,envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Nour,a1_1621579828874,758,789,ai bien aimé comment il a parlé,amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_Jean-Luc_Melenchon,a1_1628689439845,1405,1512,"veut montrer qu’elle ne fonctionne pas comme les autres partis politiques, qu’elle est plus proche des gens",envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_Jean-Luc_Melenchon,a1_1628689450569,1692,1715,veulent mettre en place,envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_Jean-Luc_Melenchon,a1_1628689464843,1893,1900,préfère,envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686656500,81,86,a plu,amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686668664,16,24,apprécié,amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686702007,291,320,voulaient un grand changement,envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686723780,795,804,séduisent,amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686768183,1069,1124,voudrait qu’il y ait davantage d’égalité entre les gens,envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686807814,1370,1378,a séduit,amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1628686995264,343,351,plaisent,amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1628687000418,445,451,aiment,amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1628687341772,456,481,beaucoup ce qu’il propose,amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1628687588922,1049,1056,veulent,envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1628687592537,1061,1074,la même chose,envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1628687604273,1091,1121,veut que la France quitte l’UE,envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1628687608838,1151,1182,veut avant tout que l’UE change,envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1628687647227,1535,1608,préférait demander leur avis aux gens qui soutiennent La France insoumise,envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1628687701414,1839,1845,espère,espoir
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Qui_Jean-Luc_Melenchon,a1_1621579828974,1736,1740,aime,amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Qui_Jean-Luc_Melenchon,a1_1628689768012,1745,1801,"les idées et les décisions du Président, Emmanuel Macron",amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Qui_Jean-Luc_Melenchon,a1_1628689780487,1809,1860,veut réussir à réunir les gens qui s’opposent à lui,envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_description,a1_1628685574916,152,294,"vouloir fonctionner différemment des autres partis, faire en sorte qu’il n’y ait pas un seul chef mais que tout le monde puisse un peu décider",envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_description,a1_1628685594006,618,629,passionnées,amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_description,a1_1628685598046,641,650,l’adorent,amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_description,a1_1628685602016,661,673,le détestent,haine
PtitLibe,7-12_PtitLibe34-Coree_Nord_Qui_est_Kim_Jong-un,a1_1621579829057,274,288,aime le basket,amour
PtitLibe,7-12_PtitLibe34-Coree_Nord_Qui_est_Kim_Jong-un,a1_1628692171484,820,827,préfère,envie
PtitLibe,7-12_PtitLibe34-Coree_Nord_Qui_est_Kim_Jong-un,a1_1628692191495,833,860,ressembler à son grand-père,envie
PtitLibe,7-12_PtitLibe34-Coree_Nord_Ui-sung,a1_1621579829079,1163,1219,aime les gens du petit village de pêcheurs où je suis né,amour
PtitLibe,7-12_PtitLibe34-Coree_Nord_Ui-sung,a1_1621579829084,1631,1645,plaît beaucoup,amour
PtitLibe,7-12_PtitLibe34-Coree_Nord_Ui-sung,a1_1628693795519,726,757,envie de faire de bonnes études,envie
PtitLibe,7-12_PtitLibe34-Coree_Nord_bombe_nucleaire,a1_1621579828996,699,721,veuillent les attaquer,envie
PtitLibe,7-12_PtitLibe35-jeux_societe_D_ou_viennent_jeux_societe,a1_1628694197273,413,430,aiment les échecs,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_Denis,a1_1621579829109,19,41,fan de jeux de société,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_Denis,a1_1621579829110,49,60,une passion,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_Denis,a1_1621579829113,266,295,préfère affronter ses copains,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_Denis,a1_1621579829116,527,551,aime les jeux de société,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_Denis,a1_1621579829119,922,929,passion,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_Denis,a1_1621579829121,1342,1371,aime bien partager sa passion,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_Denis,a1_1621579829123,1364,1371,passion,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_Denis,a1_1628694488708,1383,1391,aimerait,envie
PtitLibe,7-12_PtitLibe35-jeux_societe_Denis,a1_1628694494675,1396,1426,qu’il y ait un club au collège,envie
PtitLibe,7-12_PtitLibe35-jeux_societe_Pourquoi_aime,a1_1621579829199,9,13,aime,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_Pourquoi_aime,a1_1621579829207,1239,1243,aime,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_Pourquoi_aime,a1_1628695319649,1248,1267,les jeux de société,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_Pourquoi_aime,a1_1628695335376,1325,1331,aiment,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_Pourquoi_aime,a1_1628695343618,1336,1342,perdre,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_description,a1_1621579829128,258,262,aime,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_description,a1_1628694659404,126,136,adorent ça,amour
PtitLibe,7-12_PtitLibe35-jeux_societe_jeux_societe_stars_Noel,a1_1628694894290,1394,1409,beaucoup plaire,amour
PtitLibe,7-12_PtitLibe36-conflit_Israel-Palestine_Pourquoi,a1_1628758706575,1163,1259,rêvaient de se retrouver sur cette terre sur laquelle leurs ancêtres habitaient il y a 3 000 ans,espoir
PtitLibe,7-12_PtitLibe36-conflit_Israel-Palestine_Pourquoi,a1_1628758679666,1122,1157,ont voulu se réfugier hors d’Europe,envie
PtitLibe,7-12_PtitLibe36-conflit_Israel-Palestine_Que_se_passe,a1_1628759002289,548,589,aimeraient avoir Jérusalem comme capitale,envie
PtitLibe,7-12_PtitLibe36-conflit_Israel-Palestine_Que_se_passe,a1_1628759210078,2304,2340,veut montrer qu’il fait ce qu’il dit,envie
PtitLibe,7-12_PtitLibe36-conflit_Israel-Palestine_Tavor_Areen,a1_1628759275974,520,558,"aimeraient avoir un pays, la Palestine",envie
PtitLibe,7-12_PtitLibe36-conflit_Israel-Palestine_Tavor_Areen,a1_1628759782800,2257,2340,"espère qu’un jour, on vivra tous ensemble dans le même pays, comme dans cette école",espoir
PtitLibe,7-12_PtitLibe36-conflit_Israel-Palestine_description,a1_1628758553802,346,386,veulent que Jérusalem soit leur capitale,envie
PtitLibe,7-12_PtitLibe37-repas_fetes_Comment_reussir_son_gouter_Noel,a1_1621579829367,2586,2594,apprécie,amour
PtitLibe,7-12_PtitLibe37-repas_fetes_Comment_reussir_son_gouter_Noel,a1_1628759993466,1351,1357,voulez,envie
PtitLibe,7-12_PtitLibe37-repas_fetes_Comment_reussir_son_gouter_Noel,a1_1628760068180,2519,2568,"ai aimé faire la décoration, et enrouler la bûche",amour
PtitLibe,7-12_PtitLibe37-repas_fetes_D_ou_viennent_plats_traditionnels_francais,a1_1628760261912,2033,2051,préféré le dessert,amour
PtitLibe,7-12_PtitLibe37-repas_fetes_Jean,a1_1621579829439,43,76,adore préparer des butter bredele,amour
PtitLibe,7-12_PtitLibe37-repas_fetes_Jean,a1_1621579829440,451,479,aimerait bien être pâtissier,envie
PtitLibe,7-12_PtitLibe37-repas_fetes_Jean,a1_1621579829441,484,535,"aime bien malaxer, mélanger, mettre les ingrédients",amour
PtitLibe,7-12_PtitLibe37-repas_fetes_Jean,a1_1621579829444,1420,1458,aime bien quand je peux manger la pâte,amour
PtitLibe,7-12_PtitLibe37-repas_fetes_Jean,a1_1628760693615,629,649,préfère les desserts,amour
PtitLibe,7-12_PtitLibe37-repas_fetes_Que_mange_etranger,a1_1621579829452,800,822,aime beaucoup la morue,amour
PtitLibe,7-12_PtitLibe37-repas_fetes_Que_mange_etranger,a1_1628760912157,1901,1912,le souhaite,envie
PtitLibe,7-12_PtitLibe38-youtubeurs_Adele,a1_1621579829457,305,323,aime faire le show,amour
PtitLibe,7-12_PtitLibe38-youtubeurs_Adele,a1_1621579829460,470,474,aime,amour
PtitLibe,7-12_PtitLibe38-youtubeurs_Adele,a1_1628772179001,690,738,se moquait des youtubeuses qui parlent de beauté,mépris
PtitLibe,7-12_PtitLibe38-youtubeurs_Adele,a1_1628772187995,834,852,espérais ce succès,espoir
PtitLibe,7-12_PtitLibe38-youtubeurs_Adele,a1_1628772367424,1676,1706,veut devenir actrice plus tard,envie
PtitLibe,7-12_PtitLibe38-youtubeurs_Comment_youtubeur_gagner_sa_vie,a1_1621579829480,1129,1155,aiment bien les youtubeurs,amour
PtitLibe,7-12_PtitLibe38-youtubeurs_Comment_youtubeur_gagner_sa_vie,a1_1628772582020,1982,2044,préfèrent demander à leurs fans de leur donner un peu d’argent,amour
PtitLibe,7-12_PtitLibe38-youtubeurs_YouTube_nouvelle_facon_d_apprendre,a1_1628773054383,1370,1392,passionnés de sciences,amour
PtitLibe,7-12_PtitLibe38-youtubeurs_YouTube_nouvelle_facon_d_apprendre,a1_1628773077201,1817,1826,les aimer,amour
PtitLibe,7-12_PtitLibe38-youtubeurs_Youtubeur_metier,a1_1628773307186,105,111,aiment,amour
PtitLibe,7-12_PtitLibe38-youtubeurs_Youtubeur_metier,a1_1628773456083,1828,1847,veulent être connus,envie
PtitLibe,7-12_PtitLibe39-vaccins_vaccins_obligatoires_en_2018,a1_1628774900831,1552,1559,voulait,envie
PtitLibe,7-12_PtitLibe39-vaccins_vaccins_obligatoires_en_2018,a1_1628774905632,1593,1600,veulent,envie
PtitLibe,7-12_PtitLibe39-vaccins_vaccins_obligatoires_en_2018,a1_1628774910235,1605,1627,vacciner leurs enfants,envie
PtitLibe,7-12_PtitLibe39-vaccins_vaccins_obligatoires_en_2018,a1_1628774811469,946,989,envie qu’on leur impose des vaccins en plus,envie
PtitLibe,7-12_PtitLibe39-vaccins_vaccins_obligatoires_en_2018,a1_1628774887670,1564,1627,condamner les parents qui ne veulent pas vacciner leurs enfants,envie
PtitLibe,7-12_PtitLibe39-vaccins_vaccins_partout_dans_monde,a1_1628775058399,1880,1887,veulent,envie
PtitLibe,7-12_PtitLibe39-vaccins_vaccins_partout_dans_monde,a1_1628775062371,1892,1967,dépenser de l’argent en fabriquant un vaccin que personne ne pourra acheter,envie
PtitLibe,7-12_PtitLibe4-regionales_Comment_se_deroule_election,a1_1631088480642,1941,1951,veut voter,envie
PtitLibe,7-12_PtitLibe4-regionales_Comment_se_deroule_election,a1_1631088531275,2763,2768,plaît,amour
PtitLibe,7-12_PtitLibe4-regionales_Gabin,a1_1621579829756,1329,1386,aime beaucoup faire partie du conseil régional des jeunes,amour
PtitLibe,7-12_PtitLibe4-regionales_Gabin,a1_1631088736086,1307,1312,envie,envie
PtitLibe,7-12_PtitLibe4-regionales_une_region,a1_1631088918180,2956,2986,a voulu redécouper les régions,envie
PtitLibe,7-12_PtitLibe40-manifestations_Iran_Comment_fonctionne_ce_pays,a1_1628843066784,1316,1338,voulait une démocratie,envie
PtitLibe,7-12_PtitLibe40-manifestations_Iran_Comment_fonctionne_ce_pays,a1_1628843130770,2416,2483,aimeraient que l’Etat et la religion soient séparés comme en France,envie
PtitLibe,7-12_PtitLibe40-manifestations_Iran_Comment_fonctionne_ce_pays,a1_1629390318369,1664,1671,voulait,envie
PtitLibe,7-12_PtitLibe40-manifestations_Iran_Comment_fonctionne_ce_pays,a1_1629390329418,1916,1923,veulent,envie
PtitLibe,7-12_PtitLibe40-manifestations_Iran_Comment_opposition_s_exprime,a1_1628848814614,293,360,veut faire des reproches aux dirigeants et demander des changements,envie
PtitLibe,7-12_PtitLibe40-manifestations_Iran_Gelare,a1_1621579829838,200,259,"aime beaucoup le surf, qu’elle pratique dès qu’elle le peut",amour
PtitLibe,7-12_PtitLibe40-manifestations_Iran_Gelare,a1_1621579829840,476,488,adore l’Iran,amour
PtitLibe,7-12_PtitLibe40-manifestations_Iran_Gelare,a1_1628849305421,956,963,préfère,amour
PtitLibe,7-12_PtitLibe40-manifestations_Iran_Gelare,a1_1628849327590,969,977,me taire,amour
PtitLibe,7-12_PtitLibe40-manifestations_Iran_Gelare,a1_1628849364639,1479,1524,aimerais que le hijab ne soit pas obligatoire,envie
PtitLibe,7-12_PtitLibe41-theories_complot_Comment_complotistes_convaincre,a1_1628850150955,1360,1369,l’émotion,indéterminée
PtitLibe,7-12_PtitLibe41-theories_complot_Comment_complotistes_convaincre,a1_1628850331634,2023,2093,rassurant de croire que des groupes secrets ont organisé des attentats,soulagement
PtitLibe,7-12_PtitLibe41-theories_complot_Comment_reconnaitre_theorie_complot,a1_1621579829915,1676,1694,aime cette couleur,amour
PtitLibe,7-12_PtitLibe41-theories_complot_Comment_reconnaitre_theorie_complot,a1_1628850424710,426,468,détestent qu’on les traite de complotistes,haine
PtitLibe,7-12_PtitLibe41-theories_complot_Lesly,a1_1628850747485,1742,1746,veut,envie
PtitLibe,7-12_PtitLibe41-theories_complot_Pourquoi_probleme,a1_1621579829959,1022,1058,de la haine envers un groupe de gens,haine
PtitLibe,7-12_PtitLibe41-theories_complot_Pourquoi_probleme,a1_1628862932133,90,94,veut,envie
PtitLibe,7-12_PtitLibe41-theories_complot_Pourquoi_probleme,a1_1628863412485,1367,1393,envie de leur faire du mal,envie
PtitLibe,7-12_PtitLibe41-theories_complot_Pourquoi_probleme,a1_1628863576636,1728,1776,envie de se venger et de commettre des attentats,envie
PtitLibe,7-12_PtitLibe41-theories_complot_description,a1_1628850595138,205,212,veulent,envie
PtitLibe,7-12_PtitLibe41-theories_complot_theorie_complot,a1_1628867234068,609,616,veulent,envie
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_Comment_dessine_BD,a1_1621579830016,1279,1284,plaît,amour
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_Comment_vit_BD,a1_1628867917800,1463,1472,aimerions,amour
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1621579830043,257,276,fou amoureux d’elle,amour
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1621579830044,307,336,rêve d’être sa meilleure amie,espoir
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1621579830045,385,408,adore faire des bêtises,amour
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1628868213552,86,107,déteste tout le monde,haine
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1628868306462,227,234,odieuse,haine
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1628868317628,351,355,veut,envie
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1628868322959,368,381,être gentille,envie
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1628868604421,1030,1054,a souhaité publier Adèle,envie
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1628868613047,1067,1207,"voulait proposer aux lectrices des livres qui ne leur montrent pas «qu’on attend seulement d’elles qu’elles soient jolies, douces et tendres",envie
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1628868623261,1249,1259,souhaitent,envie
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1628868627173,1292,1329,veut devenir présidente de la galaxie,envie
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1628868716848,1435,1443,souhaite,envie
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1628868721130,1450,1594,montrer aux enfants «qu’on a tous une part de bizarrerie et qu’on peut aussi faire des choses incroyables avec ce grain de folie qui nous habite,envie
PtitLibe,7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele,a1_1628868771971,1604,1623,beaucoup de courage,courage
PtitLibe,7-12_PtitLibe43-Rohingyas_Birmanie,a1_1621579830064,1257,1277,un grand soulagement,soulagement
PtitLibe,7-12_PtitLibe43-Rohingyas_Birmanie,a1_1628868861548,602,672,voulait que tous les peuples ne forment plus qu’un seul et même peuple,envie
PtitLibe,7-12_PtitLibe43-Rohingyas_Birmanie,a1_1628868918252,746,753,espoirs,espoir
PtitLibe,7-12_PtitLibe43-Rohingyas_Birmanie,a1_1628868932068,913,932,beaucoup de courage,courage
PtitLibe,7-12_PtitLibe43-Rohingyas_Birmanie,a1_1628869196087,1653,1757,"vouloir fâcher les militaires, qui veulent récupérer les terres des Rohingyas pour construire des usines",envie
PtitLibe,7-12_PtitLibe43-Rohingyas_Mayyu,a1_1628869672018,326,333,veulent,envie
PtitLibe,7-12_PtitLibe43-Rohingyas_Mayyu,a1_1628869675671,338,385,que les Rohingyas aient les mêmes droits qu’eux,envie
PtitLibe,7-12_PtitLibe43-Rohingyas_Mayyu,a1_1628869689666,449,477,rêvait de devenir professeur,espoir
PtitLibe,7-12_PtitLibe43-Rohingyas_Ou_sont_alles_Rohingyas_,a1_1628888097086,1725,1770,aimeraient retrouver leur maison et leur pays,envie
PtitLibe,7-12_PtitLibe43-Rohingyas_Pourquoi,a1_1628888799404,878,939,ont voulu punir toute la population musulmane très sévèrement,envie
PtitLibe,7-12_PtitLibe43-Rohingyas_Qui_sont_Rohingyas,a1_1621579830120,1811,1819,la haine,haine
PtitLibe,7-12_PtitLibe43-Rohingyas_Qui_sont_Rohingyas,a1_1628889125103,491,525,voulaient chasser les envahisseurs,envie
PtitLibe,7-12_PtitLibe43-Rohingyas_Qui_sont_Rohingyas,a1_1628889243085,291,321,beaucoup de racisme contre eux,haine
PtitLibe,7-12_PtitLibe44-Jeux_olympiques_hiver_JO_hiver,a1_1628922060790,1695,1735,veulent apaiser les tensions pour les JO,envie
PtitLibe,7-12_PtitLibe44-Jeux_olympiques_hiver_Tessa_Worley,a1_1621579830191,746,754,apprécie,amour
PtitLibe,7-12_PtitLibe44-Jeux_olympiques_hiver_Tessa_Worley,a1_1621579830194,1182,1210,des émotions vraiment fortes,indéterminée
PtitLibe,7-12_PtitLibe44-Jeux_olympiques_hiver_Tessa_Worley,a1_1628923693975,898,909,se détendre,soulagement
PtitLibe,7-12_PtitLibe44-Jeux_olympiques_hiver_Tessa_Worley,a1_1628924005143,1699,1737,veux juste vivre à fond la compétition,envie
PtitLibe,7-12_PtitLibe44-Jeux_olympiques_hiver_Tessa_Worley,a1_1628924026226,1753,1759,espère,espoir
PtitLibe,7-12_PtitLibe44-Jeux_olympiques_hiver_nouveautes_JO_2018,a1_1628922878603,1013,1074,une volonté de permettre aux femmes d’être mieux représentées,envie
PtitLibe,7-12_PtitLibe45-plan_loup_Melia,a1_1628924795360,1317,1433,"voudraient que cet animal sauvage disparaisse du parc national des Cévennes et, pour cela, avoir le droit de le tuer",envie
PtitLibe,7-12_PtitLibe45-plan_loup_Melia,a1_1628924805887,1459,1491,veulent au contraire le protéger,envie
PtitLibe,7-12_PtitLibe45-plan_loup_Pourquoi_eleveurs_en_veulent_loups,a1_1628925602954,289,316,aiment les animaux sauvages,amour
PtitLibe,7-12_PtitLibe45-plan_loup_Pourquoi_eleveurs_en_veulent_loups,a1_1628926077352,1844,1871,voudrait en être débarrassé,envie
PtitLibe,7-12_PtitLibe45-plan_loup_Pourquoi_loup_fait_peur,a1_1628926535198,787,794,voulait,envie
PtitLibe,7-12_PtitLibe45-plan_loup_Pourquoi_loup_fait_peur,a1_1628927392348,2256,2271,se moque de lui,mépris
PtitLibe,7-12_PtitLibe45-plan_loup_plan_loup,a1_1621579830296,2271,2295,veulent protéger le loup,envie
PtitLibe,7-12_PtitLibe45-plan_loup_plan_loup,a1_1628925376675,1936,1950,souhaiteraient,envie
