corpus,file_id,unit_id,type,start_idx,end_idx,text_span,source_unit_ids,segments,is_discontinuous,discontinuous_group_id,mode,categorie1,categorie2,nature,declencheur,remarque
Albert_dataset,Albert20_Riche_comme_Cresus,a2_1616077659410,SitEmo,144,150,comblé,"[""a2_1616077659410""]","[[144, 150]]",False,,Designee,Joie,Aucune,SAdj,comblé,
Albert_dataset,Albert20_Riche_comme_Cresus,a2_1616077762114,SitEmo,427,434,heureux,"[""a2_1616077762114""]","[[427, 434]]",False,,Designee,Joie,Aucune,SAdj,heureux,
Albert_dataset,Albert20_Winnie_l_ourson,a2_1616077871026,SitEmo,109,118,pas banal,"[""a2_1616077871026""]","[[109, 118]]",False,,Designee,Surprise,Aucune,SAdj,pas banal,
Albert_dataset,Albert21-A3_Cake_surgele,a2_1616143478331,SitEmo,227,228,!,"[""a2_1616143478331""]","[[227, 228]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
Albert_dataset,Albert21-A3_Cake_surgele,a2_1616143578435,SitEmo,111,120,étonnante,"[""a2_1616143578435""]","[[111, 120]]",False,,Designee,Surprise,Aucune,Proposition,étonnante,
Albert_dataset,Albert21-A3_Carotte_miraculeuse,a2_1616143723903,SitEmo,85,93,heureuse,"[""a2_1616143723903""]","[[85, 93]]",False,,Designee,Joie,Aucune,SAdj,heureuse,
Albert_dataset,Albert21-A3_Carotte_miraculeuse,a2_1616143802827,SitEmo,213,216,...,"[""a2_1616143802827""]","[[213, 216]]",False,,Montree,Surprise,Aucune,Points de suspension,...,
Albert_dataset,Albert21-A3_Carotte_miraculeuse,a2_1619516548732,Autre,288,296,soulagée,"[""a2_1619516548732""]","[[288, 296]]",False,,,,,,,soulagement
Albert_dataset,Albert21-A3_Gardien_de_la_galaxie,a2_1616144181219,SitEmo,502,505,...,"[""a2_1616144181219""]","[[502, 505]]",False,,Montree,Surprise,Aucune,Points de suspension,...,
Albert_dataset,Albert21-A3_Gardien_de_la_galaxie,a2_1616144237195,SitEmo,549,550,!,"[""a2_1616144237195""]","[[549, 550]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
Albert_dataset,Albert21-A3_Gardien_de_la_galaxie,a2_1619516641983,SitEmo,99,114,plutôt insolite,"[""a2_1619516641983""]","[[99, 114]]",False,,Designee,Surprise,Aucune,SAdj,insolite,
Albert_dataset,Albert21-A3_Gardien_de_la_galaxie,a2_1619516712359,SitEmo,291,310,tout aussi insolite,"[""a2_1619516712359""]","[[291, 310]]",False,,Designee,Surprise,Aucune,SAdj,insolite,
Albert_dataset,Albert21-A3_Indonesie,a2_1616144383469,SitEmo,280,297,les protestations,"[""a2_1616144383469""]","[[280, 297]]",False,,Comportementale,Colere,Aucune,SN,protestations,
Albert_dataset,Albert21-A3_Indonesie,a2_1616144582405,SitEmo,579,587,inquiète,"[""a2_1616144582405""]","[[579, 587]]",False,,Designee,Peur,Aucune,Proposition,inquiète,
Albert_dataset,Albert21-A3_LAmerique_montre_un_sombre_visage,a2_1616145582039,SitEmo,47,73,une manifestation violente,"[""a2_1616145582039""]","[[47, 73]]",False,,Comportementale,Colere,Aucune,SN,manifestation,
Albert_dataset,Albert21-A3_LAmerique_montre_un_sombre_visage,a2_1616145871753,SitEmo,2878,2890,en désaccord,"[""a2_1616145871753""]","[[2878, 2890]]",False,,Suggeree,Colere,Aucune,SPrep,désaccord,
Albert_dataset,Albert21-A3_LAmerique_montre_un_sombre_visage,a2_1620056879389,SitEmo,1220,1248,se sont violemment affrontés,"[""a2_1620056879389""]","[[1220, 1248]]",False,,Comportementale,Colere,Aucune,Proposition,affrontés,
Albert_dataset,Albert21-A3_La_mort_de_Louis_XIV_le_Roi_Soleil,a2_1619778435078,SitEmo,1872,1911,ruinée par les guerres et par la famine,"[""a2_1619778435078""]","[[1872, 1911]]",False,,Suggeree,Peur,Tristesse,Proposition,ruinée; guerre; famine,
Albert_dataset,Albert21-A3_Pourquoi_les_pandas_fascinent-ils_autant,a2_1616146266246,SitEmo,1429,1447,un trésor national,"[""a2_1616146266246""]","[[1429, 1447]]",False,,Suggeree,Fierte,Aucune,SN,trésor national,
Albert_dataset,Albert21-A3_Pourquoi_les_pandas_fascinent-ils_autant,a2_1619517444025,SitEmo,247,270,un véritable engouement,"[""a2_1619517444025""]","[[247, 270]]",False,,Designee,Admiration,Aucune,SN,engouement,
Albert_dataset,Albert21-A3_Pourquoi_les_pandas_fascinent-ils_autant,a2_1619517521316,SitEmo,1920,1943,un véritable engouement,"[""a2_1619517521316""]","[[1920, 1943]]",False,,Designee,Admiration,Aucune,SN,engouement,
Albert_dataset,Albert21-A3_Sac_de_lune,a2_1616146505193,SitEmo,56,64,pourtant,"[""a2_1616146505193""]","[[56, 64]]",False,,Montree,Surprise,Aucune,SAdv,pourtant,
Albert_dataset,Albert21-A3_Suede,a2_1616146745488,SitEmo,550,557,agaçant,"[""a2_1616146745488""]","[[550, 557]]",False,,Designee,Colere,Aucune,Proposition,agaçant,
Albert_dataset,Albert21-A3_Suede,a2_1616146856638,SitEmo,703,709,énerve,"[""a2_1616146856638""]","[[703, 709]]",False,,Designee,Colere,Aucune,Proposition,énerve,
Albert_dataset,Albert22-A3_1924-2024_les_J0_de_retour_a_Paris,a2_1619518013744,SitEmo,883,895,l’opposition,"[""a2_1619518013744""]","[[883, 895]]",False,,Comportementale,Colere,Aucune,SN,opposition,
Albert_dataset,Albert22-A3_Douce_France,a2_1616165017870,SitEmo,490,493,...,"[""a2_1616165017870""]","[[490, 493]]",False,,Montree,Surprise,Aucune,Points de suspension,...,
Albert_dataset,Albert22-A3_Douce_France,a2_1616165070012,SitEmo,522,523,!,"[""a2_1616165070012""]","[[522, 523]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
Albert_dataset,Albert22-A3_Etats-Unis,a2_1620744174369,SitEmo,81,135,ont subi la pire tempête depuis une quinzaine d’années,"[""a2_1620744174369""]","[[81, 135]]",False,,Suggeree,Peur,Aucune,Proposition,tempête,
Albert_dataset,Albert22-A3_Etats-Unis,a2_1620744234005,SitEmo,273,325,ont dû quitter leurs maisons pour se mettre à l’abri,"[""a2_1620744234005""]","[[273, 325]]",False,,Comportementale,Peur,Aucune,Proposition,quitter leurs maisons; se mettre à l'abri,
Albert_dataset,Albert22-A3_Excalibur_retrouvee,a2_1616165324464,SitEmo,228,245,Un heureux hasard,"[""a2_1616165324464""]","[[228, 245]]",False,,Designee,Joie,Aucune,SN,heureux,
Albert_dataset,Albert22-A3_Excalibur_retrouvee,a2_1619785771005,SitEmo,398,399,!,"[""a2_1619785771005""]","[[398, 399]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
Albert_dataset,Albert22-A3_Madagascar,a2_1619785946998,SitEmo,615,635,au péril de leur vie,"[""a2_1619785946998""]","[[615, 635]]",False,,Suggeree,Peur,Aucune,SN,péril,
Albert_dataset,Albert22-A3_Pascal_decouvre_lexistence_du_vide,a2_1616166017796,SitEmo,1249,1257,découvre,"[""a2_1616166017796""]","[[1249, 1257]]",False,,Suggeree,Surprise,Aucune,Proposition,découvre,
Albert_dataset,Albert22-A3_Pascal_decouvre_lexistence_du_vide,a2_1619518575039,SitEmo,1264,1279,avec étonnement,"[""a2_1619518575039""]","[[1264, 1279]]",False,,Designee,Surprise,Aucune,SPrep,étonnement,
Albert_dataset,Albert22-A3_Suisse,a2_1619519378241,SitEmo,314,322,insolite,"[""a2_1619519378241""]","[[314, 322]]",False,,Designee,Surprise,Aucune,SAdj,insolite,
Albert_dataset,Albert23-A3_Birmanie,a2_1616166791235,SitEmo,124,135,se réfugier,"[""a2_1616166791235""]","[[124, 135]]",False,,Comportementale,Peur,Aucune,Proposition,se réfugier,
Albert_dataset,Albert23-A3_Birmanie,a2_1616167250511,SitEmo,382,409,victimes de discriminations,"[""a2_1616167250511""]","[[382, 409]]",False,,Suggeree,Colere,Tristesse,SN,victimes; discriminations,
Albert_dataset,Albert23-A3_Birmanie,a2_1616167633826,SitEmo,456,467,ont attaqué,"[""a2_1616167633826""]","[[456, 467]]",False,,Comportementale,Colere,Aucune,Proposition,attaqué,
Albert_dataset,Albert23-A3_Espagne,a2_1619520465638,SitEmo,84,108,réclame son indépendance,"[""a2_1619520465638""]","[[84, 108]]",False,,Comportementale,Colere,Aucune,Proposition,réclame,
Albert_dataset,Albert23-A3_Gandhi_pere_de_la_nation_indienne,a2_1616168966955,SitEmo,896,905,protester,"[""a2_1616168966955""]","[[896, 905]]",False,,Comportementale,Colere,Aucune,Proposition,protester,
Albert_dataset,Albert23-A3_Gandhi_pere_de_la_nation_indienne,a2_1616169161832,SitEmo,1071,1107,ils n’ont pas le monopole sur le sel,"[""a2_1616169161832""]","[[1071, 1107]]",False,,Suggeree,Colere,Aucune,Proposition,monopole,
Albert_dataset,Albert23-A3_Gandhi_pere_de_la_nation_indienne,a2_1619529080843,SitEmo,604,637,réclamer l’indépendance de l’Inde,"[""a2_1619529080843""]","[[604, 637]]",False,,Comportementale,Colere,Aucune,Proposition,réclamer,
Albert_dataset,Albert23-A3_Halte_aux_odeurs,a2_1619529244767,SitEmo,146,157,très gênant,"[""a2_1619529244767""]","[[146, 157]]",False,,Designee,Embarras,Aucune,SAdj,gênant,
Albert_dataset,Albert23-A3_Mission_accomplie_pour_la_sonde_Cassini,a2_1616170001311,SitEmo,1478,1487,étonnante,"[""a2_1616170001311""]","[[1478, 1487]]",False,,Designee,Surprise,Aucune,SAdj,étonnante,
Albert_dataset,Albert23-A3_Mission_accomplie_pour_la_sonde_Cassini,a2_1619530980243,SitEmo,944,959,grande surprise,"[""a2_1619530980243""]","[[944, 959]]",False,,Designee,Surprise,Aucune,SN,surprise,
Albert_dataset,Albert23-A3_Mission_accomplie_pour_la_sonde_Cassini,discontinuous:a2_1619531050595+a2_1619531053920,SitEmo,976,995,ont découvert,"[""a2_1619531050595"", ""a2_1619531053920""]","[[976, 979], [986, 995]]",True,discontinuous:a2_1619531050595+a2_1619531053920,Suggeree,Surprise,Aucune,Proposition,découvert,
Albert_dataset,Albert23-A3_Phileas_Fogg_battu,a2_1616170131016,SitEmo,270,273,...,"[""a2_1616170131016""]","[[270, 273]]",False,,Montree,Surprise,Aucune,Points de suspension,...,
Albert_dataset,Albert23-A3_Phileas_Fogg_battu,a2_1619531264125,SitEmo,188,221,vient d’établir un nouveau record,"[""a2_1619531264125""]","[[188, 221]]",False,,Suggeree,Joie,Fierte,Proposition,record,
Albert_dataset,Albert23-A3_Phileas_Fogg_battu,a2_1619786863807,SitEmo,83,94,le pari fou,"[""a2_1619786863807""]","[[83, 94]]",False,,Suggeree,Admiration,Aucune,SN,fou,
Albert_dataset,Albert23-A3_Pourquoi_decerne-t-on_des_prix_Nobel,a2_1616170312818,SitEmo,2473,2486,par vengeance,"[""a2_1616170312818""]","[[2473, 2486]]",False,,Suggeree,Colere,Aucune,SPrep,vengeance,
Albert_dataset,Albert23-A3_Pourquoi_decerne-t-on_des_prix_Nobel,a2_1616170393275,SitEmo,2569,2617,un mathématicien aurait volé le cœur de sa femme,"[""a2_1616170393275""]","[[2569, 2617]]",False,,Suggeree,Colere,Aucune,Proposition,volé,
Albert_dataset,Albert24-A3_A_quoi_servent_les_armes_nucleaires,a2_1616170864462,SitEmo,2466,2475,à menacer,"[""a2_1616170864462""]","[[2466, 2475]]",False,,Designee,Peur,Aucune,Proposition,menacer,
Albert_dataset,Albert24-A3_A_quoi_servent_les_armes_nucleaires,a2_1616170978780,SitEmo,2503,2523,ne sont pas d’accord,"[""a2_1616170978780""]","[[2503, 2523]]",False,,Suggeree,Colere,Aucune,Proposition,ne sont pas d'accord,
Albert_dataset,Albert24-A3_A_quoi_servent_les_armes_nucleaires,a2_1616171161487,SitEmo,3933,3950,se sont affrontés,"[""a2_1616171161487""]","[[3933, 3950]]",False,,Comportementale,Colere,Aucune,Proposition,affrontés,
Albert_dataset,Albert24-A3_A_quoi_servent_les_armes_nucleaires,a2_1616171224468,SitEmo,3958,3968,se menacer,"[""a2_1616171224468""]","[[3958, 3968]]",False,,Designee,Peur,Aucune,SPrep,menacer,
Albert_dataset,Albert24-A3_A_quoi_servent_les_armes_nucleaires,a2_1619787102989,SitEmo,4213,4224,les menaces,"[""a2_1619787102989""]","[[4213, 4224]]",False,,Designee,Peur,Aucune,SN,menaces,
Albert_dataset,Albert24-A3_Concours_automnal,a2_1616171740244,SitEmo,318,321,...,"[""a2_1616171740244""]","[[318, 321]]",False,,Montree,Surprise,Aucune,Points de suspension,...,
Albert_dataset,Albert24-A3_Concours_automnal,a2_1616171854618,SitEmo,310,318,étonnant,"[""a2_1616171854618""]","[[310, 318]]",False,,Designee,Surprise,Aucune,SN,étonnant,
Albert_dataset,Albert24-A3_Drole_de_nom,a2_1619531951047,SitEmo,0,12,Drôle de nom,"[""a2_1619531951047""]","[[0, 12]]",False,,Suggeree,Surprise,Aucune,SN,Drôle,
Albert_dataset,Albert24-A3_Etats-Unis,a2_1616175980040,SitEmo,203,217,mécontentement,"[""a2_1616175980040""]","[[203, 217]]",False,,Designee,Colere,Aucune,SN,mécontentement,
Albert_dataset,Albert24-A3_Etats-Unis,a2_1616177104718,SitEmo,491,500,La colère,"[""a2_1616177104718""]","[[491, 500]]",False,,Designee,Colere,Aucune,SN,colère,
Albert_dataset,Albert24-A3_Etats-Unis,a2_1616428440006,SitEmo,480,489,une icône,"[""a2_1616428440006""]","[[480, 489]]",False,,Suggeree,Admiration,Aucune,Proposition,icône,
Albert_dataset,Albert24-A3_Etats-Unis,a2_1619532114816,SitEmo,110,115,plaît,"[""a2_1619532114816""]","[[110, 115]]",False,,Designee,Joie,Aucune,Proposition,ne plaît pas,
Albert_dataset,Albert24-A3_Etats-Unis,discontinuous:a2_1619532323074+a2_1619532324891,SitEmo,800,817,a été sifflé,"[""a2_1619532323074"", ""a2_1619532324891""]","[[800, 801], [807, 817]]",True,discontinuous:a2_1619532323074+a2_1619532324891,Comportementale,Colere,Aucune,Proposition,sifflé,
Albert_dataset,Albert24-A3_Indonesie,a2_1616488036588,SitEmo,567,592,ont dû fuir leurs maisons,"[""a2_1616488036588""]","[[567, 592]]",False,,Comportementale,Peur,Aucune,Proposition,fuir,
Albert_dataset,Albert24-A3_Indonesie,a2_1616488164908,SitEmo,106,152,le volcan du mont Agung menace de se réveiller,"[""a2_1616488164908""]","[[106, 152]]",False,,Designee,Peur,Aucune,Proposition,menace,
Albert_dataset,Albert24-A3_Indonesie,a2_1616488232709,SitEmo,55,78,retiennent leur souffle,"[""a2_1616488232709""]","[[55, 78]]",False,,Designee,Peur,Aucune,Proposition,retiennent leur souffle,
Albert_dataset,Albert24-A3_Indonesie,a2_1620744076956,SitEmo,158,176,entrer en éruption,"[""a2_1620744076956""]","[[158, 176]]",False,,Suggeree,Peur,Aucune,Proposition,éruption,
Albert_dataset,Albert24-A3_La_Catalogne_reclame_son_independance,a2_1616488436737,SitEmo,341,367,règne une grande agitation,"[""a2_1616488436737""]","[[341, 367]]",False,,Suggeree,Colere,Aucune,Proposition,agitation,
Albert_dataset,Albert24-A3_La_Catalogne_reclame_son_independance,a2_1616488533749,SitEmo,447,495,réclament que ce territoire devienne indépendant,"[""a2_1616488533749""]","[[447, 495]]",False,,Comportementale,Colere,Aucune,Proposition,réclament,
Albert_dataset,Albert24-A3_La_Catalogne_reclame_son_independance,a2_1616489008684,SitEmo,1799,1829,a fait interdire le référendum,"[""a2_1616489008684""]","[[1799, 1829]]",False,,Comportementale,Colere,Aucune,Proposition,interdire,
Albert_dataset,Albert24-A3_La_Catalogne_reclame_son_independance,a2_1616489040419,SitEmo,1846,1853,illégal,"[""a2_1616489040419""]","[[1846, 1853]]",False,,Suggeree,Colere,Aucune,SAdj,illégal,
Albert_dataset,Albert24-A3_La_Catalogne_reclame_son_independance,a2_1616489438067,SitEmo,2633,2657,ont défilé dans les rues,"[""a2_1616489438067""]","[[2633, 2657]]",False,,Comportementale,Colere,Aucune,Proposition,défilé,
Albert_dataset,Albert24-A3_La_Catalogne_reclame_son_independance,a2_1616489512332,SitEmo,2587,2604,une manifestation,"[""a2_1616489512332""]","[[2587, 2604]]",False,,Comportementale,Colere,Aucune,SN,manifestation,
Albert_dataset,Albert24-A3_La_Catalogne_reclame_son_independance,a2_1619532574837,SitEmo,13,37,réclame son indépendance,"[""a2_1619532574837""]","[[13, 37]]",False,,Comportementale,Colere,Aucune,Proposition,réclame,
Albert_dataset,Albert24-A3_Voyagera-t-on_bientot_en_avion_electrique,a2_1619533253124,SitEmo,1725,1734,méfiantes,"[""a2_1619533253124""]","[[1725, 1734]]",False,,Designee,Peur,Aucune,SAdj,méfiantes,
Albert_dataset,Albert25-A3_A_la_niche,a2_1616489962335,SitEmo,309,312,...,"[""a2_1616489962335""]","[[309, 312]]",False,,Montree,Surprise,Aucune,Point d'exclamation,...,
Albert_dataset,Albert25-A3_A_la_niche,a2_1616490015044,SitEmo,351,352,!,"[""a2_1616490015044""]","[[351, 352]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
Albert_dataset,Albert25-A3_A_la_niche,a2_1619533440499,SitEmo,141,150,Intrigués,"[""a2_1619533440499""]","[[141, 150]]",False,,Designee,Surprise,Aucune,Proposition,Intrigués,
Albert_dataset,Albert25-A3_A_la_niche,a2_1619533536760,SitEmo,379,395,un éclat de rire,"[""a2_1619533536760""]","[[379, 395]]",False,,Comportementale,Joie,Aucune,SN,rire,
Albert_dataset,Albert25-A3_LUnesco_gardienne_de_la_culture_mondiale,a2_1616492129771,Autre,497,508,traumatisme,"[""a2_1616492129771""]","[[497, 508]]",False,,,,,,,traumatisme
Albert_dataset,Albert25-A3_LUnesco_gardienne_de_la_culture_mondiale,a2_1616492240075,SitEmo,2446,2461,en représailles,"[""a2_1616492240075""]","[[2446, 2461]]",False,,Suggeree,Colere,Aucune,SPrep,représailles,
Albert_dataset,Albert25-A3_LUnesco_gardienne_de_la_culture_mondiale,a2_1616492280016,SitEmo,2465,2487,se retirer de l’Unesco,"[""a2_1616492280016""]","[[2465, 2487]]",False,,Comportementale,Colere,Aucune,Proposition,se retirer,
Albert_dataset,Albert25-A3_LUnesco_gardienne_de_la_culture_mondiale,a2_1619789771603,SitEmo,2223,2237,Des désaccords,"[""a2_1619789771603""]","[[2223, 2237]]",False,,Suggeree,Colere,Aucune,SN,désaccords,
Albert_dataset,Albert25-A3_La_recette_du_bonheur,a2_1616490361675,SitEmo,265,266,!,"[""a2_1616490361675""]","[[265, 266]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
Albert_dataset,Albert25-A3_Le_Polar_Pod_a_lassaut_de_lAntarctique,a2_1616490485485,SitEmo,119,127,étonnant,"[""a2_1616490485485""]","[[119, 127]]",False,,Designee,Surprise,Aucune,SAdj,étonnant,
Albert_dataset,Albert25-A3_Le_tombeau_de_Toutankhamon_explore,a2_1617024493438,SitEmo,1369,1379,stupéfaits,"[""a2_1617024493438""]","[[1369, 1379]]",False,,Designee,Surprise,Aucune,SAdj,stupéfaits,
Albert_dataset,Albert25-A3_Les_abeilles_en_voie_de_disparition,a2_1616491381562,SitEmo,62,74,l’inquiétude,"[""a2_1616491381562""]","[[62, 74]]",False,,Designee,Peur,Aucune,SN,inquiétude,
Albert_dataset,Albert25-A3_Les_abeilles_en_voie_de_disparition,a2_1616491589643,SitEmo,1421,1430,la colère,"[""a2_1616491589643""]","[[1421, 1430]]",False,,Designee,Colere,Aucune,SN,colère,
Albert_dataset,Albert25-A3_Les_abeilles_en_voie_de_disparition,a2_1616491932697,SitEmo,4973,4981,inquiète,"[""a2_1616491932697""]","[[4973, 4981]]",False,,Designee,Peur,Aucune,Proposition,inquiète,
Albert_dataset,Albert25-A3_Les_abeilles_en_voie_de_disparition,a2_1617011901204,SitEmo,3447,3464,très préoccupants,"[""a2_1617011901204""]","[[3447, 3464]]",False,,Designee,Peur,Aucune,SN,des effets préoccupants,
Albert_dataset,Albert25-A3_Les_abeilles_en_voie_de_disparition,a2_1619789531279,SitEmo,2520,2536,très préoccupant,"[""a2_1619789531279""]","[[2520, 2536]]",False,,Designee,Peur,Aucune,SAdj,préoccupant,
Albert_dataset,Albert25-A3_Russie,a2_1616492847913,SitEmo,458,500,des manifestations contre Vladimir Poutine,"[""a2_1616492847913""]","[[458, 500]]",False,,Comportementale,Colere,Aucune,Proposition,manifestations,
Albert_dataset,Albert25-A3_Russie,a2_1620047014124,SitEmo,159,179,contre la corruption,"[""a2_1620047014124""]","[[159, 179]]",False,,Suggeree,Colere,Aucune,SPrep,corruption,
Albert_dataset,Albert25-A3_Russie,discontinuous:a2_1616493160789+a2_1620047000509,SitEmo,139,179,lutte contre la corruption,"[""a2_1616493160789"", ""a2_1620047000509""]","[[139, 144], [159, 179]]",True,discontinuous:a2_1616493160789+a2_1620047000509,Comportementale,Colere,Aucune,Proposition,lutte contre,
Albert_dataset,Albert26-A3_Egypte,a2_1616493240131,SitEmo,327,340,ont découvert,"[""a2_1616493240131""]","[[327, 340]]",False,,Suggeree,Surprise,Aucune,Proposition,découvert,
Albert_dataset,Albert26-A3_Espagne,a2_1616493426239,SitEmo,105,118,contre l’avis,"[""a2_1616493426239""]","[[105, 118]]",False,,Suggeree,Colere,Aucune,SPrep,contre l'avis,
Albert_dataset,Albert26-A3_Espagne,a2_1616493536689,SitEmo,160,185,refuse cette indépendance,"[""a2_1616493536689""]","[[160, 185]]",False,,Comportementale,Colere,Aucune,Proposition,refuse,
Albert_dataset,Albert26-A3_Espagne,a2_1616493637525,SitEmo,675,700,s’est réfugié en Belgique,"[""a2_1616493637525""]","[[675, 700]]",False,,Comportementale,Peur,Aucune,Proposition,réfugié,
Albert_dataset,Albert26-A3_La_mort_du_pirate_Barbe-Noire,a2_1616495974557,SitEmo,216,227,a terrorisé,"[""a2_1616495974557""]","[[216, 227]]",False,,Designee,Peur,Aucune,Proposition,terrorisé,
Albert_dataset,Albert26-A3_La_mort_du_pirate_Barbe-Noire,a2_1616496064011,SitEmo,1074,1082,effrayer,"[""a2_1616496064011""]","[[1074, 1082]]",False,,Designee,Peur,Aucune,Proposition,effrayer,
