source_file,text_span,mode,emotion,marker_type,marker_value,type
Albert_dataset,avoir procédé à des piratages informatiques pour saboter l’élection présidentielle,Suggérée,Colère,word,élection,SitEmo
Albert_dataset,avoir procédé à des piratages informatiques pour saboter l’élection présidentielle,Suggérée,Colère,word,présidentielle,SitEmo
Albert_dataset,n’avoir aucune preuve de son implication,Suggérée,Colère,word,aucune,SitEmo
Albert_dataset,n’avoir aucune preuve de son implication,Suggérée,Colère,word,preuve,SitEmo
Albert_dataset,n’avoir aucune preuve de son implication,Suggérée,Colère,word,implication,SitEmo
Albert_dataset,représailles,Désignée,Colère,word,représailles,SitEmo
Albert_dataset,a promis d’autres sanctions,Comportementale,Colère,word,promis,SitEmo
Albert_dataset,a promis d’autres sanctions,Comportementale,Colère,word,sanctions,SitEmo
Albert_dataset,les relations sont de plus en plus tendues,Suggérée,Colère,word,relations,SitEmo
Albert_dataset,les relations sont de plus en plus tendues,Suggérée,Colère,word,tendues,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,la sécheresse,Suggérée,Peur,word,sécheresse,SitEmo
Albert_dataset,entrent en guerre,Comportementale,Colère,word,entrent,SitEmo
Albert_dataset,entrent en guerre,Comportementale,Colère,word,guerre,SitEmo
Albert_dataset,une victoire,Suggérée,Joie,word,victoire,SitEmo
Albert_dataset,l’oléoduc dégrade leurs terres sacrées et contamine l’eau potable,Suggérée,Colère,word,oléoduc,SitEmo
Albert_dataset,l’oléoduc dégrade leurs terres sacrées et contamine l’eau potable,Suggérée,Colère,word,dégrade,SitEmo
Albert_dataset,l’oléoduc dégrade leurs terres sacrées et contamine l’eau potable,Suggérée,Colère,word,terres,SitEmo
Albert_dataset,l’oléoduc dégrade leurs terres sacrées et contamine l’eau potable,Suggérée,Colère,word,sacrées,SitEmo
Albert_dataset,l’oléoduc dégrade leurs terres sacrées et contamine l’eau potable,Suggérée,Colère,word,contamine,SitEmo
Albert_dataset,l’oléoduc dégrade leurs terres sacrées et contamine l’eau potable,Suggérée,Colère,word,eau,SitEmo
Albert_dataset,l’oléoduc dégrade leurs terres sacrées et contamine l’eau potable,Suggérée,Colère,word,potable,SitEmo
Albert_dataset,…,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,la nostalgie de l’avion,Suggérée,Tristesse,word,nostalgie,SitEmo
Albert_dataset,la nostalgie de l’avion,Suggérée,Tristesse,word,avion,SitEmo
Albert_dataset,…,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,de bataille judiciaire,Comportementale,Colère,word,bataille,SitEmo
Albert_dataset,de bataille judiciaire,Comportementale,Colère,word,judiciaire,SitEmo
Albert_dataset,la grande surprise,Désignée,Surprise,word,grande,SitEmo
Albert_dataset,la grande surprise,Désignée,Surprise,word,surprise,SitEmo
Albert_dataset,satisfaction,Désignée,Joie,word,satisfaction,SitEmo
Albert_dataset,satisfaction,Désignée,Fierté,word,satisfaction,SitEmo
Albert_dataset,…,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,les reproches,Comportementale,Colère,word,reproches,SitEmo
Albert_dataset,manifestent pour le contester,Comportementale,Colère,word,manifestent,SitEmo
Albert_dataset,manifestent pour le contester,Comportementale,Colère,word,contester,SitEmo
Albert_dataset,avoir falsifié les scores pour se maintenir au pouvoir,Suggérée,Colère,word,falsifié,SitEmo
Albert_dataset,avoir falsifié les scores pour se maintenir au pouvoir,Suggérée,Colère,word,scores,SitEmo
Albert_dataset,avoir falsifié les scores pour se maintenir au pouvoir,Suggérée,Colère,word,maintenir,SitEmo
Albert_dataset,accusent Alexandre Loukachenko d’avoir falsifié les scores pour se maintenir au pouvoir,Comportementale,Colère,word,accusent,SitEmo
Albert_dataset,accusent Alexandre Loukachenko d’avoir falsifié les scores pour se maintenir au pouvoir,Comportementale,Colère,word,alexandre,SitEmo
Albert_dataset,accusent Alexandre Loukachenko d’avoir falsifié les scores pour se maintenir au pouvoir,Comportementale,Colère,word,loukachenko,SitEmo
Albert_dataset,accusent Alexandre Loukachenko d’avoir falsifié les scores pour se maintenir au pouvoir,Comportementale,Colère,word,falsifié,SitEmo
Albert_dataset,accusent Alexandre Loukachenko d’avoir falsifié les scores pour se maintenir au pouvoir,Comportementale,Colère,word,scores,SitEmo
Albert_dataset,accusent Alexandre Loukachenko d’avoir falsifié les scores pour se maintenir au pouvoir,Comportementale,Colère,word,maintenir,SitEmo
Albert_dataset,faisant redouter,Désignée,Peur,word,faisant,SitEmo
Albert_dataset,faisant redouter,Désignée,Peur,word,redouter,SitEmo
Albert_dataset,…,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,étonnant,Désignée,Surprise,word,étonnant,SitEmo
Albert_dataset,impressionnantes,Désignée,Admiration,word,impressionnantes,SitEmo
Albert_dataset,La drôle de pluie,Suggérée,Surprise,word,drôle,SitEmo
Albert_dataset,La drôle de pluie,Suggérée,Surprise,word,pluie,SitEmo
Albert_dataset,la surprise,Désignée,Surprise,word,surprise,SitEmo
Albert_dataset,…,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,redoute que le nombre de contaminations à la Covid-19 augmente,Désignée,Peur,word,redoute,SitEmo
Albert_dataset,redoute que le nombre de contaminations à la Covid-19 augmente,Désignée,Peur,word,nombre,SitEmo
Albert_dataset,redoute que le nombre de contaminations à la Covid-19 augmente,Désignée,Peur,word,contaminations,SitEmo
Albert_dataset,redoute que le nombre de contaminations à la Covid-19 augmente,Désignée,Peur,word,covid,SitEmo
Albert_dataset,redoute que le nombre de contaminations à la Covid-19 augmente,Désignée,Peur,word,augmente,SitEmo
Albert_dataset,redoute que le nombre de contaminations à la Covid-19 augmente,Désignée,Peur,punctuation,-,SitEmo
Albert_dataset,le nombre de contaminations à la Covid-19 augmente,Suggérée,Peur,word,nombre,SitEmo
Albert_dataset,le nombre de contaminations à la Covid-19 augmente,Suggérée,Peur,word,contaminations,SitEmo
Albert_dataset,le nombre de contaminations à la Covid-19 augmente,Suggérée,Peur,word,covid,SitEmo
Albert_dataset,le nombre de contaminations à la Covid-19 augmente,Suggérée,Peur,word,augmente,SitEmo
Albert_dataset,le nombre de contaminations à la Covid-19 augmente,Suggérée,Peur,punctuation,-,SitEmo
Albert_dataset,…,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,"a retrouvé, dans un terrain vague, les dizaines de chaussures dérobées",Suggérée,Surprise,word,retrouvé,SitEmo
Albert_dataset,"a retrouvé, dans un terrain vague, les dizaines de chaussures dérobées",Suggérée,Surprise,word,terrain,SitEmo
Albert_dataset,"a retrouvé, dans un terrain vague, les dizaines de chaussures dérobées",Suggérée,Surprise,word,vague,SitEmo
Albert_dataset,"a retrouvé, dans un terrain vague, les dizaines de chaussures dérobées",Suggérée,Surprise,word,dizaines,SitEmo
Albert_dataset,"a retrouvé, dans un terrain vague, les dizaines de chaussures dérobées",Suggérée,Surprise,word,chaussures,SitEmo
Albert_dataset,"a retrouvé, dans un terrain vague, les dizaines de chaussures dérobées",Suggérée,Surprise,word,dérobées,SitEmo
Albert_dataset,"a retrouvé, dans un terrain vague, les dizaines de chaussures dérobées",Suggérée,Surprise,punctuation,",",SitEmo
Albert_dataset,"a retrouvé, dans un terrain vague, les dizaines de chaussures dérobées",Suggérée,Surprise,punctuation,",",SitEmo
Albert_dataset,…,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,"des critiques, voire des interdictions",Comportementale,Colère,word,critiques,SitEmo
Albert_dataset,"des critiques, voire des interdictions",Comportementale,Colère,word,voire,SitEmo
Albert_dataset,"des critiques, voire des interdictions",Comportementale,Colère,word,interdictions,SitEmo
Albert_dataset,"des critiques, voire des interdictions",Comportementale,Colère,punctuation,",",SitEmo
Albert_dataset,interdire TikTok aux États-Unis,Comportementale,Colère,word,interdire,SitEmo
Albert_dataset,interdire TikTok aux États-Unis,Comportementale,Colère,word,tiktok,SitEmo
Albert_dataset,interdire TikTok aux États-Unis,Comportementale,Colère,word,états-unis,SitEmo
Albert_dataset,interdire TikTok aux États-Unis,Comportementale,Colère,punctuation,-,SitEmo
Albert_dataset,se soumettre à une activité d’espionnage au profit de la Chine,Suggérée,Colère,word,soumettre,SitEmo
Albert_dataset,se soumettre à une activité d’espionnage au profit de la Chine,Suggérée,Colère,word,activité,SitEmo
Albert_dataset,se soumettre à une activité d’espionnage au profit de la Chine,Suggérée,Colère,word,espionnage,SitEmo
Albert_dataset,se soumettre à une activité d’espionnage au profit de la Chine,Suggérée,Colère,word,profit,SitEmo
Albert_dataset,se soumettre à une activité d’espionnage au profit de la Chine,Suggérée,Colère,word,chine,SitEmo
Albert_dataset,menace d’interdire totalement l’application sur le territoire américain,Comportementale,Colère,word,menace,SitEmo
Albert_dataset,menace d’interdire totalement l’application sur le territoire américain,Comportementale,Colère,word,interdire,SitEmo
Albert_dataset,menace d’interdire totalement l’application sur le territoire américain,Comportementale,Colère,word,totalement,SitEmo
Albert_dataset,menace d’interdire totalement l’application sur le territoire américain,Comportementale,Colère,word,application,SitEmo
Albert_dataset,menace d’interdire totalement l’application sur le territoire américain,Comportementale,Colère,word,territoire,SitEmo
Albert_dataset,menace d’interdire totalement l’application sur le territoire américain,Comportementale,Colère,word,américain,SitEmo
Albert_dataset,craignaient que des opérations militaires sensibles soient espionnées par la Chine,Désignée,Peur,word,craignaient,SitEmo
Albert_dataset,craignaient que des opérations militaires sensibles soient espionnées par la Chine,Désignée,Peur,word,opérations,SitEmo
Albert_dataset,craignaient que des opérations militaires sensibles soient espionnées par la Chine,Désignée,Peur,word,militaires,SitEmo
Albert_dataset,craignaient que des opérations militaires sensibles soient espionnées par la Chine,Désignée,Peur,word,sensibles,SitEmo
Albert_dataset,craignaient que des opérations militaires sensibles soient espionnées par la Chine,Désignée,Peur,word,soient,SitEmo
Albert_dataset,craignaient que des opérations militaires sensibles soient espionnées par la Chine,Désignée,Peur,word,espionnées,SitEmo
Albert_dataset,craignaient que des opérations militaires sensibles soient espionnées par la Chine,Désignée,Peur,word,chine,SitEmo
Albert_dataset,des opérations militaires sensibles soient espionnées par la Chine,Suggérée,Peur,word,opérations,SitEmo
Albert_dataset,des opérations militaires sensibles soient espionnées par la Chine,Suggérée,Peur,word,militaires,SitEmo
Albert_dataset,des opérations militaires sensibles soient espionnées par la Chine,Suggérée,Peur,word,sensibles,SitEmo
Albert_dataset,des opérations militaires sensibles soient espionnées par la Chine,Suggérée,Peur,word,soient,SitEmo
Albert_dataset,des opérations militaires sensibles soient espionnées par la Chine,Suggérée,Peur,word,espionnées,SitEmo
Albert_dataset,des opérations militaires sensibles soient espionnées par la Chine,Suggérée,Peur,word,chine,SitEmo
Albert_dataset,la menace,Comportementale,Colère,word,menace,SitEmo
Albert_dataset,la menace,Comportementale,Colère,word,menace,SitEmo
Albert_dataset,accuse TikTok de se soumettre à une activité d’espionnage au profit de la Chine,Comportementale,Colère,word,accuse,SitEmo
Albert_dataset,accuse TikTok de se soumettre à une activité d’espionnage au profit de la Chine,Comportementale,Colère,word,tiktok,SitEmo
Albert_dataset,accuse TikTok de se soumettre à une activité d’espionnage au profit de la Chine,Comportementale,Colère,word,soumettre,SitEmo
Albert_dataset,accuse TikTok de se soumettre à une activité d’espionnage au profit de la Chine,Comportementale,Colère,word,activité,SitEmo
Albert_dataset,accuse TikTok de se soumettre à une activité d’espionnage au profit de la Chine,Comportementale,Colère,word,espionnage,SitEmo
Albert_dataset,accuse TikTok de se soumettre à une activité d’espionnage au profit de la Chine,Comportementale,Colère,word,profit,SitEmo
Albert_dataset,accuse TikTok de se soumettre à une activité d’espionnage au profit de la Chine,Comportementale,Colère,word,chine,SitEmo
Albert_dataset,fuient des persécutions religieuses dans leur pays d’origine,Comportementale,Peur,word,fuient,SitEmo
Albert_dataset,fuient des persécutions religieuses dans leur pays d’origine,Comportementale,Peur,word,persécutions,SitEmo
Albert_dataset,fuient des persécutions religieuses dans leur pays d’origine,Comportementale,Peur,word,religieuses,SitEmo
Albert_dataset,fuient des persécutions religieuses dans leur pays d’origine,Comportementale,Peur,word,pays,SitEmo
Albert_dataset,fuient des persécutions religieuses dans leur pays d’origine,Comportementale,Peur,word,origine,SitEmo
Albert_dataset,des persécutions religieuses dans leur pays d’origine,Suggérée,Peur,word,persécutions,SitEmo
Albert_dataset,des persécutions religieuses dans leur pays d’origine,Suggérée,Peur,word,religieuses,SitEmo
Albert_dataset,des persécutions religieuses dans leur pays d’origine,Suggérée,Peur,word,pays,SitEmo
Albert_dataset,des persécutions religieuses dans leur pays d’origine,Suggérée,Peur,word,origine,SitEmo
Albert_dataset,avaient alerté,Comportementale,Colère,word,alerté,SitEmo
Albert_dataset,les abus commis par les employeurs vis-à-vis des salariés du pays,Suggérée,Colère,word,abus,SitEmo
