source_file,text_span,mode,emotion,marker_type,marker_value,type
LitteratureJeunesse,s'étonne,Désignée,Surprise,punctuation,',SitEmo
LitteratureJeunesse,sourit,Comportementale,Joie,word,sourit,SitEmo
LitteratureJeunesse,s'amusent,Désignée,Joie,word,s'amusent,SitEmo
LitteratureJeunesse,s'amusent,Désignée,Joie,punctuation,',SitEmo
LitteratureJeunesse,admirent,Désignée,Admiration,word,admirent,SitEmo
LitteratureJeunesse,se précipite sur l'ordinateur,Comportementale,Joie,word,précipite,SitEmo
LitteratureJeunesse,se précipite sur l'ordinateur,Comportementale,Joie,word,l'ordinateur,SitEmo
LitteratureJeunesse,se précipite sur l'ordinateur,Comportementale,Joie,punctuation,',SitEmo
LitteratureJeunesse,!,Montrée,Joie,punctuation,!,SitEmo
LitteratureJeunesse,crie,Comportementale,Joie,word,crie,SitEmo
LitteratureJeunesse,!,Montrée,Joie,punctuation,!,SitEmo
LitteratureJeunesse,fond en larmes,Comportementale,Tristesse,word,fond,SitEmo
LitteratureJeunesse,fond en larmes,Comportementale,Tristesse,word,larmes,SitEmo
LitteratureJeunesse,s'inquiète,Désignée,Peur,word,s'inquiète,SitEmo
LitteratureJeunesse,s'inquiète,Désignée,Peur,punctuation,',SitEmo
LitteratureJeunesse,Qu'est ce qui se passe ?,Montrée,Surprise,word,qu'est,SitEmo
LitteratureJeunesse,Qu'est ce qui se passe ?,Montrée,Peur,word,qu'est,SitEmo
LitteratureJeunesse,Qu'est ce qui se passe ?,Montrée,Surprise,word,passe,SitEmo
LitteratureJeunesse,Qu'est ce qui se passe ?,Montrée,Peur,word,passe,SitEmo
LitteratureJeunesse,Qu'est ce qui se passe ?,Montrée,Surprise,punctuation,',SitEmo
LitteratureJeunesse,Qu'est ce qui se passe ?,Montrée,Peur,punctuation,',SitEmo
LitteratureJeunesse,Qu'est ce qui se passe ?,Montrée,Surprise,punctuation,?,SitEmo
LitteratureJeunesse,Qu'est ce qui se passe ?,Montrée,Peur,punctuation,?,SitEmo
LitteratureJeunesse,sanglote,Comportementale,Tristesse,word,sanglote,SitEmo
LitteratureJeunesse,!,Montrée,Tristesse,punctuation,!,SitEmo
LitteratureJeunesse,C'est vraiment pas juste,Montrée,Tristesse,word,c'est,SitEmo
LitteratureJeunesse,C'est vraiment pas juste,Montrée,Tristesse,word,vraiment,SitEmo
LitteratureJeunesse,C'est vraiment pas juste,Montrée,Tristesse,word,juste,SitEmo
LitteratureJeunesse,C'est vraiment pas juste,Montrée,Tristesse,punctuation,',SitEmo
LitteratureJeunesse,s'exclame,Comportementale,Surprise,word,s'exclame,SitEmo
LitteratureJeunesse,s'exclame,Comportementale,Surprise,punctuation,',SitEmo
LitteratureJeunesse,tu veux être vieille,Suggérée,Surprise,word,vieille,SitEmo
LitteratureJeunesse,!,Montrée,Surprise,punctuation,!,SitEmo
LitteratureJeunesse,découragés,Désignée,Tristesse,word,découragés,SitEmo
LitteratureJeunesse,danseuse archi douée,Suggérée,Joie,word,danseuse,SitEmo
LitteratureJeunesse,danseuse archi douée,Suggérée,Joie,word,archi,SitEmo
LitteratureJeunesse,danseuse archi douée,Suggérée,Joie,word,douée,SitEmo
LitteratureJeunesse,fières,Désignée,Fierté,word,fières,SitEmo
LitteratureJeunesse,fières,Désignée,Joie,word,fières,SitEmo
LitteratureJeunesse,es une lumière,Suggérée,Joie,word,lumière,SitEmo
LitteratureJeunesse,moment de gloire viendra,Suggérée,Joie,word,moment,SitEmo
LitteratureJeunesse,moment de gloire viendra,Suggérée,Joie,word,gloire,SitEmo
LitteratureJeunesse,moment de gloire viendra,Suggérée,Joie,word,viendra,SitEmo
LitteratureJeunesse,criera,Comportementale,Joie,word,criera,SitEmo
LitteratureJeunesse,hip hip hourra,Montrée,Joie,word,hip,SitEmo
LitteratureJeunesse,hip hip hourra,Montrée,Joie,word,hip,SitEmo
LitteratureJeunesse,hip hip hourra,Montrée,Joie,word,hourra,SitEmo
LitteratureJeunesse,!,Montrée,Joie,punctuation,!,SitEmo
LitteratureJeunesse,juste,Montrée,Joie,word,juste,SitEmo
LitteratureJeunesse,embrasse sa soeur,Comportementale,Joie,word,embrasse,SitEmo
LitteratureJeunesse,embrasse sa soeur,Comportementale,Joie,word,soeur,SitEmo
LitteratureJeunesse,triste,Désignée,Tristesse,word,triste,SitEmo
LitteratureJeunesse,est si bien au milieu de la troupe des Arthur,Suggérée,Joie,word,milieu,SitEmo
LitteratureJeunesse,est si bien au milieu de la troupe des Arthur,Suggérée,Joie,word,troupe,SitEmo
LitteratureJeunesse,est si bien au milieu de la troupe des Arthur,Suggérée,Joie,word,arthur,SitEmo
LitteratureJeunesse,toujours là ; encourager; soutenir,Suggérée,Joie,word,encourager,SitEmo
LitteratureJeunesse,toujours là ; encourager; soutenir,Suggérée,Joie,word,soutenir,SitEmo
LitteratureJeunesse,toujours là ; encourager; soutenir,Suggérée,Joie,punctuation,;,SitEmo
LitteratureJeunesse,toujours là ; encourager; soutenir,Suggérée,Joie,punctuation,;,SitEmo
LitteratureJeunesse,notre danseuse étoile préférée,Suggérée,Joie,word,danseuse,SitEmo
LitteratureJeunesse,notre danseuse étoile préférée,Suggérée,Joie,word,étoile,SitEmo
LitteratureJeunesse,notre danseuse étoile préférée,Suggérée,Joie,word,préférée,SitEmo
LitteratureJeunesse,fier,Désignée,Fierté,word,fier,SitEmo
LitteratureJeunesse,!,Montrée,Joie,punctuation,!,SitEmo
LitteratureJeunesse,plus belle qu',Montrée,Joie,word,belle,SitEmo
LitteratureJeunesse,plus belle qu',Montrée,Joie,punctuation,',SitEmo
LitteratureJeunesse,Alors bougeons,Montrée,Joie,word,bougeons,SitEmo
LitteratureJeunesse,vite,Montrée,Joie,word,vite,SitEmo
LitteratureJeunesse,Il faut avoir au moins onze ans,Suggérée,Tristesse,word,faut,SitEmo
LitteratureJeunesse,Il faut avoir au moins onze ans,Suggérée,Tristesse,word,onze,SitEmo
LitteratureJeunesse,Il faut avoir au moins onze ans,Suggérée,Tristesse,word,ans,SitEmo
LitteratureJeunesse,s'enfermer dans ma grande chambre,Comportementale,Tristesse,word,s'enfermer,SitEmo
LitteratureJeunesse,s'enfermer dans ma grande chambre,Comportementale,Tristesse,word,grande,SitEmo
LitteratureJeunesse,s'enfermer dans ma grande chambre,Comportementale,Tristesse,word,chambre,SitEmo
LitteratureJeunesse,s'enfermer dans ma grande chambre,Comportementale,Tristesse,punctuation,',SitEmo
LitteratureJeunesse,inspirent,Suggérée,Admiration,word,inspirent,SitEmo
LitteratureJeunesse,!,Montrée,Joie,punctuation,!,SitEmo
LitteratureJeunesse,!,Montrée,Joie,punctuation,!,SitEmo
LitteratureJeunesse,Quelqu'un a vu Elisa ?,Montrée,Peur,word,quelqu'un,SitEmo
LitteratureJeunesse,Quelqu'un a vu Elisa ?,Montrée,Peur,word,vu,SitEmo
LitteratureJeunesse,Quelqu'un a vu Elisa ?,Montrée,Peur,word,elisa,SitEmo
LitteratureJeunesse,Quelqu'un a vu Elisa ?,Montrée,Peur,punctuation,',SitEmo
LitteratureJeunesse,Quelqu'un a vu Elisa ?,Montrée,Peur,punctuation,?,SitEmo
LitteratureJeunesse,ne l'écoute qu'à moitié,Suggérée,Tristesse,word,l'écoute,SitEmo
LitteratureJeunesse,ne l'écoute qu'à moitié,Suggérée,Tristesse,word,qu'à,SitEmo
LitteratureJeunesse,ne l'écoute qu'à moitié,Suggérée,Tristesse,word,moitié,SitEmo
LitteratureJeunesse,ne l'écoute qu'à moitié,Suggérée,Tristesse,punctuation,',SitEmo
LitteratureJeunesse,ne l'écoute qu'à moitié,Suggérée,Tristesse,punctuation,',SitEmo
LitteratureJeunesse,génial,Montrée,Joie,word,génial,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Joie,word,dansé,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Fierté,word,dansé,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Joie,word,troupe,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Fierté,word,troupe,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Joie,word,alvin,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Fierté,word,alvin,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Joie,word,ailey,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Fierté,word,ailey,SitEmo
LitteratureJeunesse,es très douée,Suggérée,Admiration,word,douée,SitEmo
LitteratureJeunesse,son meilleur ami,Suggérée,Joie,word,meilleur,SitEmo
LitteratureJeunesse,son meilleur ami,Suggérée,Joie,word,ami,SitEmo
LitteratureJeunesse,son partenaire de rêve,Suggérée,Joie,word,partenaire,SitEmo
LitteratureJeunesse,son partenaire de rêve,Suggérée,Joie,word,rêve,SitEmo
LitteratureJeunesse,un monde fou,Montrée,Surprise,word,monde,SitEmo
LitteratureJeunesse,un monde fou,Montrée,Surprise,word,fou,SitEmo
LitteratureJeunesse,improvisent une petite chorégraphie avec elle,Suggérée,Joie,word,improvisent,SitEmo
LitteratureJeunesse,improvisent une petite chorégraphie avec elle,Suggérée,Joie,word,petite,SitEmo
LitteratureJeunesse,improvisent une petite chorégraphie avec elle,Suggérée,Joie,word,chorégraphie,SitEmo
LitteratureJeunesse,danse,Suggérée,Joie,word,danse,SitEmo
LitteratureJeunesse,plus beau,Montrée,Admiration,word,beau,SitEmo
LitteratureJeunesse,merveilleux,Suggérée,Admiration,word,merveilleux,SitEmo
LitteratureJeunesse,merveilleux,Suggérée,Joie,word,merveilleux,SitEmo
LitteratureJeunesse,se sent toute triste,Suggérée,Tristesse,word,sent,SitEmo
LitteratureJeunesse,se sent toute triste,Suggérée,Tristesse,word,triste,SitEmo
LitteratureJeunesse,sure que,Montrée,Joie,word,sure,SitEmo
LitteratureJeunesse,Fais-moi confiance,Montrée,Joie,word,fais-moi,SitEmo
LitteratureJeunesse,Fais-moi confiance,Montrée,Joie,word,confiance,SitEmo
LitteratureJeunesse,Fais-moi confiance,Montrée,Joie,punctuation,-,SitEmo
LitteratureJeunesse,avance timidement,Comportementale,Peur,word,avance,SitEmo
LitteratureJeunesse,avance timidement,Comportementale,Embarras,word,avance,SitEmo
LitteratureJeunesse,avance timidement,Comportementale,Peur,word,timidement,SitEmo
LitteratureJeunesse,avance timidement,Comportementale,Embarras,word,timidement,SitEmo
LitteratureJeunesse,"regarde, émerveillée",Comportementale,Joie,word,regarde,SitEmo
LitteratureJeunesse,"regarde, émerveillée",Comportementale,Joie,word,émerveillée,SitEmo
LitteratureJeunesse,"regarde, émerveillée",Comportementale,Joie,punctuation,",",SitEmo
LitteratureJeunesse,lance joyeusement,Comportementale,Joie,word,lance,SitEmo
LitteratureJeunesse,lance joyeusement,Comportementale,Joie,word,joyeusement,SitEmo
LitteratureJeunesse,aimerait bien s’y mettre tout de suite,Suggérée,Joie,word,aimerait,SitEmo
LitteratureJeunesse,aimerait bien s’y mettre tout de suite,Suggérée,Joie,word,mettre,SitEmo
LitteratureJeunesse,aimerait bien s’y mettre tout de suite,Suggérée,Joie,word,suite,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Joie,word,danseurs,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Fierté,word,danseurs,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Joie,word,trouvé,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Fierté,word,trouvé,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Joie,word,qu'elle,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Fierté,word,qu'elle,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Joie,word,douée,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Fierté,word,douée,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Joie,punctuation,',SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Fierté,punctuation,',SitEmo
LitteratureJeunesse,folle de joie,Suggérée,Joie,word,folle,SitEmo
LitteratureJeunesse,folle de joie,Suggérée,Joie,word,joie,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Tristesse,word,tre,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Colère,word,tre,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Tristesse,word,frustrant,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Colère,word,frustrant,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Tristesse,word,réussir,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Colère,word,réussir,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Tristesse,word,exprimer,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Colère,word,exprimer,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Tristesse,word,langue,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Colère,word,langue,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Tristesse,word,maîtrise,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Colère,word,maîtrise,SitEmo
LitteratureJeunesse,s'adresse à elle en anglais,Suggérée,Colère,word,s'adresse,SitEmo
LitteratureJeunesse,s'adresse à elle en anglais,Suggérée,Colère,word,anglais,SitEmo
LitteratureJeunesse,s'adresse à elle en anglais,Suggérée,Colère,punctuation,',SitEmo
LitteratureJeunesse,maîtrise déjà si bien en français,Suggérée,Fierté,word,maîtrise,SitEmo
LitteratureJeunesse,maîtrise déjà si bien en français,Suggérée,Fierté,word,déjà,SitEmo
LitteratureJeunesse,maîtrise déjà si bien en français,Suggérée,Fierté,word,français,SitEmo
LitteratureJeunesse,tant,Montrée,Tristesse,word,tant,SitEmo
LitteratureJeunesse,dit gaîment,Comportementale,Joie,word,gaîment,SitEmo
LitteratureJeunesse,lui tire la langue,Comportementale,Joie,word,tire,SitEmo
LitteratureJeunesse,lui tire la langue,Comportementale,Joie,word,langue,SitEmo
LitteratureJeunesse,aurait été encore plus nombreuses,Suggérée,Peur,word,aurait,SitEmo
LitteratureJeunesse,aurait été encore plus nombreuses,Suggérée,Peur,word,encore,SitEmo
LitteratureJeunesse,aurait été encore plus nombreuses,Suggérée,Peur,word,nombreuses,SitEmo
LitteratureJeunesse,J'aimerais quand même mieux être noire,Montrée,Tristesse,word,j'aimerais,SitEmo
LitteratureJeunesse,J'aimerais quand même mieux être noire,Montrée,Tristesse,word,mieux,SitEmo
LitteratureJeunesse,J'aimerais quand même mieux être noire,Montrée,Tristesse,word,noire,SitEmo
LitteratureJeunesse,J'aimerais quand même mieux être noire,Montrée,Tristesse,punctuation,',SitEmo
LitteratureJeunesse,tu te moques de moi,Suggérée,Colère,word,moques,SitEmo
LitteratureJeunesse,tu te moques de moi,Suggérée,Tristesse,word,moques,SitEmo
LitteratureJeunesse,serons là pour t'accompagner,Suggérée,Joie,word,t'accompagner,SitEmo
LitteratureJeunesse,serons là pour t'accompagner,Suggérée,Joie,punctuation,',SitEmo
LitteratureJeunesse,s'inspirant de tous les danseurs,Suggérée,Admiration,word,s'inspirant,SitEmo
LitteratureJeunesse,s'inspirant de tous les danseurs,Suggérée,Admiration,word,danseurs,SitEmo
LitteratureJeunesse,s'inspirant de tous les danseurs,Suggérée,Admiration,punctuation,',SitEmo
LitteratureJeunesse,La troupe Alvin Ailey t’attendra,Suggérée,Joie,word,troupe,SitEmo
LitteratureJeunesse,La troupe Alvin Ailey t’attendra,Suggérée,Joie,word,alvin,SitEmo
LitteratureJeunesse,La troupe Alvin Ailey t’attendra,Suggérée,Joie,word,ailey,SitEmo
LitteratureJeunesse,La troupe Alvin Ailey t’attendra,Suggérée,Joie,word,attendra,SitEmo
LitteratureJeunesse,Sa petite soeur lui tire la langue,Suggérée,Joie,word,petite,SitEmo
LitteratureJeunesse,Sa petite soeur lui tire la langue,Suggérée,Joie,word,soeur,SitEmo
LitteratureJeunesse,Sa petite soeur lui tire la langue,Suggérée,Joie,word,tire,SitEmo
LitteratureJeunesse,Sa petite soeur lui tire la langue,Suggérée,Joie,word,langue,SitEmo
LitteratureJeunesse,ma soeur danseuse archi douée,Suggérée,Admiration,word,soeur,SitEmo
LitteratureJeunesse,ma soeur danseuse archi douée,Suggérée,Admiration,word,danseuse,SitEmo
LitteratureJeunesse,ma soeur danseuse archi douée,Suggérée,Admiration,word,archi,SitEmo
LitteratureJeunesse,ma soeur danseuse archi douée,Suggérée,Admiration,word,douée,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Joie,word,tourbillon,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Admiration,word,tourbillon,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Joie,word,émotion,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Admiration,word,émotion,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Joie,word,envie,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Admiration,word,envie,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Joie,punctuation,;,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Admiration,punctuation,;,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Joie,punctuation,;,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Admiration,punctuation,;,SitEmo
LitteratureJeunesse,bouche bée,Comportementale,Joie,word,bouche,SitEmo
LitteratureJeunesse,bouche bée,Comportementale,Admiration,word,bouche,SitEmo
LitteratureJeunesse,bouche bée,Comportementale,Joie,word,bée,SitEmo
LitteratureJeunesse,bouche bée,Comportementale,Admiration,word,bée,SitEmo
LitteratureJeunesse,il faut que,Montrée,Joie,word,faut,SitEmo
LitteratureJeunesse,essaie d'impressionner,Suggérée,Fierté,word,essaie,SitEmo
LitteratureJeunesse,essaie d'impressionner,Suggérée,Joie,word,essaie,SitEmo
LitteratureJeunesse,essaie d'impressionner,Suggérée,Fierté,word,d'impressionner,SitEmo
LitteratureJeunesse,essaie d'impressionner,Suggérée,Joie,word,d'impressionner,SitEmo
LitteratureJeunesse,essaie d'impressionner,Suggérée,Fierté,punctuation,',SitEmo
LitteratureJeunesse,essaie d'impressionner,Suggérée,Joie,punctuation,',SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Joie,word,l'encourage,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Fierté,word,l'encourage,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Joie,word,venir,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Fierté,word,venir,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Joie,word,new,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Fierté,word,new,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Joie,word,york,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Fierté,word,york,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Joie,punctuation,',SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Fierté,punctuation,',SitEmo
