marker_value,marker_type,Admiration,Colère,Culpabilité,Dégoût,Embarras,Fierté,Jalousie,Joie,Peur,Surprise,Tristesse,total_count,P(Colère),P(Dégoût),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilité),P(Embarras),P(Fierté),P(Jalousie),entropy,normalized_entropy
décourage,word,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
trésor,lemma,0,0,0,0,0,2,0,1,0,0,0,3,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.92,0.27
trésor,word,0,0,0,0,0,2,0,1,0,0,0,3,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.92,0.27
tâche,lemma,0,2,0,1,0,0,0,0,0,0,0,3,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
téléphone,lemma,0,0,0,0,0,0,0,0,2,1,0,3,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
téléphone,word,0,0,0,0,0,0,0,0,2,1,0,3,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
alarme,lemma,0,0,0,0,0,0,0,0,2,1,0,3,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
liberté,lemma,0,0,0,0,0,0,0,2,1,0,0,3,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
liberté,word,0,0,0,0,0,0,0,2,1,0,0,3,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
légende,lemma,2,0,0,0,0,1,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.92,0.27
travers,word,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
décourage,lemma,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
légende,word,2,0,0,0,0,1,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.92,0.27
magnifique,lemma,2,0,0,0,0,0,0,1,0,0,0,3,0.00,0.00,0.33,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.92,0.27
main,word,0,0,0,0,0,0,0,2,1,0,0,3,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
malades,word,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
malheur,lemma,0,0,0,0,0,0,0,0,5,0,10,15,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
malheur,word,0,0,0,0,0,0,0,0,5,0,10,15,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
plaît,word,0,2,0,0,0,0,0,1,0,0,0,3,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
braconnage,lemma,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
braconnage,word,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
pavé,word,0,0,0,0,0,0,0,0,0,1,2,3,0.00,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
perdrait,lemma,0,0,0,0,0,0,0,0,1,0,2,3,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
perdrait,word,0,0,0,0,0,0,0,0,1,0,2,3,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
photo,lemma,0,4,0,2,0,0,0,0,0,0,0,6,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
torturer,lemma,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
torturés,word,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
toucher,lemma,0,0,0,0,0,0,0,0,1,0,2,3,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
amis,word,0,0,0,0,0,0,0,2,0,0,1,3,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
combat,lemma,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
commettre,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
travers,lemma,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
avouait,lemma,0,0,2,0,1,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.92,0.27
explosion,word,0,0,0,0,0,0,0,0,2,1,0,3,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
avouait,word,0,0,2,0,1,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.92,0.27
pavé,lemma,0,0,0,0,0,0,0,0,0,1,2,3,0.00,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
boum,lemma,0,0,0,0,0,0,0,0,2,1,0,3,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
baissant,lemma,0,0,0,0,1,0,0,0,2,0,0,3,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.92,0.27
baissant,word,0,0,0,0,1,0,0,0,2,0,0,3,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.92,0.27
incapable,lemma,0,2,0,0,0,0,0,0,0,1,0,3,0.67,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
toit,lemma,0,0,0,0,0,0,0,0,2,1,0,3,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
toit,word,0,0,0,0,0,0,0,0,2,1,0,3,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
dégoût,lemma,0,0,0,2,0,0,0,0,1,0,0,3,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
dégoût,word,0,0,0,2,0,0,0,0,1,0,0,3,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
marié,lemma,0,0,0,0,0,0,0,1,0,0,2,3,0.00,0.00,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
mariés,word,0,0,0,0,0,0,0,1,0,0,2,3,0.00,0.00,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
mec,lemma,0,2,0,1,0,0,0,0,0,0,0,3,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
remettre,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
remportée,word,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
paniqué,word,0,0,0,0,0,0,0,0,2,1,0,3,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
papa,lemma,0,0,0,0,0,0,0,1,0,0,2,3,0.00,0.00,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
papa,word,0,0,0,0,0,0,0,1,0,0,2,3,0.00,0.00,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
paris,lemma,0,1,0,0,0,0,0,2,0,0,0,3,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
paris,word,0,1,0,0,0,0,0,2,0,0,0,3,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
partager,lemma,0,2,0,0,0,0,0,1,0,0,0,3,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
partager,word,0,2,0,0,0,0,0,1,0,0,0,3,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
désespérer,lemma,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
désolé,lemma,0,0,0,0,1,0,0,0,0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00,0.92,0.27
désolée,word,0,0,0,0,2,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.67,0.00,0.00,0.92,0.27
détruites,word,0,0,0,0,0,0,0,0,4,0,2,6,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
arabe,word,0,1,0,2,0,0,0,0,0,0,0,3,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
tel,lemma,0,0,0,0,0,0,1,0,0,2,0,3,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.33,0.92,0.27
tempête,word,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
respecté,word,2,1,0,0,0,0,0,0,0,0,0,3,0.33,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.92,0.27
responsable,lemma,0,2,0,0,0,0,0,0,1,0,0,3,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
responsables,word,0,2,0,0,0,0,0,0,1,0,0,3,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
paix,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
paix,word,0,2,0,0,0,0,0,0,0,0,1,3,0.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
paniqué,lemma,0,0,0,0,0,0,0,0,2,1,0,3,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
c'était,word,0,0,0,0,0,0,0,1,0,2,0,3,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
graisse,lemma,0,1,0,2,0,0,0,0,0,0,0,3,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
graisse,word,0,1,0,2,0,0,0,0,0,0,0,3,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
ensemble,lemma,0,0,0,0,0,0,0,2,0,0,1,3,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
ensemble,word,0,0,0,0,0,0,0,2,0,0,1,3,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
entrer,lemma,0,2,0,0,0,0,0,1,0,0,0,3,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
entrez,lemma,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
entrez,word,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
osent,lemma,0,0,0,0,2,0,0,0,1,0,0,3,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.92,0.27
gronder,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
gronder,word,0,2,0,0,0,0,0,0,0,0,1,3,0.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
osent,word,0,0,0,0,2,0,0,0,1,0,0,3,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.92,0.27
imposer,word,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
angoissé,word,0,1,0,0,0,0,0,0,2,0,0,3,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
incroyables,word,1,0,0,0,0,0,0,0,0,2,0,3,0.00,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.92,0.27
mesure,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
réfugié,lemma,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
nouveau,word,0,0,0,0,0,0,0,2,0,1,0,3,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
nuage,lemma,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
nuage,word,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
nul,lemma,0,0,1,0,0,0,0,0,0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.92,0.27
opposent,word,0,2,0,0,0,0,0,0,1,0,0,3,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
stupide,word,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
subir,word,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
succès,lemma,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
succès,word,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
suicider,lemma,0,0,0,0,0,0,0,0,1,0,2,3,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
suicider,word,0,0,0,0,0,0,0,0,1,0,2,3,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
supprimer,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
million,lemma,0,1,0,0,0,0,0,2,0,0,0,3,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
millions,word,0,1,0,0,0,0,0,2,0,0,0,3,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
chienne,lemma,0,1,0,2,0,0,0,0,0,0,0,3,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
chienne,word,0,1,0,2,0,0,0,0,0,0,0,3,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
impatiente,lemma,0,2,0,0,0,0,0,1,0,0,0,3,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
effondrement,lemma,0,0,0,0,0,0,0,0,1,0,2,3,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
effondrement,word,0,0,0,0,0,0,0,0,1,0,2,3,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
effondrés,word,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
spectacle,lemma,0,0,0,0,0,0,0,2,1,0,0,3,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
choquée,word,0,0,0,0,0,0,0,0,1,2,0,3,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
mobilisent,lemma,0,2,0,0,0,0,0,0,1,0,0,3,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
mobilisent,word,0,2,0,0,0,0,0,0,1,0,0,3,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
monstre,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
montre,word,0,1,0,2,0,0,0,0,0,0,0,3,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
homme,word,0,2,0,0,1,0,0,0,0,0,0,3,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.92,0.27
augmenter,lemma,0,2,0,0,0,0,0,0,1,0,0,3,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
rêver,word,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
n'ose,word,0,0,0,0,2,0,0,0,1,0,0,3,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.92,0.27
national,lemma,0,0,0,0,0,2,0,1,0,0,0,3,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.92,0.27
national,word,0,0,0,0,0,2,0,1,0,0,0,3,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.92,0.27
hein,lemma,0,1,0,0,0,0,0,0,0,2,0,3,0.33,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
hein,word,0,1,0,0,0,0,0,0,0,2,0,3,0.33,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
arrivent,word,0,0,0,0,0,0,0,0,0,1,2,3,0.00,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
scène,lemma,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
sexuellement,lemma,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
sexuellement,word,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
mystérieux,lemma,0,0,0,0,0,0,0,0,2,1,0,3,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
mystérieux,word,0,0,0,0,0,0,0,0,2,1,0,3,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
s'enfermer,word,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
s'exclame,word,0,0,0,0,0,0,0,1,0,2,0,3,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
sacrer,lemma,2,0,0,0,0,0,0,0,0,1,0,3,0.00,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.92,0.27
sacré,word,2,0,0,0,0,0,0,0,0,1,0,3,0.00,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.92,0.27
santé,lemma,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
santé,word,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
d'argent,word,0,2,0,0,0,0,0,0,0,0,1,3,0.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
émue,lemma,0,0,0,0,1,0,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.92,0.27
fermer,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
filles,word,0,0,0,0,0,0,0,1,0,0,2,3,0.00,0.00,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
bombes,word,0,1,0,0,0,0,0,0,2,0,0,3,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
bonbon,lemma,1,0,0,0,0,0,0,0,0,2,0,3,0.00,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.92,0.27
pourrait,word,0,0,0,0,0,0,0,0,0,2,1,3,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
pouvait,word,0,0,1,0,0,0,0,0,0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.92,0.27
agir,lemma,0,2,0,0,0,0,0,0,0,1,0,3,0.67,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
affaires,word,0,2,0,0,0,0,0,0,0,1,0,3,0.67,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
échec,lemma,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
échec,word,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
éliminer,lemma,0,0,0,0,0,0,0,0,1,0,2,3,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
aide,lemma,0,0,0,0,0,0,0,1,2,0,0,3,0.00,0.00,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
aider,lemma,0,1,0,0,0,0,0,2,0,0,0,3,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
ailey,lemma,0,0,0,0,0,2,0,4,0,0,0,6,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
ailey,word,0,0,0,0,0,2,0,4,0,0,0,6,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
voient,word,0,2,0,0,0,0,0,1,0,0,0,3,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
casse,lemma,0,7,0,0,0,0,0,0,0,0,3,10,0.70,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.88,0.25
casse,word,0,7,0,0,0,0,0,0,0,0,3,10,0.70,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.88,0.25
assez,word,0,23,0,0,0,1,0,0,0,0,5,29,0.79,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.03,0.00,0.87,0.25
insultes,word,0,2,0,0,13,0,0,0,1,0,0,16,0.12,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.81,0.00,0.00,0.87,0.25
travailler,lemma,1,9,0,0,0,0,0,0,1,0,0,11,0.82,0.00,0.00,0.09,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.87,0.25
paul,lemma,0,5,0,2,0,0,0,0,0,0,0,7,0.71,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.25
paul,word,0,5,0,2,0,0,0,0,0,0,0,7,0.71,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.25
aise,word,0,0,0,0,5,0,0,2,0,0,0,7,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.86,0.25
venger,word,0,5,0,0,0,0,0,0,0,0,2,7,0.71,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.86,0.25
moment,lemma,0,2,0,0,0,0,0,5,0,0,0,7,0.29,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.25
dansé,word,0,0,0,0,0,2,0,5,0,0,0,7,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.86,0.25
crasseuse,lemma,0,2,0,5,0,0,0,0,0,0,0,7,0.29,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.25
crasseuse,word,0,2,0,5,0,0,0,0,0,0,0,7,0.29,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.25
venger,lemma,0,5,0,0,0,0,0,0,0,0,2,7,0.71,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.86,0.25
dansé,lemma,0,0,0,0,0,2,0,5,0,0,0,7,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.86,0.25
pourtant,word,0,1,0,0,0,0,0,0,0,10,1,12,0.08,0.00,0.00,0.00,0.83,0.08,0.00,0.00,0.00,0.00,0.00,0.82,0.24
