marker_value,marker_type,Colere,Degout,Joie,Peur,Surprise,Tristesse,Admiration,Culpabilite,Embarras,Fierte,Jalousie,total_count,P(Colere),P(Degout),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilite),P(Embarras),P(Fierte),P(Jalousie),entropy,normalized_entropy
film,lemma,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.25,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.125,0.0,1.75,0.5058634460563037
millions,word,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.25,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.75,0.5058634460563037
considérer,lemma,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,8.0,0.125,0.0,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.25,0.0,1.75,0.5058634460563037
train,lemma,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,8.0,0.125,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.75,0.5058634460563037
rendu,word,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.125,0.0,0.125,0.25,0.5,0.0,0.0,0.0,0.0,1.75,0.5058634460563037
problème,lemma,7.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,16.0,0.4375,0.0,0.0,0.1875,0.0,0.3125,0.0,0.0,0.0625,0.0,0.0,1.7489992230622806,0.5055741566446189
meilleur,lemma,3.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,17.0,0.17647058823529413,0.0,0.4117647058823529,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.35294117647058826,0.0,1.7394541964918906,0.5028150251968495
victimes,word,10.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,25.0,0.4,0.0,0.0,0.24,0.0,0.32,0.0,0.0,0.04,0.0,0.0,1.7346939516467021,0.5014390058474445
nouvelle,word,2.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,1.7295739585136223,0.49995899592168197
jeune,lemma,6.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.5,0.0,0.25,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.7295739585136223,0.49995899592168197
coups,word,2.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,1.7295739585136223,0.49995899592168197
mis,word,6.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,0.42857142857142855,0.0,0.07142857142857142,0.14285714285714285,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,1.7273966735744795,0.49932961942890414
prendre,lemma,14.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.5384615384615384,0.038461538461538464,0.038461538461538464,0.3076923076923077,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,1.7272486062639207,0.4992868183774941
là,word,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.4,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,1.7219280948873623,0.4977488456805069
là,lemma,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.4,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,1.7219280948873623,0.4977488456805069
animaux,word,3.0,1.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,0.1875,0.0625,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.7028195311147831,0.49222523201240204
avaient,word,12.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,27.0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.2962962962962963,0.0,0.0,0.0,0.037037037037037035,0.0,1.698245835016031,0.49090313734398544
choses,word,14.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.56,0.0,0.16,0.16,0.0,0.12,0.0,0.0,0.0,0.0,0.0,1.6815419333359278,0.48607462690599534
alors,lemma,5.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.2777777777777778,0.0,0.05555555555555555,0.05555555555555555,0.5555555555555556,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,1.6794293668139548,0.4854639582312362
alors,word,5.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.2777777777777778,0.0,0.05555555555555555,0.05555555555555555,0.5555555555555556,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,1.6794293668139548,0.4854639582312362
grave,lemma,7.0,0.0,1.0,17.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,30.0,0.23333333333333334,0.0,0.03333333333333333,0.5666666666666667,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,1.6689455037532186,0.48243344217644396
belle,word,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.6644977792004614,0.4811477614510914
riche,lemma,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,1.6644977792004614,0.4811477614510914
entendre,lemma,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.6644977792004614,0.4811477614510914
est-ce,word,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.6644977792004614,0.4811477614510914
mot,lemma,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,1.6577427265048887,0.47919511331687753
quelqu,word,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,1.6577427265048887,0.47919511331687753
mauvaises,word,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5555555555555556,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.6577427265048887,0.47919511331687753
étaient,word,11.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.4782608695652174,0.0,0.08695652173913043,0.34782608695652173,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,1.6516598775783053,0.47743677564839676
prix,word,14.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,0.5185185185185185,0.0,0.3333333333333333,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,1.6499877272824586,0.4769534158135504
prix,lemma,14.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,0.5185185185185185,0.0,0.3333333333333333,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,1.6499877272824586,0.4769534158135504
crier,lemma,4.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.640223928941852,0.4741310451420201
assez,lemma,26.0,0.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,38.0,0.6842105263157895,0.0,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.13157894736842105,0.02631578947368421,0.0,0.0,0.05263157894736842,0.0,1.6210571674934482,0.46859060857286083
assez,word,26.0,0.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,38.0,0.6842105263157895,0.0,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.13157894736842105,0.02631578947368421,0.0,0.0,0.05263157894736842,0.0,1.6210571674934482,0.46859060857286083
voisin,lemma,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.617189572592715,0.46747262292461245
subir,lemma,4.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,18.0,0.2222222222222222,0.0,0.0,0.16666666666666666,0.0,0.5555555555555556,0.0,0.0,0.05555555555555555,0.0,0.0,1.6158045319402516,0.46707225638896493
rue,word,7.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.5833333333333334,0.0,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.6140054628542202,0.46655220879607734
quitter,lemma,3.0,0.0,0.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.15,0.0,0.0,0.55,0.05,0.25,0.0,0.0,0.0,0.0,0.0,1.6010143058068347,0.46279692224050645
beau,lemma,0.0,0.0,17.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.6538461538461539,0.11538461538461539,0.07692307692307693,0.0,0.11538461538461539,0.0,0.0,0.038461538461538464,0.0,1.5851842063879111,0.45822099730138044
brésil,lemma,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
installer,word,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
interdit,lemma,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
affronter,word,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
agressions,word,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
nu,lemma,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
insiste,word,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
insister,lemma,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
toit,lemma,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
celui,word,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
gabriel,lemma,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
gabriel,word,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
raconter,lemma,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
rater,lemma,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
discours,word,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
n'y,word,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
vache,word,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
vas,word,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
présenter,lemma,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
publics,word,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
symbole,lemma,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
brésil,word,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
sévèrement,word,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
d'accord,word,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
nourriture,word,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
nourriture,lemma,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
buts,word,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
sévèrement,lemma,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
bruit,word,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
changer,lemma,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
françaises,word,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
début,word,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
arracher,lemma,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
facile,word,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
durer,lemma,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
mains,word,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
début,lemma,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
facile,lemma,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
oiseau,lemma,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
méthode,lemma,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
bord,lemma,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
bruit,lemma,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
exprimer,lemma,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
cela,lemma,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
oublier,word,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
mangent,word,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
mangent,lemma,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
cela,word,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
mondiale,word,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
sujet,lemma,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
chasse,word,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
exactement,lemma,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
exactement,word,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
pa,lemma,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
pa,word,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
oublier,lemma,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
riche,word,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
bord,word,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
brillant,lemma,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
terminer,lemma,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
texte,lemma,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
chasse,lemma,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
professeur,lemma,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
imaginer,lemma,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
seraient,word,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
olympique,word,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
