backend,surface_lower,lemma,surface_lemma_count,dominant_mode,surface_count,surface_dominant_emotion,surface_entropy,surface_normalized_entropy,lemma_count,lemma_dominant_emotion,lemma_entropy,lemma_normalized_entropy,delta_entropy,dominant_emotion_changed,surface_share_in_lemma,granularity_class
spacy,aïe,aïe,3,Montrée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
spacy,bah,bah,4,Montrée,4,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,banal,banal,3,Suggérée,3,Surprise,-0.0,0.0,3,Surprise,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,spectaculaire,spectaculaire,7,Désignée,7,Admiration,0.9852,0.9852,7,Admiration,0.9852,0.9852,0.0,False,1.0,specificity_preserved
spacy,frappé,frappé,3,Suggérée,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,exceptionnelle,exceptionnelle,4,Désignée,4,Surprise,0.8113,0.8113,4,Surprise,0.8113,0.8113,0.0,False,1.0,specificity_preserved
spacy,exclame,exclame,4,Comportementale,4,Joie,1.0,1.0,4,Joie,1.0,1.0,0.0,False,1.0,specificity_preserved
spacy,longtemps,longtemps,4,Suggérée,4,Fierté,2.0,1.0,4,Fierté,2.0,1.0,0.0,False,1.0,specificity_preserved
spacy,lutte,lutte,5,Comportementale,5,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,légende,légend,3,Suggérée,3,Admiration,0.9183,0.9183,3,Admiration,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,magique,magique,3,Désignée,3,Surprise,-0.0,0.0,4,Surprise,-0.0,0.0,0.0,False,0.75,specificity_preserved
spacy,jaloux,jaloux,5,Désignée,5,Jalousie,-0.0,0.0,7,Jalousie,-0.0,0.0,0.0,False,0.7143,specificity_preserved
spacy,jamais,jamais,29,Suggérée,29,Tristesse,2.5999,0.8666,29,Tristesse,2.5999,0.8666,0.0,False,1.0,specificity_preserved
spacy,jeux,jeu,3,Suggérée,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,joie,joie,16,Désignée,16,Joie,-0.0,0.0,16,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,jolies,jolie,3,Suggérée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
spacy,fuite,fuite,5,Comportementale,5,Peur,-0.0,0.0,5,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,danger,danger,33,Désignée,33,Peur,-0.0,0.0,35,Peur,-0.0,0.0,0.0,False,0.9429,specificity_preserved
spacy,fâchés,fâché,5,Désignée,5,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,fête,fête,30,Comportementale,30,Joie,-0.0,0.0,32,Joie,-0.0,0.0,0.0,False,0.9375,specificity_preserved
spacy,fêter,fêter,5,Comportementale,5,Joie,0.971,0.971,5,Joie,0.971,0.971,0.0,False,1.0,specificity_preserved
spacy,gagne,gagne,6,Suggérée,6,Fierté,1.0,1.0,6,Fierté,1.0,1.0,0.0,False,1.0,specificity_preserved
spacy,gens,gens,10,Suggérée,10,Colère,1.2955,0.8173,10,Colère,1.2955,0.8173,0.0,False,1.0,specificity_preserved
spacy,ferme,ferme,9,Montrée,9,Colère,1.4466,0.7233,9,Colère,1.4466,0.7233,0.0,False,1.0,specificity_preserved
spacy,feu,feu,3,Suggérée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
spacy,fier,fier,8,Désignée,8,Fierté,-0.0,0.0,18,Fierté,-0.0,0.0,0.0,False,0.4444,specificity_preserved
spacy,fierté,fierter,7,Désignée,7,Fierté,-0.0,0.0,7,Fierté,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,joyeux,joyeux,3,Désignée,3,Joie,-0.0,0.0,4,Joie,-0.0,0.0,0.0,False,0.75,specificity_preserved
spacy,julien,julien,7,Montrée,7,Colère,1.1488,0.7248,7,Colère,1.1488,0.7248,0.0,False,1.0,specificity_preserved
spacy,juste,juste,29,Montrée,29,Colère,1.6894,0.7276,29,Colère,1.6894,0.7276,0.0,False,1.0,specificity_preserved
spacy,laisse,laisse,6,Suggérée,6,Colère,0.9183,0.9183,6,Colère,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,inquiétant,inquiéter,6,Désignée,6,Peur,-0.0,0.0,24,Peur,-0.0,0.0,0.0,False,0.25,specificity_preserved
spacy,furieux,furieux,3,Désignée,3,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,0.6,specificity_preserved
spacy,meme,meme,4,Montrée,4,Colère,0.8113,0.8113,4,Colère,0.8113,0.8113,0.0,False,1.0,specificity_preserved
spacy,menaces,menace,7,Désignée,7,Peur,0.5917,0.5917,7,Peur,0.5917,0.5917,0.0,False,1.0,specificity_preserved
spacy,malgré,malgré,4,Montrée,4,Tristesse,0.8113,0.8113,4,Tristesse,0.8113,0.8113,0.0,False,1.0,specificity_preserved
spacy,malheur,malheur,15,Désignée,15,Tristesse,0.9183,0.9183,15,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,malheureusement,malheureusement,7,Désignée,7,Tristesse,-0.0,0.0,7,Tristesse,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,maltraités,maltraité,5,Suggérée,5,Tristesse,1.371,0.865,5,Tristesse,1.371,0.865,0.0,False,1.0,specificity_preserved
spacy,manifestaient,manifester,3,Comportementale,3,Colère,-0.0,0.0,20,Colère,-0.0,0.0,0.0,False,0.15,specificity_preserved
spacy,explosé,exploser,5,Montrée,5,Admiration,2.3219,1.0,5,Admiration,2.3219,1.0,0.0,False,1.0,specificity_preserved
spacy,expulser,expulser,4,Comportementale,4,Colère,0.8113,0.8113,4,Colère,0.8113,0.8113,0.0,False,1.0,specificity_preserved
spacy,facile,facile,3,Suggérée,3,Tristesse,0.9183,0.9183,3,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,facilement,facilement,3,Suggérée,3,Embarras,1.585,1.0,3,Embarras,1.585,1.0,0.0,False,1.0,specificity_preserved
spacy,fake,fake,3,Suggérée,3,Colère,-0.0,0.0,3,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,fausses,faux,3,Suggérée,3,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,0.75,specificity_preserved
spacy,formidable,formidable,3,Désignée,3,Admiration,-0.0,0.0,3,Admiration,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,manifeste,manifeste,4,Comportementale,4,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,manifestent,manifestent,15,Comportementale,15,Colère,-0.0,0.0,15,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,manifester,manifester,15,Comportementale,15,Colère,-0.0,0.0,20,Colère,-0.0,0.0,0.0,False,0.75,specificity_preserved
spacy,manifesté,manifester,1,Comportementale,16,Colère,-0.0,0.0,20,Colère,-0.0,0.0,0.0,False,0.05,specificity_preserved
spacy,manifesté,manifesté,15,Comportementale,16,Colère,-0.0,0.0,15,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,lancé,lancer,3,Comportementale,3,Colère,-0.0,0.0,3,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,langue,langue,5,Suggérée,5,Colère,1.5219,0.9602,5,Colère,1.5219,0.9602,0.0,False,1.0,specificity_preserved
spacy,larmes,larme,7,Comportementale,7,Tristesse,0.5917,0.5917,7,Tristesse,0.5917,0.5917,0.0,False,1.0,specificity_preserved
spacy,lettre,lettre,3,Suggérée,3,Joie,-0.0,0.0,3,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,liberté,liberté,3,Suggérée,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,loin,loin,4,Suggérée,4,Colère,1.5,0.9464,4,Colère,1.5,0.9464,0.0,False,1.0,specificity_preserved
spacy,fière,fier,8,Désignée,8,Fierté,-0.0,0.0,18,Fierté,-0.0,0.0,0.0,False,0.4444,specificity_preserved
spacy,fières,fière,3,Désignée,3,Fierté,0.9183,0.9183,3,Fierté,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,fois,fois,12,Suggérée,12,Joie,1.65,0.825,12,Joie,1.65,0.825,0.0,False,1.0,specificity_preserved
spacy,encore,encore,12,Suggérée,12,Peur,2.4591,0.9513,12,Peur,2.4591,0.9513,0.0,False,1.0,specificity_preserved
spacy,heureuses,heureux,3,Désignée,3,Joie,-0.0,0.0,35,Joie,-0.0,0.0,0.0,False,0.0857,specificity_preserved
spacy,gouine,gouine,6,Montrée,6,Colère,1.0,1.0,6,Colère,1.0,1.0,0.0,False,1.0,specificity_preserved
spacy,graisse,graisse,3,Montrée,3,Dégoût,0.9183,0.9183,3,Dégoût,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,hors,hors,6,Suggérée,6,Surprise,-0.0,0.0,6,Surprise,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,humeur,humeur,4,Désignée,4,Colère,1.0,1.0,4,Colère,1.0,1.0,0.0,False,1.0,specificity_preserved
spacy,humiliations,humiliation,4,Désignée,4,Embarras,0.8113,0.8113,4,Embarras,0.8113,0.8113,0.0,False,1.0,specificity_preserved
spacy,héros,héros,6,Suggérée,6,Admiration,0.65,0.65,6,Admiration,0.65,0.65,0.0,False,1.0,specificity_preserved
spacy,icône,icône,3,Suggérée,3,Admiration,-0.0,0.0,3,Admiration,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,alarme,alarme,3,Comportementale,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,alerte,alerte,3,Comportementale,3,Peur,-0.0,0.0,3,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,alvin,alvin,6,Suggérée,6,Joie,0.9183,0.9183,6,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,amour,amour,8,Suggérée,8,Joie,1.0613,0.6696,8,Joie,1.0613,0.6696,0.0,False,1.0,specificity_preserved
spacy,amuse,amus,9,Comportementale,13,Joie,-0.0,0.0,9,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,inquiétantes,inquiétante,3,Désignée,3,Peur,-0.0,0.0,5,Peur,-0.0,0.0,0.0,False,0.6,specificity_preserved
spacy,voix,voix,6,Suggérée,6,Peur,1.7925,0.8962,6,Peur,1.7925,0.8962,0.0,False,1.0,specificity_preserved
spacy,vite,vite,8,Suggérée,8,Embarras,2.25,0.969,8,Embarras,2.25,0.969,0.0,False,1.0,specificity_preserved
spacy,tristesse,tristesse,10,Désignée,10,Tristesse,-0.0,0.0,10,Tristesse,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,trois,trois,3,Suggérée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
spacy,troupe,troupe,9,Suggérée,9,Joie,0.7642,0.7642,9,Joie,0.7642,0.7642,0.0,False,1.0,specificity_preserved
spacy,trésor,trésor,3,Suggérée,3,Fierté,0.9183,0.9183,3,Fierté,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,ans,an,7,Suggérée,7,Colère,2.2359,0.963,7,Colère,2.2359,0.963,0.0,False,1.0,backend_artifact
spacy,appelé,appeler,5,Comportementale,5,Colère,-0.0,0.0,6,Colère,-0.0,0.0,0.0,False,0.8333,specificity_preserved
spacy,york,york,5,Suggérée,5,Joie,0.7219,0.7219,5,Joie,0.7219,0.7219,0.0,False,1.0,specificity_preserved
spacy,évacuer,évacuer,3,Comportementale,3,Peur,-0.0,0.0,3,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,vraiment,vraiment,10,Montrée,10,Tristesse,2.3219,0.8982,10,Tristesse,2.3219,0.8982,0.0,False,1.0,specificity_preserved
spacy,aise,aise,9,Désignée,9,Embarras,1.3516,0.8528,9,Embarras,1.3516,0.8528,0.0,False,1.0,specificity_preserved
spacy,viens,viens,3,Montrée,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,idole,idol,4,Suggérée,4,Admiration,-0.0,0.0,4,Admiration,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,amuse,amuser,4,Désignée,13,Joie,-0.0,0.0,25,Joie,-0.0,0.0,0.0,False,0.16,specificity_preserved
spacy,inquiétude,inquiétude,5,Désignée,5,Peur,-0.0,0.0,11,Peur,-0.0,0.0,0.0,False,0.4545,specificity_preserved
spacy,inquiétudes,inquiétude,6,Désignée,6,Peur,-0.0,0.0,11,Peur,-0.0,0.0,0.0,False,0.5455,specificity_preserved
spacy,insiste,insister,3,Comportementale,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
spacy,insolite,insolite,4,Désignée,4,Surprise,-0.0,0.0,7,Surprise,-0.0,0.0,0.0,False,0.5714,specificity_preserved
spacy,insolites,insolite,3,Désignée,3,Surprise,-0.0,0.0,7,Surprise,-0.0,0.0,0.0,False,0.4286,specificity_preserved
spacy,interdire,interdir,3,Comportementale,3,Colère,-0.0,0.0,3,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,inédite,inédit,4,Suggérée,4,Surprise,-0.0,0.0,5,Surprise,-0.0,0.0,0.0,False,0.8,specificity_preserved
spacy,inégalités,inégalité,6,Suggérée,6,Colère,-0.0,0.0,6,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,importe,importer,4,Suggérée,4,Colère,1.5,0.9464,4,Colère,1.5,0.9464,0.0,False,1.0,specificity_preserved
spacy,impose,impos,5,Suggérée,5,Colère,1.5219,0.9602,5,Colère,1.5219,0.9602,0.0,False,1.0,specificity_preserved
spacy,grogné,grogner,4,Comportementale,4,Colère,0.8113,0.8113,4,Colère,0.8113,0.8113,0.0,False,1.0,specificity_preserved
spacy,grève,grever,24,Comportementale,35,Colère,-0.0,0.0,24,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,grève,grèv,5,Comportementale,35,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,heureusement,heureusement,18,Désignée,18,Joie,-0.0,0.0,18,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,grèves,grève,5,Comportementale,5,Colère,-0.0,0.0,11,Colère,-0.0,0.0,0.0,False,0.4545,specificity_preserved
spacy,frrrintek,frrrintek,10,Montrée,10,Joie,1.761,0.8805,10,Joie,1.761,0.8805,0.0,False,1.0,specificity_preserved
spacy,ftg,ftg,11,Montrée,11,Colère,-0.0,0.0,11,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,injustice,injustice,7,Suggérée,7,Colère,-0.0,0.0,12,Colère,-0.0,0.0,0.0,False,0.5833,specificity_preserved
spacy,injustices,injustice,5,Suggérée,5,Colère,-0.0,0.0,12,Colère,-0.0,0.0,0.0,False,0.4167,specificity_preserved
spacy,inquiètent,inquiéter,13,Désignée,13,Peur,-0.0,0.0,24,Peur,-0.0,0.0,0.0,False,0.5417,specificity_preserved
spacy,heureux,heureux,27,Désignée,27,Joie,-0.0,0.0,35,Joie,-0.0,0.0,0.0,False,0.7714,specificity_preserved
spacy,honte,hont,8,Désignée,10,Embarras,-0.0,0.0,8,Embarras,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,harcelé,harcelé,4,Suggérée,4,Tristesse,0.8113,0.8113,4,Tristesse,0.8113,0.8113,0.0,False,1.0,specificity_preserved
spacy,harcèlement,harcèlemer,5,Suggérée,5,Peur,1.371,0.865,5,Peur,1.371,0.865,0.0,False,1.0,specificity_preserved
spacy,hasard,hasard,7,Suggérée,7,Surprise,-0.0,0.0,7,Surprise,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,hausse,hausse,6,Suggérée,6,Colère,0.65,0.65,6,Colère,0.65,0.65,0.0,False,1.0,specificity_preserved
spacy,hein,hein,3,Montrée,3,Surprise,0.9183,0.9183,3,Surprise,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,heureuse,heureux,5,Désignée,5,Joie,-0.0,0.0,35,Joie,-0.0,0.0,0.0,False,0.1429,specificity_preserved
spacy,grève,grève,6,Comportementale,35,Colère,-0.0,0.0,11,Colère,-0.0,0.0,0.0,False,0.5455,specificity_preserved
spacy,pavé,pavé,3,Montrée,3,Tristesse,0.9183,0.9183,3,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,pd,pd,5,Montrée,5,Colère,1.371,0.865,5,Colère,1.371,0.865,0.0,False,1.0,specificity_preserved
spacy,osent,oser,3,Comportementale,3,Embarras,0.9183,0.9183,3,Embarras,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,ours,ours,3,Suggérée,3,Peur,-0.0,0.0,3,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,ouvert,ouvrir,2,Suggérée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,0.6667,specificity_preserved
spacy,paix,paix,3,Suggérée,3,Colère,0.9183,0.9183,3,Colère,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,panique,panique,11,Désignée,11,Peur,-0.0,0.0,11,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,drame,drame,3,Désignée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
spacy,décourage,décourage,3,Désignée,3,Tristesse,0.9183,0.9183,3,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,découvert,découvrir,14,Suggérée,14,Surprise,-0.0,0.0,26,Surprise,-0.0,0.0,0.0,False,0.5385,specificity_preserved
spacy,découverte,découverte,5,Suggérée,5,Surprise,-0.0,0.0,5,Surprise,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,découvre,découvrir,6,Suggérée,6,Surprise,-0.0,0.0,26,Surprise,-0.0,0.0,0.0,False,0.2308,specificity_preserved
spacy,demande,demande,7,Suggérée,7,Colère,1.9502,0.9751,7,Colère,1.9502,0.9751,0.0,False,1.0,specificity_preserved
spacy,effets,effet,3,Suggérée,3,Peur,-0.0,0.0,3,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,papa,papa,3,Suggérée,3,Tristesse,0.9183,0.9183,3,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,pardon,pardon,5,Montrée,5,Tristesse,1.9219,0.961,5,Tristesse,1.9219,0.961,0.0,False,1.0,specificity_preserved
spacy,parents,parent,5,Suggérée,5,Joie,1.5219,0.9602,5,Joie,1.5219,0.9602,0.0,False,1.0,specificity_preserved
spacy,paris,paris,3,Suggérée,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,partager,partager,3,Suggérée,3,Colère,0.9183,0.9183,3,Colère,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,nom,nom,3,Montrée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
spacy,normal,normal,9,Suggérée,9,Embarras,2.7255,0.9708,9,Embarras,2.7255,0.9708,0.0,False,1.0,specificity_preserved
spacy,noël,noël,3,Suggérée,3,Joie,-0.0,0.0,3,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,ntm,ntm,3,Comportementale,3,Colère,-0.0,0.0,3,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,dénonçaient,dénoncer,4,Comportementale,4,Colère,-0.0,0.0,26,Colère,-0.0,0.0,0.0,False,0.1538,specificity_preserved
spacy,dépression,dépression,4,Désignée,4,Tristesse,-0.0,0.0,5,Tristesse,-0.0,0.0,0.0,False,0.8,specificity_preserved
spacy,dérange,dérange,9,Désignée,9,Tristesse,0.5033,0.5033,9,Tristesse,0.5033,0.5033,0.0,False,1.0,specificity_preserved
spacy,détresse,détresse,4,Désignée,4,Peur,-0.0,0.0,4,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,détruites,détruite,4,Suggérée,4,Peur,1.0,1.0,4,Peur,1.0,1.0,0.0,False,1.0,specificity_preserved
spacy,paniqué,paniquer,2,Désignée,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,0.6667,specificity_preserved
spacy,pollution,pollution,3,Suggérée,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,polémique,polémique,4,Suggérée,4,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,porc,porc,9,Montrée,9,Dégoût,1.2244,0.7725,9,Dégoût,1.2244,0.7725,0.0,False,1.0,specificity_preserved
spacy,pourquoi,pourquoi,9,Montrée,9,Colère,1.2244,0.7725,9,Colère,1.2244,0.7725,0.0,False,1.0,specificity_preserved
spacy,pourtant,pourtant,12,Montrée,12,Surprise,0.8167,0.5153,12,Surprise,0.8167,0.5153,0.0,False,1.0,specificity_preserved
spacy,persécutions,persécution,3,Désignée,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,cul,cul,3,Montrée,3,Colère,0.9183,0.9183,3,Colère,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,célébrer,célébrer,5,Comportementale,5,Joie,-0.0,0.0,5,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,célébré,célébré,5,Comportementale,5,Joie,0.7219,0.7219,5,Joie,0.7219,0.7219,0.0,False,1.0,specificity_preserved
spacy,dangereuse,dangereux,13,Désignée,13,Peur,-0.0,0.0,13,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,dangereuses,dangereuse,11,Désignée,11,Peur,-0.0,0.0,11,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,dangereux,dangereu,56,Désignée,56,Peur,-0.0,0.0,56,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,danse,danse,6,Suggérée,6,Joie,-0.0,0.0,6,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,cu,cu,3,Montrée,3,Dégoût,0.9183,0.9183,3,Dégoût,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,peu,peu,8,Montrée,8,Colère,1.9056,0.9528,8,Colère,1.9056,0.9528,0.0,False,1.0,specificity_preserved
spacy,peur,peur,131,Désignée,131,Peur,0.0647,0.0647,131,Peur,0.0647,0.0647,0.0,False,1.0,specificity_preserved
spacy,pierre,pierre,5,Montrée,5,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,pk,pk,4,Montrée,4,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,plainte,plainte,8,Comportementale,8,Colère,-0.0,0.0,9,Colère,-0.0,0.0,0.0,False,0.8889,specificity_preserved
spacy,partout,partout,3,Suggérée,3,Fierté,1.585,1.0,3,Fierté,1.585,1.0,0.0,False,1.0,specificity_preserved
spacy,party,party,3,Suggérée,3,Joie,-0.0,0.0,3,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,paul,paul,7,Montrée,7,Colère,0.8631,0.8631,7,Colère,0.8631,0.8631,0.0,False,1.0,specificity_preserved
spacy,deuil,deuil,4,Comportementale,4,Tristesse,-0.0,0.0,4,Tristesse,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,deux,deux,11,Suggérée,11,Joie,2.2313,0.961,11,Joie,2.2313,0.961,0.0,False,1.0,specificity_preserved
spacy,deuxième,deuxième,4,Suggérée,4,Fierté,1.0,1.0,4,Fierté,1.0,1.0,0.0,False,1.0,specificity_preserved
spacy,dictature,dictature,6,Suggérée,6,Peur,1.2516,0.7897,6,Peur,1.2516,0.7897,0.0,False,1.0,specificity_preserved
spacy,discriminer,discriminer,3,Suggérée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
spacy,croisière,croisière,4,Suggérée,4,Joie,0.8113,0.8113,4,Joie,0.8113,0.8113,0.0,False,1.0,specificity_preserved
spacy,craint,craindre,8,Désignée,8,Peur,-0.0,0.0,15,Peur,-0.0,0.0,0.0,False,0.5333,specificity_preserved
spacy,emporte,emporter,3,Comportementale,3,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,0.75,specificity_preserved
spacy,emprisonné,emprisonner,4,Suggérée,4,Peur,1.0,1.0,4,Peur,1.0,1.0,0.0,False,1.0,specificity_preserved
spacy,défendre,défendre,5,Comportementale,5,Peur,0.7219,0.7219,5,Peur,0.7219,0.7219,0.0,False,1.0,specificity_preserved
spacy,dégoût,dégoût,3,Désignée,3,Dégoût,0.9183,0.9183,3,Dégoût,0.9183,0.9183,0.0,False,1.0,specificity_preserved
spacy,déjà,déjà,20,Montrée,20,Surprise,1.9232,0.8283,20,Surprise,1.9232,0.8283,0.0,False,1.0,specificity_preserved
spacy,dénonce,dénonce,5,Comportementale,5,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,dénoncent,dénoncer,6,Comportementale,6,Colère,-0.0,0.0,26,Colère,-0.0,0.0,0.0,False,0.2308,specificity_preserved
spacy,dénoncer,dénoncer,8,Comportementale,8,Colère,-0.0,0.0,26,Colère,-0.0,0.0,0.0,False,0.3077,specificity_preserved
spacy,moqueries,moquerie,5,Suggérée,5,Embarras,0.7219,0.7219,5,Embarras,0.7219,0.7219,0.0,False,1.0,specificity_preserved
spacy,mouvement,mouvement,5,Comportementale,5,Colère,-0.0,0.0,6,Colère,-0.0,0.0,0.0,False,0.8333,specificity_preserved
spacy,muslim,muslim,3,Montrée,3,Colère,-0.0,0.0,3,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,menaçante,menaçante,4,Désignée,4,Peur,-0.0,0.0,4,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,mentir,mentir,4,Suggérée,4,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,déçu,déçu,5,Désignée,5,Tristesse,-0.0,0.0,5,Tristesse,-0.0,0.0,0.0,False,1.0,specificity_preserved
spacy,merveilleux,merveilleux,7,Désignée,7,Admiration,1.1488,0.7248,7,Admiration,1.1488,0.7248,0.0,False,1.0,specificity_preserved
spacy,mieux,mieux,8,Suggérée,8,Fierté,1.8113,0.9056,8,Fierté,1.8113,0.9056,0.0,False,1.0,specificity_preserved
spacy,millions,million,3,Suggérée,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
