marker_value,spacy_count,stanza_count,total_count,match_key,lexicon_match_status,exact_lexicon_term,exact_lexicon_category,in_lexique_emotionnel,best_candidate_term,best_candidate_category,best_candidate_confidence,best_candidate_repair_type
bombre,0,1,1,bombre,no_match,,,False,,,,
boudeuse,0,1,1,boudeuse,no_match,,,False,boudeur,colere,medium,shared_long_stem_edit_distance
bouffonne,0,1,1,bouffonne,no_match,,,False,,,,
bougeait,0,1,1,bougeait,no_match,,,False,,,,
bougerait,0,1,1,bougerait,no_match,,,False,,,,
bougonne,0,1,1,bougonne,repaired_high,,,False,bougonner,colere,high,truncated_prefix_marker
bougonner,1,0,1,bougonner,exact,bougonner,colere,True,,,,
bougé,0,1,1,bouge,no_match,,,False,,,,
bouzouk,1,0,1,bouzouk,no_match,,,False,,,,
brailler,1,0,1,brailler,no_match,,,False,,,,
braillé,0,1,1,braille,no_match,,,False,,,,
brandir,1,0,1,brandir,no_match,,,False,,,,
brandissant,0,1,1,brandissant,no_match,,,False,,,,
brillante,1,0,1,brillante,no_match,,,False,,,,
brul,1,0,1,brul,no_match,,,False,,,,
brule,0,1,1,brule,no_match,,,False,,,,
brute,1,0,1,brute,no_match,,,False,,,,
brûlent,0,1,1,brulent,no_match,,,False,,,,
cache,1,0,1,cache,no_match,,,False,,,,
channger,1,0,1,channger,no_match,,,False,,,,
channgé,0,1,1,channge,no_match,,,False,,,,
chanter,0,1,1,chanter,no_match,,,False,,,,
charmer,1,0,1,charmer,exact,charmer,amour,True,,,,
charmé,0,1,1,charme,exact,charme,amour,True,,,,
chasse,0,1,1,chasse,no_match,,,False,,,,
chauffe,0,1,1,chauffe,no_match,,,False,,,,
cherche,1,0,1,cherche,no_match,,,False,,,,
chercherez,0,1,1,chercherez,no_match,,,False,,,,
choisissent,0,1,1,choisissent,no_match,,,False,,,,
choquent,0,1,1,choquent,no_match,,,False,,,,
chou,1,0,1,chou,no_match,,,False,,,,
choux,0,1,1,choux,no_match,,,False,,,,
chéri,1,0,1,cheri,exact,chéri,amour,True,,,,
chérie,0,1,1,cherie,repaired_high,,,False,chéri,amour,high,inflected_or_extended_marker
claqu,1,0,1,claqu,no_match,,,False,,,,
claquer,0,1,1,claquer,no_match,,,False,,,,
coincer,1,0,1,coincer,no_match,,,False,,,,
coincé,0,1,1,coince,no_match,,,False,,,,
combler,1,0,1,combler,no_match,,,False,,,,
comblé,0,1,1,comble,no_match,,,False,,,,
comporté,0,1,1,comporte,no_match,,,False,,,,
comprend,1,0,1,comprend,no_match,,,False,,,,
confisqué,0,1,1,confisque,no_match,,,False,,,,
confisquée,0,1,1,confisquee,no_match,,,False,,,,
conitnuer,1,0,1,conitnuer,no_match,,,False,,,,
conitnué,0,1,1,conitnue,no_match,,,False,,,,
conquérant,1,0,1,conquerant,no_match,,,False,,,,
conquérante,0,1,1,conquerante,no_match,,,False,,,,
construire,0,1,1,construire,no_match,,,False,,,,
construit,1,0,1,construit,no_match,,,False,,,,
contaminée,0,1,1,contaminee,no_match,,,False,,,,
contenent,0,1,1,contenent,repaired_high,,,False,content,joie,high,shared_long_stem_edit_distance
contener,1,0,1,contener,repaired_high,,,False,contenter,joie,high,shared_long_stem_edit_distance
contestait,0,1,1,contestait,no_match,,,False,,,,
contrarie,1,0,1,contrarie,exact,contrarié,deplaisir,True,,,,
contrarier,0,1,1,contrarier,exact,contrarier,deplaisir,True,,,,
coqueluch,1,0,1,coqueluch,no_match,,,False,,,,
coqueluche,0,1,1,coqueluche,no_match,,,False,,,,
corvée,0,1,1,corvee,no_match,,,False,,,,
couvrent,1,0,1,couvrent,no_match,,,False,,,,
couvrir,0,1,1,couvrir,no_match,,,False,,,,
crain,1,0,1,crain,repaired_high,,,False,crainte,peur,high,truncated_prefix_marker
craintif,1,0,1,craintif,exact,craintif,peur,True,,,,
craintife,0,1,1,craintife,repaired_high,,,False,craintif,peur,high,inflected_or_extended_marker
cran,1,0,1,cran,no_match,,,False,,,,
crane,0,1,1,crane,no_match,,,False,,,,
crever,0,1,1,crever,no_match,,,False,,,,
criaient,0,1,1,criaient,no_match,,,False,,,,
criait,0,1,1,criait,no_match,,,False,,,,
criera,0,1,1,criera,repaired_high,,,False,crier,comportement,high,inflected_or_extended_marker
croi,1,0,1,croi,no_match,,,False,,,,
croquer,0,1,1,croquer,no_match,,,False,,,,
croyais,0,1,1,croyais,no_match,,,False,,,,
crève,1,0,1,creve,no_match,,,False,crève-coeur,tristesse,medium,truncated_prefix_marker
cuire,1,0,1,cuire,no_match,,,False,,,,
cuit,0,1,1,cuit,no_match,,,False,,,,
culpabiliser,1,0,1,culpabiliser,exact,culpabiliser,culpabilite,True,,,,
culpabilisé,0,1,1,culpabilise,repaired_high,,,False,culpabiliser,culpabilite,high,truncated_prefix_marker
curieuse,0,1,1,curieuse,no_match,,,False,curieux,desir,medium,shared_long_stem_edit_distance
curieux,1,0,1,curieux,exact,curieux,desir,True,,,,
danseront,0,1,1,danseront,no_match,,,False,,,,
danseus,1,0,1,danseus,no_match,,,False,,,,
degoutez,0,1,1,degoutez,repaired_high,,,False,dégoûté,degout,high,inflected_or_extended_marker
degoutée,0,1,1,degoutee,repaired_high,,,False,dégoûté,degout,high,inflected_or_extended_marker
devoreur,1,0,1,devoreur,no_match,,,False,,,,
difficulter,1,0,1,difficulter,no_match,,,False,,,,
dira,0,1,1,dira,no_match,,,False,,,,
disputait,0,1,1,disputait,no_match,,,False,,,,
donne,1,0,1,donne,no_match,,,False,,,,
donneur,1,0,1,donneur,no_match,,,False,,,,
donneuse,0,1,1,donneuse,no_match,,,False,,,,
doser,1,0,1,doser,no_match,,,False,,,,
dosez,0,1,1,dosez,no_match,,,False,,,,
doutaient,0,1,1,doutaient,no_match,,,False,,,,
douter,1,0,1,douter,no_match,,,False,,,,
dresse,1,0,1,dresse,no_match,,,False,,,,
dresser,0,1,1,dresser,no_match,,,False,,,,
drol,1,0,1,drol,no_match,,,False,drôle,joie,medium,same_prefix_fuzzy
débarrassé,0,1,1,debarrasse,no_match,,,False,,,,
débordent,0,1,1,debordent,no_match,,,False,,,,
déborder,1,0,1,deborder,no_match,,,False,,,,
déchaîne,0,1,1,dechaine,no_match,,,False,,,,
déchaîner,1,0,1,dechainer,no_match,,,False,,,,
déchiraient,0,1,1,dechiraient,no_match,,,False,,,,
déchoir,0,1,1,dechoir,no_match,,,False,,,,
déchu,1,0,1,dechu,no_match,,,False,,,,
décontenancer,1,0,1,decontenancer,exact,décontenancer,surprise,True,,,,
décontenancée,0,1,1,decontenancee,exact,décontenancée,surprise,True,,,,
décourager,1,0,1,decourager,exact,décourager,tristesse,True,,,,
découragé,0,1,1,decourage,repaired_high,,,False,décourager,tristesse,high,truncated_prefix_marker
découvrait,0,1,1,decouvrait,no_match,,,False,,,,
découvrant,0,1,1,decouvrant,no_match,,,False,,,,
décrier,1,0,1,decrier,repaired_high,,,False,décrisper,apaisement,high,shared_long_stem_edit_distance
décriée,0,1,1,decriee,no_match,,,False,,,,
défiguraient,0,1,1,defiguraient,no_match,,,False,,,,
défigurer,1,0,1,defigurer,no_match,,,False,,,,
défouler,1,0,1,defouler,no_match,,,False,,,,
défoulée,0,1,1,defoulee,no_match,,,False,,,,
dégeulasse,0,1,1,degeulasse,no_match,,,False,,,,
dégeuler,1,0,1,degeuler,no_match,,,False,,,,
dégouteee,1,0,1,degouteee,repaired_high,,,False,dégoûté,degout,high,inflected_or_extended_marker
dégouteeee,0,1,1,degouteeee,repaired_high,,,False,dégoûté,degout,high,inflected_or_extended_marker
dégouter,1,0,1,degouter,exact,dégoûter,degout,True,,,,
dégouté,0,1,1,degoute,exact,dégoûté,degout,True,,,,
dégoûtée,0,1,1,degoutee,repaired_high,,,False,dégoûté,degout,high,inflected_or_extended_marker
dégradant,0,1,1,degradant,no_match,,,False,,,,
dégradante,1,0,1,degradante,no_match,,,False,,,,
dégrade,1,0,1,degrade,no_match,,,False,,,,
dégrader,0,1,1,degrader,no_match,,,False,,,,
dégustent,0,1,1,degustent,no_match,,,False,,,,
déguster,1,0,1,deguster,no_match,,,False,,,,
délic,1,0,1,delic,repaired_high,,,False,délice,joie,high,truncated_prefix_marker
délice,0,1,1,delice,exact,délice,joie,True,,,,
démarr,1,0,1,demarr,no_match,,,False,,,,
démarrer,0,1,1,demarrer,no_match,,,False,,,,
démoli,0,1,1,demoli,no_match,,,False,,,,
démolir,1,0,1,demolir,no_match,,,False,,,,
dénonçait,0,1,1,denoncait,no_match,,,False,,,,
déplorant,0,1,1,deplorant,no_match,,,False,,,,
déplorer,1,0,1,deplorer,exact,déplorer,tristesse,True,,,,
dépêchent,0,1,1,depechent,no_match,,,False,,,,
dépêcher,1,0,1,depecher,no_match,,,False,,,,
déranger,1,0,1,deranger,no_match,,,False,,,,
dérangera,0,1,1,derangera,no_match,,,False,,,,
désoler,1,0,1,desoler,no_match,,,False,,,,
détent,1,0,1,detent,repaired_high,,,False,détente,apaisement,high,truncated_prefix_marker
détente,0,1,1,detente,exact,détente,apaisement,True,,,,
détestait,0,1,1,detestait,no_match,,,False,,,,
détourné,0,1,1,detourne,no_match,,,False,,,,
détriment,0,1,1,detriment,no_match,,,False,,,,
détrimer,1,0,1,detrimer,no_match,,,False,,,,
dévaliser,1,0,1,devaliser,no_match,,,False,,,,
dévalisé,0,1,1,devalise,no_match,,,False,,,,
dévalorisant,0,1,1,devalorisant,no_match,,,False,,,,
dévaloriser,1,0,1,devaloriser,no_match,,,False,,,,
dévast,1,0,1,devast,no_match,,,False,,,,
dévaste,0,1,1,devaste,no_match,,,False,,,,
dévorant,0,1,1,devorant,no_match,,,False,,,,
dévoreurs,0,1,1,devoreurs,no_match,,,False,,,,
effondrent,0,1,1,effondrent,no_match,,,False,,,,
effondré,1,0,1,effondre,no_match,,,False,,,,
effrai,1,0,1,effrai,no_match,,,False,effroi,peur,medium,same_prefix_fuzzy
effraie,0,1,1,effraie,no_match,,,False,effrayer,peur,medium,shared_long_stem_edit_distance
effrayante,0,1,1,effrayante,repaired_high,,,False,effrayant,peur,high,inflected_or_extended_marker
emballe,0,1,1,emballe,no_match,,,False,,,,
emballé,0,1,1,emballe,no_match,,,False,,,,
empestait,0,1,1,empestait,no_match,,,False,,,,
empester,1,0,1,empester,no_match,,,False,,,,
empocher,1,0,1,empocher,no_match,,,False,,,,
empoché,0,1,1,empoche,no_match,,,False,,,,
empressa,0,1,1,empressa,no_match,,,False,,,,
empresse,0,1,1,empresse,no_match,,,False,,,,
empêché,0,1,1,empeche,no_match,,,False,,,,
enfer,1,0,1,enfer,no_match,,,False,,,,
enferment,0,1,1,enferment,no_match,,,False,,,,
enfiler,1,0,1,enfiler,no_match,,,False,,,,
enfilé,0,1,1,enfile,no_match,,,False,,,,
engueule,0,1,1,engueule,repaired_high,,,False,engueuler,colere,high,truncated_prefix_marker
engueuler,1,0,1,engueuler,exact,engueuler,colere,True,,,,
ennuyé,0,1,1,ennuye,exact,ennuyé,tristesse,True,,,,
ensembl,1,0,1,ensembl,no_match,,,False,,,,
entament,1,0,1,entament,no_match,,,False,,,,
entend,1,0,1,entend,no_match,,,False,,,,
entendion,0,1,1,entendion,no_match,,,False,,,,
enthousiasm,1,0,1,enthousiasm,repaired_high,,,False,enthousiasme,joie,high,truncated_prefix_marker
entonner,1,0,1,entonner,no_match,,,False,,,,
entonné,0,1,1,entonne,no_match,,,False,,,,
entraine,1,0,1,entraine,repaired_high,,,False,entrain,joie,high,inflected_or_extended_marker
entrainer,0,1,1,entrainer,repaired_high,,,False,entrain,joie,high,inflected_or_extended_marker
entretenir,1,0,1,entretenir,no_match,,,False,,,,
entretenu,0,1,1,entretenu,no_match,,,False,,,,
envahir,0,1,1,envahir,no_match,,,False,,,,
envoler,1,0,1,envoler,no_match,,,False,,,,
envolé,0,1,1,envole,no_match,,,False,,,,
esclaff,1,0,1,esclaff,no_match,,,False,,,,
esclaffe,0,1,1,esclaffe,no_match,,,False,,,,
espèr,1,0,1,esper,repaired_high,,,False,espérer,desir,high,truncated_prefix_marker
espérer,0,1,1,esperer,exact,espérer,desir,True,,,,
etait,0,1,1,etait,no_match,,,False,,,,
etat,1,0,1,etat,exact,état,non_specifiee,True,,,,
eter,1,0,1,eter,no_match,,,False,,,,
exactemer,1,0,1,exactemer,no_match,,,False,,,,
exaspérer,1,0,1,exasperer,exact,exaspérer,colere,True,,,,
exaspéré,0,1,1,exaspere,repaired_high,,,False,exaspérer,colere,high,truncated_prefix_marker
exclament,0,1,1,exclament,no_match,,,False,,,,
exclamer,1,0,1,exclamer,no_match,,,False,,,,
excus,1,0,1,excus,no_match,,,False,,,,
exploité,1,0,1,exploite,no_match,,,False,,,,
exploseeeeee,1,0,1,exploseeeeee,no_match,,,False,,,,
fabuleu,1,0,1,fabuleu,no_match,,,False,,,,
fascine,1,0,1,fascine,no_match,,,False,,,,
fasse,1,0,1,fasse,no_match,,,False,,,,
fatima,0,1,1,fatima,no_match,,,False,,,,
fatimer,1,0,1,fatimer,no_match,,,False,,,,
favorisé,0,1,1,favorise,no_match,,,False,,,,
fermé,0,1,1,ferme,no_match,,,False,,,,
ferrer,1,0,1,ferrer,no_match,,,False,,,,
ferré,0,1,1,ferre,no_match,,,False,,,,
feux,1,0,1,feux,no_match,,,False,,,,
fiction,1,0,1,fiction,no_match,,,False,,,,
finissez,0,1,1,finissez,no_match,,,False,,,,
finit,1,0,1,finit,no_match,,,False,,,,
folle,1,0,1,folle,no_match,,,False,,,,
forain,1,0,1,forain,no_match,,,False,,,,
foraine,0,1,1,foraine,no_match,,,False,,,,
foutai,1,0,1,foutai,no_match,,,False,,,,
foutais,0,1,1,foutais,no_match,,,False,,,,
foutr,1,0,1,foutr,no_match,,,False,,,,
francai,1,0,1,francai,no_match,,,False,,,,
francais,0,1,1,francais,no_match,,,False,,,,
froissé,0,1,1,froisse,no_match,,,False,,,,
froncer,1,0,1,froncer,no_match,,,False,,,,
froncé,0,1,1,fronce,no_match,,,False,,,,
fuyant,1,0,1,fuyant,no_match,,,False,,,,
fâchai,1,0,1,fachai,no_match,,,False,,,,
fâchais,0,1,1,fachais,no_match,,,False,,,,
fâchée,0,1,1,fachee,repaired_high,,,False,fâché,colere,high,inflected_or_extended_marker
félicité,1,0,1,felicite,exact,félicité,joie,True,,,,
félicitée,0,1,1,felicitee,repaired_high,,,False,félicité,joie,high,inflected_or_extended_marker
g,0,1,1,g,no_match,,,False,,,,
gagnais,0,1,1,gagnais,no_match,,,False,,,,
gagnant,1,0,1,gagnant,no_match,,,False,,,,
gen,1,0,1,gen,no_match,,,False,,,,
gene,0,1,1,gene,no_match,,,False,,,,
ghetto,0,1,1,ghetto,no_match,,,False,,,,
gifle,1,0,1,gifle,no_match,,,False,,,,
gifler,0,1,1,gifler,no_match,,,False,,,,
glorieur,0,1,1,glorieur,repaired_high,,,False,glorieux,admiration,high,shared_long_stem_edit_distance
glorieuse,1,0,1,glorieuse,repaired_high,,,False,glorieux,admiration,high,shared_long_stem_edit_distance
gloussent,0,1,1,gloussent,no_match,,,False,,,,
glousser,1,0,1,glousser,no_match,,,False,,,,
gouverner,0,1,1,gouverner,no_match,,,False,,,,
goûterais,0,1,1,gouterais,no_match,,,False,,,,
gramme,1,0,1,gramme,no_match,,,False,,,,
granc,0,1,1,granc,no_match,,,False,,,,
grv,1,0,1,grv,no_match,,,False,,,,
gâch,1,0,1,gach,no_match,,,False,,,,
gâche,0,1,1,gache,no_match,,,False,,,,
hanter,1,0,1,hanter,no_match,,,False,,,,
hantis,1,0,1,hantis,no_match,,,False,,,,
hantise,0,1,1,hantise,no_match,,,False,,,,
hantée,0,1,1,hantee,no_match,,,False,,,,
harcelée,0,1,1,harcelee,no_match,,,False,,,,
haut,0,1,1,haut,no_match,,,False,,,,
haute,1,0,1,haute,no_match,,,False,,,,
homophooooooob,1,0,1,homophooooooob,no_match,,,False,,,,
homophooooooobe,0,1,1,homophooooooobe,no_match,,,False,,,,
hourra,0,1,1,hourra,exact,hourra,admiration,True,,,,
hourrer,1,0,1,hourrer,no_match,,,False,hourra,admiration,medium,shared_long_stem_edit_distance
humanisent,0,1,1,humanisent,no_match,,,False,,,,
humaniser,1,0,1,humaniser,no_match,,,False,,,,
humilier,1,0,1,humilier,exact,humilier,embarras,True,,,,
humiliée,0,1,1,humiliee,repaired_high,,,False,humilié,embarras,high,inflected_or_extended_marker
ider,1,0,1,ider,no_match,,,False,,,,
illustre,1,0,1,illustre,no_match,,,False,,,,
imagine,1,0,1,imagine,no_match,,,False,,,,
impatientent,0,1,1,impatientent,no_match,,,False,,,,
impatienter,1,0,1,impatienter,no_match,,,False,,,,
imposait,0,1,1,imposait,no_match,,,False,,,,
impressioner,1,0,1,impressioner,no_match,,,False,,,,
impressionnent,0,1,1,impressionnent,no_match,,,False,,,,
improvisent,0,1,1,improvisent,no_match,,,False,,,,
improviser,1,0,1,improviser,no_match,,,False,,,,
incorrect,1,0,1,incorrect,no_match,,,False,,,,
incorrecte,0,1,1,incorrecte,no_match,,,False,,,,
indignée,0,1,1,indignee,repaired_high,,,False,indigné,colere,high,inflected_or_extended_marker
infini,0,1,1,infini,no_match,,,False,,,,
infinie,1,0,1,infinie,no_match,,,False,,,,
inhabituel,1,0,1,inhabituel,no_match,,,False,,,,
inhabituelle,0,1,1,inhabituelle,no_match,,,False,,,,
injustifier,1,0,1,injustifier,no_match,,,False,,,,
injustifiée,0,1,1,injustifiee,no_match,,,False,,,,
inquiétée,0,1,1,inquietee,repaired_high,,,False,inquiéter,peur,high,shared_long_stem_edit_distance
inspir,1,0,1,inspir,no_match,,,False,,,,
interdisant,1,0,1,interdisant,no_match,,,False,,,,
intriguant,0,1,1,intriguant,no_match,,,False,,,,
irez,0,1,1,irez,no_match,,,False,,,,
irrespectueuse,1,0,1,irrespectueuse,repaired_high,,,False,irrespectueux,embarras,high,shared_long_stem_edit_distance
irrespectueux,0,1,1,irrespectueux,exact,irrespectueux,embarras,True,,,,
isolent,0,1,1,isolent,repaired_high,,,False,isolement,tristesse,high,shared_long_stem_edit_distance
isolé,1,0,1,isole,exact,isolé,tristesse,True,,,,
jean,0,1,1,jean,no_match,,,False,,,,
jeans,1,0,1,jeans,no_match,,,False,,,,
joignent,0,1,1,joignent,no_match,,,False,,,,
jovial,1,0,1,jovial,exact,jovial,joie,True,,,,
joviale,0,1,1,joviale,repaired_high,,,False,jovial,joie,high,inflected_or_extended_marker
juifs,0,1,1,juifs,no_match,,,False,,,,
jur,1,0,1,jur,no_match,,,False,,,,
jurer,0,1,1,jurer,no_match,,,False,,,,
khalla,0,1,1,khalla,no_match,,,False,,,,
khaller,1,0,1,khaller,no_match,,,False,,,,
kidnapper,1,0,1,kidnapper,no_match,,,False,,,,
kidnappé,0,1,1,kidnappe,no_match,,,False,,,,
kiff,1,0,1,kiff,no_match,,,False,,,,
kiffe,0,1,1,kiffe,no_match,,,False,,,,
klaxonnaient,0,1,1,klaxonnaient,no_match,,,False,,,,
laissez,1,0,1,laissez,no_match,,,False,,,,
lamente,0,1,1,lamente,repaired_high,,,False,lamenter,tristesse,high,truncated_prefix_marker
lamenter,1,0,1,lamenter,exact,lamenter,tristesse,True,,,,
lance,1,0,1,lance,no_match,,,False,,,,
lancée,1,0,1,lancee,no_match,,,False,,,,
larguer,1,0,1,larguer,no_match,,,False,,,,
largué,0,1,1,largue,no_match,,,False,,,,
lasser,1,0,1,lasser,exact,lasser,comportement,True,,,,
lesbienne,0,1,1,lesbienne,no_match,,,False,,,,
levée,0,1,1,levee,no_match,,,False,,,,
louai,1,0,1,louai,no_match,,,False,,,,
louais,0,1,1,louais,no_match,,,False,,,,
loup,0,1,1,loup,no_match,,,False,,,,
madame,0,1,1,madame,no_match,,,False,,,,
maii,1,0,1,maii,no_match,,,False,,,,
maiis,0,1,1,maiis,no_match,,,False,,,,
majestueuse,1,0,1,majestueuse,no_match,,,False,,,,
majestueuxe,0,1,1,majestueuxe,no_match,,,False,,,,
maladress,1,0,1,maladress,no_match,,,False,,,,
maladresse,0,1,1,maladresse,no_match,,,False,,,,
malheureuse,0,1,1,malheureuse,repaired_high,,,False,malheureux,tristesse,high,shared_long_stem_edit_distance
manquerait,0,1,1,manquerait,no_match,,,False,,,,
marcher,1,0,1,marcher,no_match,,,False,,,,
marché,0,1,1,marche,no_match,,,False,,,,
mari,1,0,1,mari,no_match,,,False,,,,
mariera,0,1,1,mariera,no_match,,,False,,,,
maris,0,1,1,maris,no_match,,,False,,,,
maternel,0,1,1,maternel,no_match,,,False,,,,
maternelle,1,0,1,maternelle,no_match,,,False,,,,
meler,1,0,1,meler,no_match,,,False,,,,
melez,0,1,1,melez,no_match,,,False,,,,
meller,1,0,1,meller,no_match,,,False,,,,
mellez,0,1,1,mellez,no_match,,,False,,,,
menacée,1,0,1,menacee,repaired_high,,,False,menace,peur,high,inflected_or_extended_marker
mette,1,0,1,mette,no_match,,,False,,,,
mobilisé,1,0,1,mobilise,no_match,,,False,,,,
monsieur,1,0,1,monsieur,no_match,,,False,,,,
moqu,1,0,1,moqu,no_match,,,False,,,,
moqué,0,1,1,moque,no_match,,,False,,,,
mord,1,0,1,mord,no_match,,,False,,,,
muscler,1,0,1,muscler,no_match,,,False,,,,
musclé,0,1,1,muscle,no_match,,,False,,,,
mètre,0,1,1,metre,no_match,,,False,,,,
méconnaître,1,0,1,meconnaitre,no_match,,,False,,,,
méconnu,0,1,1,meconnu,no_match,,,False,,,,
mécontente,0,1,1,mecontente,repaired_high,,,False,mécontenter,colere,high,truncated_prefix_marker
méfiante,0,1,1,mefiante,repaired_high,,,False,méfiant,peur,high,inflected_or_extended_marker
méritez,0,1,1,meritez,no_match,,,False,,,,
mérité,1,0,1,merite,no_match,,,False,,,,
nauséabond,1,0,1,nauseabond,no_match,,,False,,,,
nauséabonde,0,1,1,nauseabonde,no_match,,,False,,,,
nettoyer,1,0,1,nettoyer,no_match,,,False,,,,
nettoyé,0,1,1,nettoye,no_match,,,False,,,,
news,1,0,1,news,no_match,,,False,,,,
nik,1,0,1,nik,no_match,,,False,,,,
nike,0,1,1,nike,no_match,,,False,,,,
noire,1,0,1,noire,no_match,,,False,,,,
oblige,1,0,1,oblige,no_match,,,False,,,,
offensif,1,0,1,offensif,no_match,,,False,offense,embarras,medium,shared_long_stem_edit_distance
offensive,0,1,1,offensive,repaired_high,,,False,offense,embarras,high,shared_long_stem_edit_distance
olalala,0,1,1,olalala,no_match,,,False,,,,
olalaler,1,0,1,olalaler,no_match,,,False,,,,
opposé,0,1,1,oppose,no_match,,,False,,,,
orthograph,1,0,1,orthograph,no_match,,,False,,,,
orthographe,0,1,1,orthographe,no_match,,,False,,,,
os,1,0,1,os,no_match,,,False,,,,
osé,1,0,1,ose,no_match,,,False,,,,
oup,0,1,1,oup,no_match,,,False,,,,
oups,1,0,1,oups,no_match,,,False,,,,
ouvert,1,0,1,ouvert,no_match,,,False,,,,
paranoïa,0,1,1,paranoia,no_match,,,False,,,,
paranoïer,1,0,1,paranoier,no_match,,,False,,,,
parfaire,1,0,1,parfaire,no_match,,,False,,,,
parl,1,0,1,parl,no_match,,,False,,,,
parte,0,1,1,parte,no_match,,,False,,,,
parvenaient,0,1,1,parvenaient,no_match,,,False,,,,
passionn,1,0,1,passionn,repaired_high,,,False,passionné,amour,high,truncated_prefix_marker
passionne,0,1,1,passionne,exact,passionné,amour,True,,,,
passionner,1,0,1,passionner,exact,passionner,amour,True,,,,
passionné,0,1,1,passionne,exact,passionné,amour,True,,,,
pay,1,0,1,pay,no_match,,,False,,,,
pense,1,0,1,pense,no_match,,,False,,,,
pensivement,0,1,1,pensivement,no_match,,,False,,,,
pensivemer,1,0,1,pensivemer,no_match,,,False,,,,
perd,1,0,1,perd,no_match,,,False,,,,
perde,0,1,1,perde,no_match,,,False,,,,
picotement,0,1,1,picotement,no_match,,,False,,,,
picotemer,1,0,1,picotemer,no_match,,,False,,,,
pitier,1,0,1,pitier,repaired_high,,,False,pitie,empathie,high,inflected_or_extended_marker
piégé,0,1,1,piege,no_match,,,False,,,,
plaigent,0,1,1,plaigent,no_match,,,False,,,,
plaiger,1,0,1,plaiger,no_match,,,False,,,,
plaignait,0,1,1,plaignait,no_match,,,False,,,,
plair,1,0,1,plair,repaired_high,,,False,plaire,amour,high,truncated_prefix_marker
plaisent,0,1,1,plaisent,no_match,,,False,plaisant,amour,medium,same_prefix_fuzzy
pleurai,1,0,1,pleurai,no_match,,,False,pleurard,comportement,medium,shared_long_stem_edit_distance
pleurais,0,1,1,pleurais,no_match,,,False,pleurard,comportement,medium,shared_long_stem_edit_distance
pollue,0,1,1,pollue,no_match,,,False,,,,
polluerait,0,1,1,polluerait,no_match,,,False,,,,
post,1,0,1,post,no_match,,,False,,,,
pourchassent,0,1,1,pourchassent,no_match,,,False,,,,
pourchasser,1,0,1,pourchasser,no_match,,,False,,,,
poussière,0,1,1,poussiere,no_match,,,False,,,,
poussiérer,1,0,1,poussierer,no_match,,,False,,,,
ppourrait,0,1,1,ppourrait,no_match,,,False,,,,
ppourrer,1,0,1,ppourrer,no_match,,,False,,,,
prenaient,0,1,1,prenaient,no_match,,,False,,,,
prive,1,0,1,prive,no_match,,,False,,,,
privilèg,1,0,1,privileg,no_match,,,False,,,,
privilège,0,1,1,privilege,no_match,,,False,,,,
privé,0,1,1,prive,no_match,,,False,,,,
problèm,1,0,1,problem,no_match,,,False,,,,
protestaient,0,1,1,protestaient,no_match,,,False,,,,
prédir,1,0,1,predir,no_match,,,False,,,,
prédire,0,1,1,predire,no_match,,,False,,,,
préoccupe,0,1,1,preoccupe,exact,préoccupé,peur,True,,,,
prêter,1,0,1,preter,no_match,,,False,,,,
prêtera,0,1,1,pretera,no_match,,,False,,,,
publier,1,0,1,publier,no_match,,,False,,,,
publiez,0,1,1,publiez,no_match,,,False,,,,
pulvériser,1,0,1,pulveriser,no_match,,,False,,,,
pulvérisé,0,1,1,pulverise,no_match,,,False,,,,
pèt,1,0,1,pet,no_match,,,False,,,,
péter,0,1,1,peter,no_match,,,False,,,,
quittent,1,0,1,quittent,no_match,,,False,,,,
quitté,1,0,1,quitte,no_match,,,False,,,,
rabat,0,1,1,rabat,no_match,,,False,rabat-joie,tristesse,medium,truncated_prefix_marker
rabattre,1,0,1,rabattre,no_match,,,False,,,,
raconte,1,0,1,raconte,no_match,,,False,,,,
ravagé,1,0,1,ravage,no_match,,,False,,,,
ravagée,0,1,1,ravagee,no_match,,,False,,,,
re,0,1,1,re,no_match,,,False,,,,
rebellent,0,1,1,rebellent,no_match,,,False,,,,
recroquevillent,0,1,1,recroquevillent,no_match,,,False,,,,
recroqueviller,1,0,1,recroqueviller,no_match,,,False,,,,
redire,1,0,1,redire,no_match,,,False,,,,
redisent,0,1,1,redisent,no_match,,,False,,,,
redoutable,0,1,1,redoutable,exact,redoutable,peur,True,,,,
redoutables,1,0,1,redoutables,repaired_high,,,False,redoutable,peur,high,inflected_or_extended_marker
refug,1,0,1,refug,no_match,,,False,,,,
regarde,1,0,1,regarde,no_match,,,False,,,,
rejetée,1,0,1,rejetee,no_match,,,False,,,,
rejoignent,1,0,1,rejoignent,no_match,,,False,,,,
remerci,1,0,1,remerci,no_match,,,False,,,,
remercier,0,1,1,remercier,no_match,,,False,,,,
remplie,1,0,1,remplie,no_match,,,False,,,,
remplir,0,1,1,remplir,no_match,,,False,,,,
rend,1,0,1,rend,no_match,,,False,,,,
renifle,0,1,1,renifle,no_match,,,False,,,,
renverse,1,0,1,renverse,no_match,,,False,,,,
renvoyé,0,1,1,renvoye,no_match,,,False,,,,
reposter,1,0,1,reposter,repaired_high,,,False,reposer,apaisement,high,shared_long_stem_edit_distance
repostez,0,1,1,repostez,repaired_high,,,False,reposé,apaisement,high,shared_long_stem_edit_distance
