corpus,file_id,unit_id,type,start_idx,end_idx,text_span,mode,categorie1,categorie2,remarque
LitteratureJeunesse,Morgenstern_Anna,a5_1621530082555,SitEmo,10499,10506, On… On,Montree,Embarras,Aucune,
LitteratureJeunesse,Morgenstern_Anna,a5_1621530949721,SitEmo,11304,11407,"Mais lors d’une pyjama party, il doit y avoir des sandwichs et des chips, des cacahuètes et du popcorn,",Suggeree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Anna,a5_1621532689314,SitEmo,12606,12655,plante un petit bisou tendre au coin de la bouche,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Anna,a5_1621369354218,SitEmo,2614,2665, Et Gabriel ne va-t-il pas trop tousser à l’école ?,Suggeree,Peur,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620892699561,SitEmo,86,97,joyeusement,Designee,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620892757552,SitEmo,44,52,Ça y est,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620892784741,SitEmo,78,79,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620892810666,SitEmo,119,135,n’en revient pas,Suggeree,Surprise,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620892842709,SitEmo,194,195,!,Montree,Joie,Surprise,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620892881569,SitEmo,208,275,il y a un spectacle de la troupe de ballet new-yorkaise Alvin Ailey,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620892912479,SitEmo,276,277,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620892943075,SitEmo,279,281,Oh,Montree,Joie,Surprise,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620892993262,SitEmo,305,306,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620893027427,SitEmo,373,388,déjà électrisée,Designee,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620893074545,SitEmo,443,453,impatients,Comportementale,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620893184173,SitEmo,478,485,étonnés,Designee,Surprise,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620893250292,SitEmo,487,494,éblouis,Designee,Admiration,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620893284037,SitEmo,496,502,épatés,Designee,Surprise,Admiration,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620893450577,SitEmo,554,558,ravi,Designee,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620893503824,SitEmo,570,606,oublier les soucis de tous les jours,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620893528171,SitEmo,719,728,s’emballe,Comportementale,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620893606631,SitEmo,830,839,emportent,Suggeree,Joie,Admiration,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620894039054,SitEmo,138,193,sa grand-mère l’a conduite jusqu’au théâtre du Châtelet,Suggeree,Joie,Surprise,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620894388847,Autre,930,942,elle aussi !,,,,envie
LitteratureJeunesse,Morgenstern_Elisa,a3_1620894573130,SitEmo,1014,1031,s’inquiète un peu,Designee,Peur,Tristesse,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620894610086,SitEmo,1114,1123,la pauvre,Montree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620894896435,Autre,967,1002,elle voudrait danser avec la troupe,,,,envie
LitteratureJeunesse,Morgenstern_Elisa,a3_1620907793370,SitEmo,1124,1125,!,Montree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620907825753,Autre,1126,1194,Elle se demande s’il n’existe pas une pilule pour changer de couleur,,,,espoir
LitteratureJeunesse,Morgenstern_Elisa,a3_1620907907398,SitEmo,1278,1287,tellement,Montree,Admiration,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620907935445,SitEmo,1298,1299,!,Montree,Admiration,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620908061607,SitEmo,1332,1343,merveilleux,Designee,Admiration,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620908105301,Autre,1398,1439,aimerait rester jusqu’à la fi n des temps,,,,envie
LitteratureJeunesse,Morgenstern_Elisa,a3_1620908149249,SitEmo,1585,1611,le rideau finit par tomber,Suggeree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620908240355,SitEmo,1733,1734,!,Montree,Surprise,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620908387032,Autre,1793,1817,espérant des autographes,,,,espoir ; envie
LitteratureJeunesse,Morgenstern_Elisa,a3_1620908598191,Autre,1949,1957,aimerait,,,,envie
LitteratureJeunesse,Morgenstern_Elisa,a3_1620908616016,SitEmo,2004,2008,rêve,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620908689716,SitEmo,2135,2159,la magie de cette soirée,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620908828751,SitEmo,2366,2377,émerveillée,Designee,Joie,Admiration,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620908866909,SitEmo,2434,2465,disparaissent au coin de la rue,Suggeree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620908984121,SitEmo,2486,2492,triste,Designee,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620909044058,SitEmo,2584,2606,n’ai pas vraiment faim,Suggeree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621064678017,SitEmo,2787,2795,s’étonne,Designee,Surprise,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621064705890,SitEmo,2785,2786,!,Montree,Surprise,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621064760924,SitEmo,2871,2873,Ah,Montree,Surprise,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621064804144,SitEmo,2875,2885,vous voilà,Montree,Surprise,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621064840477,SitEmo,2886,2887,!,Montree,Surprise,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621064864110,SitEmo,2951,2974,n’en croit pas ses yeux,Suggeree,Surprise,Joie,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621064916200,SitEmo,3051,3057,sourit,Comportementale,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621064945669,SitEmo,3175,3182,regarde,Comportementale,Joie,Admiration,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065017454,SitEmo,3292,3299,s’amuse,Designee,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065047290,SitEmo,3388,3398,timidement,Designee,Embarras,Peur,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065090711,SitEmo,3434,3445,croit rêver,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065121873,SitEmo,3512,3513,…,Montree,Embarras,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065205796,SitEmo,3600,3643,ne sait pas comment lui répondre en anglais,Suggeree,Embarras,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065356806,SitEmo,3766,3779,impressionnés,Designee,Admiration,Surprise,
LitteratureJeunesse,Morgenstern_Elisa,a3_1620909181258,SitEmo,2606,2607,…,Montree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065554074,Autre,2633,2639,adorer,,,,amour
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065687445,SitEmo,2688,2689,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065766927,SitEmo,2505,2510,Viens,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065792782,SitEmo,2535,2536,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065855782,SitEmo,3872,3876,même,Montree,Surprise,Joie,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065884285,SitEmo,3892,3893,!,Montree,Surprise,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065916237,SitEmo,3905,3926,l’heure de se séparer,Suggeree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065987206,SitEmo,4070,4075,déçue,Designee,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621066024967,SitEmo,4098,4099,!,Montree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621066060896,SitEmo,4078,4097,tout est en anglais,Suggeree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621066097568,SitEmo,4115,4118,fun,Designee,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621066158007,Autre,4272,4284,Heureusement,,,,soulagement
LitteratureJeunesse,Morgenstern_Elisa,a3_1621066187805,SitEmo,4342,4343,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621066216992,SitEmo,4292,4322,sait exactement à qui demander,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621066247703,SitEmo,4272,4284,Heureusement,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621066440538,SitEmo,1364,1391,le ballet ne finisse jamais,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621066549902,SitEmo,1653,1661,entraîne,Comportementale,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621066705059,SitEmo,2235,2266,ne bougerait pour rien au monde,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621067295506,SitEmo,2102,2112,a une idée,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071001740,SitEmo,3986,3991,Merci,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071046452,SitEmo,3991,3992,…,Montree,Embarras,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071081425,SitEmo,3993,3996,euh,Montree,Embarras,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071145038,SitEmo,3996,3997,…,Montree,Embarras,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071186161,SitEmo,3998,4007,Thank you,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071222187,SitEmo,4008,4009,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071632456,SitEmo,4383,4398,saute sur Billy,Comportementale,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071667520,SitEmo,4408,4437,"s’il te plait, please, please",Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071797892,SitEmo,4583,4591,chouette,Designee,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071887071,SitEmo,4634,4635,!,Montree,Admiration,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071923020,SitEmo,4722,4738,Viens à New York,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071960561,SitEmo,4739,4740,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621071997993,Autre,4740,4744,Love,,,,politesse
LitteratureJeunesse,Morgenstern_Elisa,a3_1621072036574,SitEmo,4758,4780,est sur un petit nuage,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621072080527,SitEmo,4799,4852,correspondre avec un danseur de la troupe Alvin Ailey,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621072121885,SitEmo,4853,4854,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621072188168,SitEmo,4868,4888,ne parle pas anglais,Suggeree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621072556359,SitEmo,4889,4890,!,Montree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621072711350,SitEmo,4891,4906,Comment faire ?,Montree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621348500010,SitEmo,4960,4991,Elisa faisait la sourde oreille,Suggeree,Colere,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621360460417,Autre,5162,5169,supplie,,,,espoir
LitteratureJeunesse,Morgenstern_Elisa,a3_1621360476590,SitEmo,5200,5210,absolument,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621360814816,SitEmo,5109,5124,beaucoup chance,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621360895557,SitEmo,5151,5152,…,Montree,Surprise,Joie,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621361068781,SitEmo,5226,5227,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621361099743,SitEmo,5265,5273,critique,Comportementale,Colere,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621361150172,SitEmo,5263,5264,!,Montree,Colere,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621361177660,SitEmo,5229,5247,Il faudrait savoir,Montree,Colere,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621361239803,SitEmo,5448,5468,l’aider à progresser,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621361353940,Autre,5475,5488,aimerait bien,,,,envie
LitteratureJeunesse,Morgenstern_Elisa,a3_1621361455026,SitEmo,5520,5551,c’est l’heure d’aller à l’école,Suggeree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621361488361,SitEmo,5552,5553,!,Montree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621361583716,SitEmo,5192,5199,il faut,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621361586240,SitEmo,5211,5214,que,,,,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621362422690,SitEmo,5574,5599,se récite le mot de Jamar,Comportementale,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621527769737,SitEmo,5802,5857,danseront ensemble sur les plus grandes scènes du monde,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621527825552,SitEmo,5911,5912,!,Montree,Joie,Fierte,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621527891947,SitEmo,5935,5948,frimer un peu,Designee,Joie,Fierte,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621528023556,SitEmo,5988,5989,!,Montree,Joie,Fierte,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621532776896,SitEmo,5991,5996,Ouais,Montree,Degout,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621533006464,SitEmo,6007,6008,!,Montree,Degout,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621533073002,SitEmo,6064,6073,plaisante,Designee,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621533104321,SitEmo,6009,6015,Et moi,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621533169431,SitEmo,6062,6063,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621533196546,SitEmo,6087,6093,essaie,Suggeree,Fierte,Joie,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621533198738,SitEmo,6100,6127,d’impressionner ses copines,,,,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621533266688,SitEmo,6135,6163,ucune ne connaît Alvin Ailey,Suggeree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621533312517,Autre,6170,6176,espère,,,,envie
LitteratureJeunesse,Morgenstern_Elisa,a3_1621534525481,SitEmo,283,288,merci,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621534568978,Autre,283,288,merci,,,,gratitude
LitteratureJeunesse,Morgenstern_Elisa,a3_1621536340116,SitEmo,730,782,"Leurs corps parfaits, musclés, gracieux et contrôlés",Suggeree,Admiration,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621536552901,SitEmo,813,828,voire en quatre,Montree,Admiration,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621536637489,SitEmo,846,885,dans un tourbillon d’émotion et d’envie,,,,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621537851510,SitEmo,1495,1506,Mais malgré,Montree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621537910354,SitEmo,1507,1527,les applaudissements,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621538074855,SitEmo,1569,1575,malgré,Montree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621538231220,SitEmo,1715,1719,déjà,Montree,Surprise,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621065824466,SitEmo,2641,2663,insiste malicieusement,Comportementale,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621540895041,SitEmo,2904,2910,Entrez,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621540915014,SitEmo,2911,2912,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621540996142,SitEmo,3046,3047,!,Montree,Surprise,Joie,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621541267926,SitEmo,3197,3207,bouche bée,,,,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621541343588,SitEmo,3324,3332,fascinée,Designee,Admiration,Joie,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621543296188,SitEmo,4153,4157,good,Suggeree,Admiration,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621543367760,SitEmo,4158,4159,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621543694783,SitEmo,4244,4260,Come to New York,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621543705958,Autre,4262,4266,Love,,,,politesse
LitteratureJeunesse,Morgenstern_Elisa,a3_1621543739048,SitEmo,4261,4262,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621545007932,SitEmo,5327,5338,est partant,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621545286957,SitEmo,5860,5882,Tu ne devineras jamais,Montree,Joie,Fierte,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621545675152,SitEmo,6298,6333,ai dansé avec la troupe Alvin Ailey,Suggeree,Joie,Fierte,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549361200,SitEmo,6373,6375,Ah,Montree,Surprise,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549387317,SitEmo,6402,6415,quelle chance,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549414335,SitEmo,6503,6504,…,Montree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549455919,Autre,6510,6528,ce n’est pas grave,,,,détermination
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549467211,SitEmo,6557,6577,dansé avec la troupe,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549593440,SitEmo,6636,6637,!,Montree,Joie,Fierte,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549649683,SitEmo,6552,6556,bien,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549685619,SitEmo,6659,6668,carrément,Montree,Joie,Fierte,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549765542,SitEmo,6688,6689,!,Montree,Joie,Fierte,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549883237,Autre,6721,6750,sait ce qui lui reste à faire,,,,détermination
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549903054,SitEmo,6854,6883,se précipite sur l’ordinateur,Comportementale,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549946723,SitEmo,7007,7017,évidemment,Montree,Tristesse,Colere,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621549976885,SitEmo,6986,7005,tout est en anglais,Suggeree,Tristesse,Colere,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621550065927,SitEmo,7143,7147,joie,Designee,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621550101262,SitEmo,7074,7123,il y a des stages de danse pour les enfants l’été,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621550156573,SitEmo,7151,7177,court annoncer la nouvelle,Comportementale,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621550202414,SitEmo,7250,7264,s’enthousiasme,Designee,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621550277301,SitEmo,7248,7249,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621550315275,SitEmo,7205,7233,Un stage de danse à New York,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621550775017,SitEmo,7301,7311,s’inquiète,Designee,Peur,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621550810159,Autre,7385,7403,toujours confiante,,,,confiante
LitteratureJeunesse,Morgenstern_Elisa,a3_1621551098002,SitEmo,7499,7506,panique,Designee,Peur,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621551225093,SitEmo,7517,7572,ne comprend rien de ce que les professeurs lui demanden,Suggeree,Peur,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621551291752,SitEmo,7580,7619,ne pourra jamais faire ce stage de rêve,Suggeree,Peur,Tristesse,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621551423630,Autre,7640,7648,bien sûr,,,,détermination
LitteratureJeunesse,Morgenstern_Elisa,a3_1621551436292,Autre,7705,7715,absolument,,,,détermination
LitteratureJeunesse,Morgenstern_Elisa,a3_1621551491110,Autre,8016,8053,comment diton « ballet » en anglais ?,,,,curiosité
LitteratureJeunesse,Morgenstern_Elisa,a3_1621551518030,Autre,8478,8514,connaît aussi le langage du ballet ?,,,,curiosité
LitteratureJeunesse,Morgenstern_Elisa,a3_1621552418465,SitEmo,8858,8862,Pfff,Montree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621552458412,SitEmo,8886,8896,se lamente,Comportementale,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621552494756,SitEmo,8909,8940,froisse son troisième brouillon,Comportementale,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621584493415,SitEmo,9017,9069,Encore un arrêt phénoménal de notre fabuleux gardien,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621584539875,SitEmo,9070,9071,!,Montree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621584678935,SitEmo,9245,9252,Eh bien,Montree,Tristesse,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621584890102,Autre,9311,9343,aimerais faire un stage de danse,,,,envie
LitteratureJeunesse,Morgenstern_Elisa,a3_1621585074872,SitEmo,9535,9544,frustrant,Designee,Tristesse,Colere,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621585329391,SitEmo,9690,9713,s’empresse de l’envoyer,Comportementale,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621585451318,SitEmo,9725,9728,Bon,Montree,Joie,Peur,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621585490180,SitEmo,9777,9778,…,Montree,Peur,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621585572111,SitEmo,9816,9826,a une idée,Suggeree,Joie,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621585695684,SitEmo,10186,10196,se demande,Suggeree,Peur,Aucune,
LitteratureJeunesse,Morgenstern_Elisa,a3_1621585703261,SitEmo,10210,10228,où elle est passée,,,,
